apply_decision,decided_at,decision_id,decision_type,evidence_quote,issue_category,notes,priority_level,reason,review_id,reviewer_id,short_title,source_url,target_ids,target_type
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_linking_event_008,accept_as_is,California (123),primary_case_dataset_blocker,Does this evidence support a task-compatible primary case record?,P0_critical,Review required: primary_case_dataset_blocker,review_linking_event_008,REPLACE_WITH_REVIEWER_ID,primary case dataset blocker - review_linking_event_008 - 2024 Mosquito-Borne Disease Year In Review,https://www.vdci.net/blog/2024-mosquito-borne-disease-year-in-review,rec_src_search_99932da268a1_001,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_linking_event_014,accept_as_is,"| **Human cases (fatal)** | 3 (0) | 791 (32) | 880 (21) | 278 (9) | 382 (22) | 446 (15) | 112 (5) | 112 (6) | 159 (9) | 480 (23) | 387 (19) | 842 (34) | 800 (55) | 461 (21) | 556 (44) | 217 (11) | 225 (6) | 214 (15) | 129 (12) | 209 (15) | 433 (20) | 132 (12) | 116 (11) | 0 (0) | 8,364 (417) |",primary_case_dataset_blocker,Does this evidence support a task-compatible primary case record?,P0_critical,Review required: primary_case_dataset_blocker,review_linking_event_014,REPLACE_WITH_REVIEWER_ID,primary case dataset blocker - review_linking_event_014 - Westnile.ca.gov | California West Nile Virus Website,https://westnile.ca.gov,rec_src_search_fc3322f3069f_001,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_linking_event_016,accept_as_is,##### Human Cases **Year-to-date:** 5 **Counties:** 3,primary_case_dataset_blocker,Does this evidence support a task-compatible primary case record?,P0_critical,Review required: primary_case_dataset_blocker,review_linking_event_016,REPLACE_WITH_REVIEWER_ID,primary case dataset blocker - review_linking_event_016 - Westnile.ca.gov | California West Nile Virus Website,https://westnile.ca.gov/resources.php,rec_src_search_14d0fc5d0793_001; rec_src_search_14d0fc5d0793_002; rec_src_search_ccc444806280_002,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_linking_event_019,accept_as_is,Human Cases Week 9 0 0,primary_case_dataset_blocker,Does this evidence support a task-compatible primary case record?,P0_critical,Review required: primary_case_dataset_blocker,review_linking_event_019,REPLACE_WITH_REVIEWER_ID,primary case dataset blocker - review_linking_event_019 - WEEKLY UPDATE - California West Nile Virus,https://westnile.ca.gov/download?download_id=5061,rec_src_search_a39e4fa28013_011; rec_src_search_b9348b953aaa_010,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_linking_event_023,accept_as_is,"| **Human cases (fatal)** | 3 (0) | 791 (32) | 880 (21) | 278 (9) | 382 (22) | 446 (15) | 112 (5) | 112 (6) | 159 (9) | 480 (23) | 387 (19) | 842 (34) | 800 (55) | 461 (21) | 556 (44) | 217 (11) | 225 (6) | 214 (15) | 129 (12) | 209 (15) | 433 (20) | 132 (12) | 116 (11) | 0 (0) | 8,364 (417) |",primary_case_dataset_blocker,Does this evidence support a task-compatible primary case record?,P0_critical,Review required: primary_case_dataset_blocker,review_linking_event_023,REPLACE_WITH_REVIEWER_ID,primary case dataset blocker - review_linking_event_023 - Westnile.ca.gov | California West Nile Virus Website,https://westnile.ca.gov,rec_src_search_fc3322f3069f_002,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_linking_event_024,accept_as_is,The Fresno County Department of Public Health reported Monday the county’s first West Nile virus [human death](https://westnile.ca.gov/resources_reports?report_category_id=1) of 2025.,primary_case_dataset_blocker,Does this evidence support a task-compatible primary case record?,P0_critical,Review required: primary_case_dataset_blocker,review_linking_event_024,REPLACE_WITH_REVIEWER_ID,"primary case dataset blocker - review_linking_event_024 - West Nile virus death confirmed in Fresno County, California",https://www.fresnobee.com/news/local/article312243829.html,rec_src_search_d52309fadb48_001,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_linking_event_027,accept_as_is,Kern County has reported 11 human cases while Tulare County has reported 13.,primary_case_dataset_blocker,Does this evidence support a task-compatible primary case record?,P0_critical,Review required: primary_case_dataset_blocker,review_linking_event_027,REPLACE_WITH_REVIEWER_ID,"primary case dataset blocker - review_linking_event_027 - West Nile virus death confirmed in Fresno County, California",https://www.fresnobee.com/news/local/article312243829.html,rec_src_search_d52309fadb48_003,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_linking_event_033,accept_as_is,Kern County has reported 11 human cases while Tulare County has reported 13.,primary_case_dataset_blocker,Does this evidence support a task-compatible primary case record?,P0_critical,Review required: primary_case_dataset_blocker,review_linking_event_033,REPLACE_WITH_REVIEWER_ID,"primary case dataset blocker - review_linking_event_033 - West Nile virus death confirmed in Fresno County, California",https://www.fresnobee.com/news/local/article312243829.html,rec_src_search_d52309fadb48_004,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_linking_event_036,accept_as_is,"Tulare County: At least 13 human cases, including one death.",primary_case_dataset_blocker,Does this evidence support a task-compatible primary case record?,P0_critical,Review required: primary_case_dataset_blocker,review_linking_event_036,REPLACE_WITH_REVIEWER_ID,"primary case dataset blocker - review_linking_event_036 - West Nile virus, spread by mosquitoes, claims a third life in the San ...",https://theintersectionreports.org/west-nile-virus-spread-by-mosquitoes-claims-a-third-life-in-the-san-joaquin-valley,rec_src_search_c0d70a141aca_002,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_normalization_rec_src_search_14d0fc5d0793_001,accept_as_is,##### Human Cases **Year-to-date:** 5 **Counties:** 3,primary_case_dataset_blocker,Does this evidence support a task-compatible primary case record?,P0_critical,Review required: primary_case_dataset_blocker,review_normalization_rec_src_search_14d0fc5d0793_001,REPLACE_WITH_REVIEWER_ID,primary case dataset blocker - review_normalization_rec_src_search_14d0fc5d0793_001 - Westnile.ca.gov | California West Nile Virus Website,https://westnile.ca.gov/resources.php,rec_src_search_14d0fc5d0793_001,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_normalization_rec_src_search_99932da268a1_001,accept_as_is,California (123),primary_case_dataset_blocker,Does this evidence support a task-compatible primary case record?,P0_critical,Review required: primary_case_dataset_blocker,review_normalization_rec_src_search_99932da268a1_001,REPLACE_WITH_REVIEWER_ID,primary case dataset blocker - review_normalization_rec_src_search_99932da268a1_001 - 2024 Mosquito-Borne Disease Year In Review,https://www.vdci.net/blog/2024-mosquito-borne-disease-year-in-review,rec_src_search_99932da268a1_001,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_normalization_rec_src_search_a39e4fa28013_011,accept_as_is,Human Cases Week 9 0 0,primary_case_dataset_blocker,Does this evidence support a task-compatible primary case record?,P0_critical,Review required: primary_case_dataset_blocker,review_normalization_rec_src_search_a39e4fa28013_011,REPLACE_WITH_REVIEWER_ID,primary case dataset blocker - review_normalization_rec_src_search_a39e4fa28013_011 - WEEKLY UPDATE - California West Nile Virus,https://westnile.ca.gov/download?download_id=5061,rec_src_search_a39e4fa28013_011,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_normalization_rec_src_search_c0d70a141aca_002,accept_as_is,"Tulare County: At least 13 human cases, including one death.",primary_case_dataset_blocker,Does this evidence support a task-compatible primary case record?,P0_critical,Review required: primary_case_dataset_blocker,review_normalization_rec_src_search_c0d70a141aca_002,REPLACE_WITH_REVIEWER_ID,"primary case dataset blocker - review_normalization_rec_src_search_c0d70a141aca_002 - West Nile virus, spread by mosquitoes, claims a thi...",https://theintersectionreports.org/west-nile-virus-spread-by-mosquitoes-claims-a-third-life-in-the-san-joaquin-valley,rec_src_search_c0d70a141aca_002,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_normalization_rec_src_search_d52309fadb48_001,accept_as_is,The Fresno County Department of Public Health reported Monday the county’s first West Nile virus [human death](https://westnile.ca.gov/resources_reports?report_category_id=1) of 2025.,primary_case_dataset_blocker,Does this evidence support a task-compatible primary case record?,P0_critical,Review required: primary_case_dataset_blocker,review_normalization_rec_src_search_d52309fadb48_001,REPLACE_WITH_REVIEWER_ID,"primary case dataset blocker - review_normalization_rec_src_search_d52309fadb48_001 - West Nile virus death confirmed in Fresno County, C...",https://www.fresnobee.com/news/local/article312243829.html,rec_src_search_d52309fadb48_001,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_normalization_rec_src_search_d52309fadb48_003,accept_as_is,Kern County has reported 11 human cases while Tulare County has reported 13.,primary_case_dataset_blocker,Does this evidence support a task-compatible primary case record?,P0_critical,Review required: primary_case_dataset_blocker,review_normalization_rec_src_search_d52309fadb48_003,REPLACE_WITH_REVIEWER_ID,"primary case dataset blocker - review_normalization_rec_src_search_d52309fadb48_003 - West Nile virus death confirmed in Fresno County, C...",https://www.fresnobee.com/news/local/article312243829.html,rec_src_search_d52309fadb48_003,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_normalization_rec_src_search_d52309fadb48_004,accept_as_is,Kern County has reported 11 human cases while Tulare County has reported 13.,primary_case_dataset_blocker,Does this evidence support a task-compatible primary case record?,P0_critical,Review required: primary_case_dataset_blocker,review_normalization_rec_src_search_d52309fadb48_004,REPLACE_WITH_REVIEWER_ID,"primary case dataset blocker - review_normalization_rec_src_search_d52309fadb48_004 - West Nile virus death confirmed in Fresno County, C...",https://www.fresnobee.com/news/local/article312243829.html,rec_src_search_d52309fadb48_004,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_normalization_rec_src_search_fc3322f3069f_001,accept_as_is,"| **Human cases (fatal)** | 3 (0) | 791 (32) | 880 (21) | 278 (9) | 382 (22) | 446 (15) | 112 (5) | 112 (6) | 159 (9) | 480 (23) | 387 (19) | 842 (34) | 800 (55) | 461 (21) | 556 (44) | 217 (11) | 225 (6) | 214 (15) | 129 (12) | 209 (15) | 433 (20) | 132 (12) | 116 (11) | 0 (0) | 8,364 (417) |",primary_case_dataset_blocker,Does this evidence support a task-compatible primary case record?,P0_critical,Review required: primary_case_dataset_blocker,review_normalization_rec_src_search_fc3322f3069f_001,REPLACE_WITH_REVIEWER_ID,primary case dataset blocker - review_normalization_rec_src_search_fc3322f3069f_001 - Westnile.ca.gov | California West Nile Virus Website,https://westnile.ca.gov,rec_src_search_fc3322f3069f_001,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_normalization_rec_src_search_fc3322f3069f_002,accept_as_is,"| **Human cases (fatal)** | 3 (0) | 791 (32) | 880 (21) | 278 (9) | 382 (22) | 446 (15) | 112 (5) | 112 (6) | 159 (9) | 480 (23) | 387 (19) | 842 (34) | 800 (55) | 461 (21) | 556 (44) | 217 (11) | 225 (6) | 214 (15) | 129 (12) | 209 (15) | 433 (20) | 132 (12) | 116 (11) | 0 (0) | 8,364 (417) |",primary_case_dataset_blocker,Does this evidence support a task-compatible primary case record?,P0_critical,Review required: primary_case_dataset_blocker,review_normalization_rec_src_search_fc3322f3069f_002,REPLACE_WITH_REVIEWER_ID,primary case dataset blocker - review_normalization_rec_src_search_fc3322f3069f_002 - Westnile.ca.gov | California West Nile Virus Website,https://westnile.ca.gov,rec_src_search_fc3322f3069f_002,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_claim_corroboration_conflict_corr_event_001,needs_more_evidence,Comparable public-health claims conflict and require review.,conflicting_claims_review,Which claim should be treated as comparable evidence after review?,P0_critical,Review required: conflicting_claims_review,review_claim_corroboration_conflict_corr_event_001,REPLACE_WITH_REVIEWER_ID,conflicting claims review - review_claim_corroboration_conflict_corr_event_001 - [PDF] First Human Death Caused by West Nile Virus in Fre...,https://www.fresnocountyca.gov/files/sharedassets/county/v/1/public-health/dph-news-releases/2024/09-13-2024-news-release-first-human-death-caused-by-west-nile-virus-in-fresno-county.pdf,claim_rec_src_search_b9348b953aaa_011_observation; claim_rec_src_search_b9348b953aaa_012_observation; claim_rec_src_search_7ae413ceb126_001_cases_unspecified; claim_rec_src_search_7ae413ceb126_002_deaths; claim_rec_src_search_7ae413ceb126_003_cases_unspecified; claim_rec_src_search_7ae413ceb126_004_deaths; claim_rec_src_search_ccc444806280_001_cases_unspecified; claim_rec_src_search_ccc444806280_002_cases_unspecified; claim_rec_src_search_b9348b953aaa_001_cases_unspecified; claim_rec_src_search_b9348b953aaa_004_cases_unspecified; claim_rec_src_search_b9348b953aaa_005_cases_unspecified; claim_rec_src_search_b9348b953aaa_006_deaths; claim_rec_src_search_b9348b953aaa_007_cases_unspecified; claim_rec_src_search_b9348b953aaa_008_cases_unspecified; claim_rec_src_search_b9348b953aaa_009_cases_unspecified; claim_rec_src_search_b9348b953aaa_010_cases_unspecified; claim_rec_src_search_d52309fadb48_002_cases_unspecified; claim_rec_src_search_d52309fadb48_002_deaths; claim_rec_src_search_d52309fadb48_005_cases_unspecified; claim_rec_src_search_d52309fadb48_005_deaths; claim_rec_src_search_87c273c59b72_002_cases_unspecified; claim_rec_src_search_87c273c59b72_002_deaths; claim_rec_src_search_87c273c59b72_003_cases_unspecified; claim_rec_src_search_87c273c59b72_003_deaths; claim_rec_src_search_a39e4fa28013_001_cases_unspecified; claim_rec_src_search_a39e4fa28013_006_cases_unspecified; claim_rec_src_search_a39e4fa28013_007_cases_unspecified; claim_rec_src_search_a39e4fa28013_009_cases_unspecified; claim_rec_src_search_a39e4fa28013_010_cases_unspecified; claim_rec_src_search_a39e4fa28013_011_cases_unspecified; claim_rec_src_search_14d0fc5d0793_001_cases_unspecified; claim_rec_src_search_14d0fc5d0793_004_cases_unspecified; claim_rec_src_search_14d0fc5d0793_005_cases_unspecified; claim_rec_src_search_fc3322f3069f_001_cases_unspecified; claim_rec_src_search_fc3322f3069f_002_cases_unspecified; claim_rec_src_search_99932da268a1_001_cases_unspecified; claim_rec_src_search_a39e4fa28013_008_deaths; claim_rec_src_search_14d0fc5d0793_002_deaths; claim_rec_src_search_14d0fc5d0793_004_deaths; claim_rec_src_search_fc3322f3069f_001_deaths; claim_rec_src_search_fc3322f3069f_002_deaths; src_search_7ae413ceb126; src_search_ccc444806280; src_search_b9348b953aaa; src_search_d52309fadb48; src_search_87c273c59b72; src_search_a39e4fa28013; src_search_14d0fc5d0793; src_search_fc3322f3069f; src_search_99932da268a1; corr_event_001,claim
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_claim_corroboration_conflict_corr_event_005,needs_more_evidence,Comparable public-health claims conflict and require review.,conflicting_claims_review,Which claim should be treated as comparable evidence after review?,P0_critical,Review required: conflicting_claims_review,review_claim_corroboration_conflict_corr_event_005,REPLACE_WITH_REVIEWER_ID,"conflicting claims review - review_claim_corroboration_conflict_corr_event_005 - West Nile virus death confirmed in Fresno County, Califo...",https://www.fresnobee.com/news/local/article312243829.html,claim_rec_src_search_c0d70a141aca_001_deaths; claim_rec_src_search_d52309fadb48_003_cases_unspecified; claim_rec_src_search_c0d70a141aca_001_cases_unspecified; claim_rec_src_search_a39e4fa28013_002_cases_unspecified; src_search_d52309fadb48; src_search_c0d70a141aca; src_search_a39e4fa28013; corr_event_005,claim
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_claim_corroboration_conflict_corr_event_006,needs_more_evidence,Comparable public-health claims conflict and require review.,conflicting_claims_review,Which claim should be treated as comparable evidence after review?,P0_critical,Review required: conflicting_claims_review,review_claim_corroboration_conflict_corr_event_006,REPLACE_WITH_REVIEWER_ID,"conflicting claims review - review_claim_corroboration_conflict_corr_event_006 - West Nile virus death confirmed in Fresno County, Califo...",https://www.fresnobee.com/news/local/article312243829.html,claim_rec_src_search_d52309fadb48_004_deaths; claim_rec_src_search_c0d70a141aca_002_deaths; claim_rec_src_search_14d0fc5d0793_003_deaths; claim_rec_src_search_d52309fadb48_004_cases_unspecified; claim_rec_src_search_c0d70a141aca_002_cases_unspecified; claim_rec_src_search_a39e4fa28013_005_cases_unspecified; src_search_d52309fadb48; src_search_c0d70a141aca; src_search_a39e4fa28013; src_search_14d0fc5d0793; corr_event_006,claim
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_duplicate_event_001,accept_as_is,"counties. Of the 98 cases, 75 (77%) had neuroinvasive disease and 11 (11 %) were fatal. The median age",possible_primary_case_evidence,Is this a task-compatible primary case observation or only context/secondary evidence?,P0_critical,Review required: possible_primary_case_evidence,review_duplicate_event_001,REPLACE_WITH_REVIEWER_ID,possible primary case evidence - review_duplicate_event_001 - WEEKLY UPDATE - California West Nile Virus,https://westnile.ca.gov/download?download_id=5061,rec_src_search_a39e4fa28013_007; event_001,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_duplicate_event_002,accept_as_is,"Of the 112 cases, 86 (77%) had neuroinvasive disease and 11 (10%) were fatal. The median age of the",possible_primary_case_evidence,Is this a task-compatible primary case observation or only context/secondary evidence?,P0_critical,Review required: possible_primary_case_evidence,review_duplicate_event_002,REPLACE_WITH_REVIEWER_ID,possible primary case evidence - review_duplicate_event_002 - WEEKLY UPDATE - California West Nile Virus,https://westnile.ca.gov/download?download_id=5072,rec_src_search_b9348b953aaa_005; event_002,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_duplicate_event_004,accept_as_is,"As of 2024, the California Department of Public Health (CDPH) has repo rted 38 human cases of WNV in",possible_primary_case_evidence,Is this a task-compatible primary case observation or only context/secondary evidence?,P0_critical,Review required: possible_primary_case_evidence,review_duplicate_event_004,REPLACE_WITH_REVIEWER_ID,possible primary case evidence - review_duplicate_event_004 - [PDF] First Human Death Caused by West Nile Virus in Fresno County,https://www.fresnocountyca.gov/files/sharedassets/county/v/1/public-health/dph-news-releases/2024/09-13-2024-news-release-first-human-death-caused-by-west-nile-virus-in-fresno-county.pdf,rec_src_search_7ae413ceb126_001; rec_src_search_7ae413ceb126_002; event_004,record
