actual_publisher,actual_publisher_normalized,as_of_date,cases_confirmed,cases_probable,cases_suspected,cases_unspecified,claim_id,claim_status,claim_support_role,claim_type,confidence,count_field,count_semantics,count_unit,count_value,country,credibility_level,credibility_score,date_or_period,date_reported,deaths,discovery_method,disease,disease_standard_name,document_id,event_cluster_id,event_end_date,event_start_date,evidence_context,evidence_quote,extraction_method,geographic_scope,hospitalizations,human_review_reason,is_background_context_claim,is_case_claim,is_death_claim,is_exposure_monitoring_claim,is_zero_case_statement,likely_syndicated_or_aggregated,linked_event_id,locality,observation_semantics_reason,observation_type,pathogen_or_syndrome,primary_case_dataset_eligible,publisher,query_used,recommended_extraction_use,recommended_fetch_use,recommended_source_role,reporting_period,requires_human_review,search_provider,source_id,source_independence_group,source_record_id,source_role_final,source_title,source_type,source_type_final,source_url,statistical_count_type,subnational_location,supporting_chunk_id,upstream_source_mentions,warnings
,,2024,,,,38.0,claim_rec_src_search_7ae413ceb126_001_cases_unspecified,active,primary_case_claim_support,public_health_observation,0.7,cases_unspecified,case_count,,38.0,United States of America,high,0.5352,2024-08-31,2024-08-31,,live_search_result,West Nile Virus Disease,West Nile Virus Disease,,event_004,,,,"As of 2024, the California Department of Public Health (CDPH) has repo rted 38 human cases of WNV in",llm_structured_output_extractor,California,,,False,True,False,False,False,False,event_004,,record reports unspecified case count,unspecified_case_record,WNV,True,,West Nile virus August 2024 California deaths confirmed CDPH press release Sacramento Kern Fresno,extract_primary_case_claims,fetch_for_extraction,collection,2024,False,tavily,src_search_7ae413ceb126,domain:fresnocountyca_gov,rec_src_search_7ae413ceb126_001,collection,[PDF] First Human Death Caused by West Nile Virus in Fresno County,official_public_health_agency,official_public_health_agency,https://www.fresnocountyca.gov/files/sharedassets/county/v/1/public-health/dph-news-releases/2024/09-13-2024-news-release-first-human-death-caused-by-west-nile-virus-in-fresno-county.pdf,annual,California,chunk_src_search_7ae413ceb126_004,[],"[""filled_metric_period_from_source_reporting_period"", ""ambiguous_metric_column_semantics""]"
,,2024,,,,,claim_rec_src_search_7ae413ceb126_002_deaths,active,primary_case_claim_support,public_health_observation,0.7,deaths,death_count,,4.0,United States of America,high,0.5352,2024-08-31,2024-08-31,4.0,live_search_result,West Nile Virus Disease,West Nile Virus Disease,,event_004,,,,"As of 2024, the California Department of Public Health (CDPH) has repo rted 38 human cases of WNV in",llm_structured_output_extractor,California,,,False,False,True,False,False,False,event_004,,record reports death count,death_record,WNV,True,,West Nile virus August 2024 California deaths confirmed CDPH press release Sacramento Kern Fresno,extract_primary_case_claims,fetch_for_extraction,collection,2024,False,tavily,src_search_7ae413ceb126,domain:fresnocountyca_gov,rec_src_search_7ae413ceb126_002,collection,[PDF] First Human Death Caused by West Nile Virus in Fresno County,official_public_health_agency,official_public_health_agency,https://www.fresnocountyca.gov/files/sharedassets/county/v/1/public-health/dph-news-releases/2024/09-13-2024-news-release-first-human-death-caused-by-west-nile-virus-in-fresno-county.pdf,annual,California,chunk_src_search_7ae413ceb126_004,[],"[""filled_metric_period_from_source_reporting_period"", ""ambiguous_metric_column_semantics""]"
,,,,,,8900.0,claim_rec_src_search_7ae413ceb126_003_cases_unspecified,active,primary_case_claim_support,public_health_observation,0.7,cases_unspecified,case_count,,8900.0,United States of America,high,0.5352,2024-08-31,2024-08-31,,live_search_result,West Nile Virus Disease,West Nile Virus Disease,,event_003,,2003,,"California, including 4 deaths. Since WNV was first introduced into California in 2003, there have been more",llm_structured_output_extractor,California,,,False,True,False,False,False,False,event_003,,record reports unspecified case count,unspecified_case_record,WNV,True,,West Nile virus August 2024 California deaths confirmed CDPH press release Sacramento Kern Fresno,extract_primary_case_claims,fetch_for_extraction,collection,2003 to 2024,False,tavily,src_search_7ae413ceb126,domain:fresnocountyca_gov,rec_src_search_7ae413ceb126_003,collection,[PDF] First Human Death Caused by West Nile Virus in Fresno County,official_public_health_agency,official_public_health_agency,https://www.fresnocountyca.gov/files/sharedassets/county/v/1/public-health/dph-news-releases/2024/09-13-2024-news-release-first-human-death-caused-by-west-nile-virus-in-fresno-county.pdf,historical_total,California,chunk_src_search_7ae413ceb126_005,[],"[""filled_metric_period_from_source_reporting_period"", ""ambiguous_metric_column_semantics""]"
,,,,,,,claim_rec_src_search_7ae413ceb126_004_deaths,active,primary_case_claim_support,public_health_observation,0.7,deaths,death_count,,390.0,United States of America,high,0.5352,2024-08-31,2024-08-31,390.0,live_search_result,West Nile Virus Disease,West Nile Virus Disease,,event_003,,2003,,"than 8,900 human WNV cases and more than 3 90 WNV -related deaths across the state.",llm_structured_output_extractor,California,,,False,False,True,False,False,False,event_003,,record reports death count,death_record,WNV,True,,West Nile virus August 2024 California deaths confirmed CDPH press release Sacramento Kern Fresno,extract_primary_case_claims,fetch_for_extraction,collection,2003 to 2024,False,tavily,src_search_7ae413ceb126,domain:fresnocountyca_gov,rec_src_search_7ae413ceb126_004,collection,[PDF] First Human Death Caused by West Nile Virus in Fresno County,official_public_health_agency,official_public_health_agency,https://www.fresnocountyca.gov/files/sharedassets/county/v/1/public-health/dph-news-releases/2024/09-13-2024-news-release-first-human-death-caused-by-west-nile-virus-in-fresno-county.pdf,historical_total,California,chunk_src_search_7ae413ceb126_006,[],"[""filled_metric_period_from_source_reporting_period"", ""ambiguous_metric_column_semantics""]"
,,,,,,0.0,claim_rec_src_search_ccc444806280_001_cases_unspecified,pending_review,primary_case_claim_support,public_health_observation,0.85,cases_unspecified,case_count,,0.0,United States of America,excluded,0.6479,2024-08-31,2024-08-31,,live_search_result,West Nile Virus Disease,West Nile Virus Disease,,event_021,,,,Week 0 0 0,llm_structured_output_extractor,California,,,False,False,False,False,True,False,event_021,,evidence states no confirmed or reported cases,zero_case_statement,West Nile virus,False,,California West Nile virus cases deaths 2024 CDPH surveillance weekly report August,extract_primary_case_claims,fetch_for_extraction,collection,Week,True,tavily,src_search_ccc444806280,domain:westnile_ca_gov,rec_src_search_ccc444806280_001,excluded,WEEKLY UPDATE - California West Nile Virus,official_public_health_agency,official_public_health_agency,https://westnile.ca.gov/download?download_id=4980,newly_reported,California,chunk_src_search_ccc444806280_015,[],"[""filled_metric_period_from_source_reporting_period"", ""ambiguous_metric_column_semantics""]"
,,,,,,0.0,claim_rec_src_search_ccc444806280_002_cases_unspecified,pending_review,primary_case_claim_support,public_health_observation,0.85,cases_unspecified,case_count,,0.0,United States of America,excluded,0.6479,2024-08-31,2024-08-31,,live_search_result,West Nile Virus Disease,West Nile Virus Disease,,event_016,,,,YTD 0 0 0,llm_structured_output_extractor,California,,,False,False,False,False,True,False,event_016,,evidence states no confirmed or reported cases,zero_case_statement,West Nile virus,False,,California West Nile virus cases deaths 2024 CDPH surveillance weekly report August,extract_primary_case_claims,fetch_for_extraction,collection,Year-to-date,True,tavily,src_search_ccc444806280,domain:westnile_ca_gov,rec_src_search_ccc444806280_002,excluded,WEEKLY UPDATE - California West Nile Virus,official_public_health_agency,official_public_health_agency,https://westnile.ca.gov/download?download_id=4980,cumulative,California,chunk_src_search_ccc444806280_016,[],"[""filled_metric_period_from_source_reporting_period"", ""ambiguous_metric_column_semantics""]"
,,,,,,2.0,claim_rec_src_search_b9348b953aaa_001_cases_unspecified,active,primary_case_claim_support,public_health_observation,0.85,cases_unspecified,case_count,,2.0,United States of America,excluded,0.6479,2024-08-31,2024-08-31,,live_search_result,West Nile Virus Disease,West Nile Virus Disease,,event_020,,,,A total of 2 new human cases of West Nile virus (WNV) disease were reported this week from 2 counties:,llm_structured_output_extractor,California,,,False,True,False,False,False,False,event_020,,record reports unspecified case count,unspecified_case_record,West Nile virus,True,,California West Nile virus cases deaths 2024 CDPH surveillance weekly report August,extract_primary_case_claims,fetch_for_extraction,collection,current week,False,tavily,src_search_b9348b953aaa,domain:westnile_ca_gov,rec_src_search_b9348b953aaa_001,excluded,WEEKLY UPDATE - California West Nile Virus,official_public_health_agency,official_public_health_agency,https://westnile.ca.gov/download?download_id=5072,newly_reported,California,chunk_src_search_b9348b953aaa_005,[],"[""filled_metric_period_from_source_reporting_period""]"
,,,,,,1.0,claim_rec_src_search_b9348b953aaa_002_cases_unspecified,active,primary_case_claim_support,public_health_observation,0.85,cases_unspecified,case_count,,1.0,United States of America,excluded,0.6479,2024-08-31,2024-08-31,,live_search_result,West Nile Virus Disease,West Nile Virus Disease,,event_026,,,,"Fresno (1) and Yolo (1 ). In 2024, 11 2 human cases of WNV disease were reported from 23 counties.",llm_structured_output_extractor,"Fresno County, California",,,False,True,False,False,False,False,event_026,,record reports unspecified case count,unspecified_case_record,West Nile virus,True,,California West Nile virus cases deaths 2024 CDPH surveillance weekly report August,extract_primary_case_claims,fetch_for_extraction,collection,current week,False,tavily,src_search_b9348b953aaa,domain:westnile_ca_gov,rec_src_search_b9348b953aaa_002,excluded,WEEKLY UPDATE - California West Nile Virus,official_public_health_agency,official_public_health_agency,https://westnile.ca.gov/download?download_id=5072,newly_reported,"Fresno, California",chunk_src_search_b9348b953aaa_006,[],"[""filled_metric_period_from_source_reporting_period"", ""ambiguous_metric_column_semantics""]"
,,,,,,1.0,claim_rec_src_search_b9348b953aaa_003_cases_unspecified,active,primary_case_claim_support,public_health_observation,0.85,cases_unspecified,case_count,,1.0,United States of America,excluded,0.6479,2024-08-31,2024-08-31,,live_search_result,West Nile Virus Disease,West Nile Virus Disease,,event_037,,,,"Fresno (1) and Yolo (1 ). In 2024, 11 2 human cases of WNV disease were reported from 23 counties.",llm_structured_output_extractor,"Yolo County, California",,,False,True,False,False,False,False,event_037,,record reports unspecified case count,unspecified_case_record,West Nile virus,True,,California West Nile virus cases deaths 2024 CDPH surveillance weekly report August,extract_primary_case_claims,fetch_for_extraction,collection,current week,False,tavily,src_search_b9348b953aaa,domain:westnile_ca_gov,rec_src_search_b9348b953aaa_003,excluded,WEEKLY UPDATE - California West Nile Virus,official_public_health_agency,official_public_health_agency,https://westnile.ca.gov/download?download_id=5072,newly_reported,"Yolo, California",chunk_src_search_b9348b953aaa_006,[],"[""filled_metric_period_from_source_reporting_period"", ""ambiguous_metric_column_semantics""]"
,,,,,,112.0,claim_rec_src_search_b9348b953aaa_004_cases_unspecified,active,primary_case_claim_support,public_health_observation,0.85,cases_unspecified,case_count,,112.0,United States of America,excluded,0.6479,2024-08-31,2024-08-31,,live_search_result,West Nile Virus Disease,West Nile Virus Disease,,event_007,,2024-05-28,,"Fresno (1) and Yolo (1 ). In 2024, 11 2 human cases of WNV disease were reported from 23 counties.",llm_structured_output_extractor,California,,,False,True,False,False,False,False,event_007,,record reports unspecified case count,unspecified_case_record,West Nile virus,True,,California West Nile virus cases deaths 2024 CDPH surveillance weekly report August,extract_primary_case_claims,fetch_for_extraction,collection,2024,False,tavily,src_search_b9348b953aaa,domain:westnile_ca_gov,rec_src_search_b9348b953aaa_004,excluded,WEEKLY UPDATE - California West Nile Virus,official_public_health_agency,official_public_health_agency,https://westnile.ca.gov/download?download_id=5072,cumulative,California,chunk_src_search_b9348b953aaa_006,[],"[""filled_metric_period_from_source_reporting_period"", ""ambiguous_metric_column_semantics""]"
