anomaly_id,anomaly_status,anomaly_type,anomaly_unit,compared_field,date_or_period,detection_method,disease,event_cluster_id,evidence_summary,expected_or_reference_value,human_review_audit_ids,human_review_reason,location,needs_human_review,observed_value,reason,recommended_action,record_id,review_decision_ids,severity,source_id,source_ids,source_urls,threshold,validation_result_id,warnings
anom_001,open,deaths_without_case_reference,record,deaths,2024-08-31,deterministic_anomaly_detection,West Nile Virus Disease,,"As of 2024, the California Department of Public Health (CDPH) has repo rted 38 human cases of WNV in",,[],,California,False,4.0,deaths present but no comparable case count is available,human_review,rec_src_search_7ae413ceb126_002,[],low,src_search_7ae413ceb126,"[""src_search_7ae413ceb126""]","[""https://www.fresnocountyca.gov/files/sharedassets/county/v/1/public-health/dph-news-releases/2024/09-13-2024-news-release-first-human-death-caused-by-west-nile-virus-in-fresno-county.pdf""]",,,"[""insufficient_case_reference""]"
anom_002,open,abrupt_spike_simple_threshold,record,case_count,2024-08-31,deterministic_anomaly_detection,West Nile Virus Disease,,"California, including 4 deaths. Since WNV was first introduced into California in 2003, there have been more",38.0,[],case count is a simple-threshold spike over prior comparable records,California,True,8900.0,case count is a simple-threshold spike over prior comparable records,review_possible_spike_or_count_semantics,rec_src_search_7ae413ceb126_003,[],medium,src_search_7ae413ceb126,"[""src_search_7ae413ceb126""]","[""https://www.fresnocountyca.gov/files/sharedassets/county/v/1/public-health/dph-news-releases/2024/09-13-2024-news-release-first-human-death-caused-by-west-nile-virus-in-fresno-county.pdf""]",10.0,,[]
anom_003,open,deaths_without_case_reference,record,deaths,2024-08-31,deterministic_anomaly_detection,West Nile Virus Disease,,"than 8,900 human WNV cases and more than 3 90 WNV -related deaths across the state.",,[],,California,False,390.0,deaths present but no comparable case count is available,human_review,rec_src_search_7ae413ceb126_004,[],low,src_search_7ae413ceb126,"[""src_search_7ae413ceb126""]","[""https://www.fresnocountyca.gov/files/sharedassets/county/v/1/public-health/dph-news-releases/2024/09-13-2024-news-release-first-human-death-caused-by-west-nile-virus-in-fresno-county.pdf""]",,,"[""insufficient_case_reference""]"
anom_004,open,deaths_without_case_reference,record,deaths,2024-08-31,deterministic_anomaly_detection,West Nile Virus Disease,,"Virus (WNV) human death of 2024. With mosquito season still ongoing, the FCDPH urges residents to focus",,[],,"Fresno County, California",False,1.0,deaths present but no comparable case count is available,human_review,rec_src_search_7ae413ceb126_005,[],low,src_search_7ae413ceb126,"[""src_search_7ae413ceb126""]","[""https://www.fresnocountyca.gov/files/sharedassets/county/v/1/public-health/dph-news-releases/2024/09-13-2024-news-release-first-human-death-caused-by-west-nile-virus-in-fresno-county.pdf""]",,,"[""insufficient_case_reference""]"
anom_005,open,deaths_without_case_reference,record,deaths,2024-08-31,deterministic_anomaly_detection,West Nile Virus Disease,,"Of the 112 cases, 86 (77%) had neuroinvasive disease and 11 (10%) were fatal. The median age of the",,[],,California,False,11.0,deaths present but no comparable case count is available,human_review,rec_src_search_b9348b953aaa_006,[],low,src_search_b9348b953aaa,"[""src_search_b9348b953aaa""]","[""https://westnile.ca.gov/download?download_id=5072""]",,,"[""insufficient_case_reference""]"
anom_006,open,deaths_without_case_reference,record,deaths,2024-08-31,deterministic_anomaly_detection,West Nile Virus Disease,,The Fresno County Department of Public Health reported Monday the county’s first West Nile virus [human death](https://westnile.ca.gov/resources_reports?report_category_id=1) of 2025.,,[],,"Fresno County, California",False,1.0,deaths present but no comparable case count is available,human_review,rec_src_search_d52309fadb48_001,[],low,src_search_d52309fadb48,"[""src_search_d52309fadb48""]","[""https://www.fresnobee.com/news/local/article312243829.html""]",,,"[""insufficient_case_reference""]"
anom_007,open,deaths_without_case_reference,record,deaths,2024-08-31,deterministic_anomaly_detection,West Nile Virus Disease,,"counties. Of the 98 cases, 75 (77%) had neuroinvasive disease and 11 (11 %) were fatal. The median age",,[],,California,False,11.0,deaths present but no comparable case count is available,human_review,rec_src_search_a39e4fa28013_008,[],low,src_search_a39e4fa28013,"[""src_search_a39e4fa28013""]","[""https://westnile.ca.gov/download?download_id=5061""]",,,"[""insufficient_case_reference""]"
anom_008,open,deaths_without_case_reference,record,deaths,2024-08-31,deterministic_anomaly_detection,West Nile Virus Disease,,1** WNV-related fatalities have been reported to CDPH this year from 1 jurisdictions: Tulare (1),,[],,California,False,1.0,deaths present but no comparable case count is available,human_review,rec_src_search_14d0fc5d0793_002,[],low,src_search_14d0fc5d0793,"[""src_search_14d0fc5d0793""]","[""https://westnile.ca.gov/resources.php""]",,,"[""insufficient_case_reference""]"
anom_009,open,deaths_without_case_reference,record,deaths,2024-08-31,deterministic_anomaly_detection,West Nile Virus Disease,,1** WNV-related fatalities have been reported to CDPH this year from 1 jurisdictions: Tulare (1),,[],,"Tulare County, California",False,1.0,deaths present but no comparable case count is available,human_review,rec_src_search_14d0fc5d0793_003,[],low,src_search_14d0fc5d0793,"[""src_search_14d0fc5d0793""]","[""https://westnile.ca.gov/resources.php""]",,,"[""insufficient_case_reference""]"
anom_010,open,out_of_scope_count_bearing_record,validation_result,task_scope,2003 to 2024,deterministic_anomaly_detection,West Nile Virus Disease,event_003,"California, including 4 deaths. Since WNV was first introduced into California in 2003, there have been more","{""disease"": ""West Nile virus"", ""location"": ""California"", ""time_window"": [2024, 2024]}",[],Stage 10 validation marked record outside requested scope: outside_time_window,California,True,"{""disease"": ""West Nile Virus Disease"", ""location"": ""California"", ""date_or_period"": ""2003 to 2024""}",Stage 10 validation marked record outside requested scope: outside_time_window,confirm_scope_or_reject_record,,[],high,,"[""src_search_7ae413ceb126""]","[""https://www.fresnocountyca.gov/files/sharedassets/county/v/1/public-health/dph-news-releases/2024/09-13-2024-news-release-first-human-death-caused-by-west-nile-virus-in-fresno-county.pdf""]",,val_result_003,"[""outside_time_window""]"
anom_011,open,out_of_scope_count_bearing_record,validation_result,task_scope,2003 to 2024,deterministic_anomaly_detection,West Nile Virus Disease,event_003,"than 8,900 human WNV cases and more than 3 90 WNV -related deaths across the state.","{""disease"": ""West Nile virus"", ""location"": ""California"", ""time_window"": [2024, 2024]}",[],Stage 10 validation marked record outside requested scope: outside_time_window,California,True,"{""disease"": ""West Nile Virus Disease"", ""location"": ""California"", ""date_or_period"": ""2003 to 2024""}",Stage 10 validation marked record outside requested scope: outside_time_window,confirm_scope_or_reject_record,,[],high,,"[""src_search_7ae413ceb126""]","[""https://www.fresnocountyca.gov/files/sharedassets/county/v/1/public-health/dph-news-releases/2024/09-13-2024-news-release-first-human-death-caused-by-west-nile-virus-in-fresno-county.pdf""]",,val_result_004,"[""outside_time_window""]"
anom_012,open,out_of_scope_count_bearing_record,validation_result,task_scope,Season-to-date through 2025 to date,deterministic_anomaly_detection,West Nile Virus Disease,event_024,The Fresno County Department of Public Health reported Monday the county’s first West Nile virus [human death](https://westnile.ca.gov/resources_reports?report_category_id=1) of 2025.,"{""disease"": ""West Nile virus"", ""location"": ""California"", ""time_window"": [2024, 2024]}",[],Stage 10 validation marked record outside requested scope: outside_time_window,"Fresno County, California",True,"{""disease"": ""West Nile Virus Disease"", ""location"": ""Fresno County, California"", ""date_or_period"": ""Season-to-date through 2025 to date""}",Stage 10 validation marked record outside requested scope: outside_time_window,confirm_scope_or_reject_record,,[],high,,"[""src_search_d52309fadb48""]","[""https://www.fresnobee.com/news/local/article312243829.html""]",,val_result_020,"[""outside_time_window""]"
