actual_publisher,actual_publisher_normalized,as_of_date,cases_confirmed,cases_probable,cases_suspected,cases_unspecified,claim_id,claim_status,claim_support_role,claim_type,confidence,count_field,count_semantics,count_unit,count_value,country,credibility_level,credibility_score,date_or_period,date_reported,deaths,discovery_method,disease,disease_standard_name,document_id,event_cluster_id,event_end_date,event_start_date,evidence_context,evidence_quote,extraction_method,geographic_scope,hospitalizations,human_review_reason,is_background_context_claim,is_case_claim,is_death_claim,is_exposure_monitoring_claim,is_zero_case_statement,likely_syndicated_or_aggregated,linked_event_id,locality,observation_semantics_reason,observation_type,pathogen_or_syndrome,primary_case_dataset_eligible,publisher,query_used,recommended_extraction_use,recommended_fetch_use,recommended_source_role,reporting_period,requires_human_review,search_provider,source_id,source_independence_group,source_record_id,source_role_final,source_title,source_type,source_type_final,source_url,statistical_count_type,subnational_location,supporting_chunk_id,upstream_source_mentions,warnings
Centers for Disease Control and Prevention,centers_for_disease_control_and_prevention,2024-04-01,,,,7500000.0,claim_rec_src_search_619f95867581_001_cases_unspecified,pending_review,primary_case_claim_support,public_health_observation,0.85,cases_unspecified,case_count,,7500000.0,,high,0.836,2024-03-31,2024-03-31,3000.0,live_search_result,Dengue,Dengue,,event_002,,,,"Since the beginning of 2024, over 7.5 million dengue cases and over 3 000 dengue-related deaths have been reported from 73 countries/territories. Most cases globally have been reported from the WHO PAHO region, with Brazil reporting most cases.",llm_structured_output_extractor,Global (73 countries/territories),,,False,True,False,False,False,False,event_002,,record reports unspecified case count,unspecified_case_record,dengue virus,True,Centers for Disease Control and Prevention,dengue Brazil 2024 outbreak cases deaths ProMED HealthMap ECDC surveillance report January March,extract_primary_case_claims,fetch_for_extraction,collection,Since the beginning of 2024,True,tavily,src_search_619f95867581,publisher:european_centre_for_disease_prevention_and_control,rec_src_search_619f95867581_001,collection,"Countries/territories reporting dengue cases since March 2023, and ...",structured_database,international_public_health_agency,https://www.ecdc.europa.eu/en/publications-data/countriesterritories-reporting-dengue-cases-march-2023-and-april-2024,cumulative,,chunk_src_search_619f95867581_004,[],"[""ambiguous_metric_column_semantics""]"
Centers for Disease Control and Prevention,centers_for_disease_control_and_prevention,2024-04-01,,,,7500000.0,claim_rec_src_search_619f95867581_001_deaths,pending_review,primary_case_claim_support,public_health_observation,0.85,deaths,case_count,,3000.0,,high,0.836,2024-03-31,2024-03-31,3000.0,live_search_result,Dengue,Dengue,,event_002,,,,"Since the beginning of 2024, over 7.5 million dengue cases and over 3 000 dengue-related deaths have been reported from 73 countries/territories. Most cases globally have been reported from the WHO PAHO region, with Brazil reporting most cases.",llm_structured_output_extractor,Global (73 countries/territories),,,False,False,True,False,False,False,event_002,,record reports death count,death_record,dengue virus,True,Centers for Disease Control and Prevention,dengue Brazil 2024 outbreak cases deaths ProMED HealthMap ECDC surveillance report January March,extract_primary_case_claims,fetch_for_extraction,collection,Since the beginning of 2024,True,tavily,src_search_619f95867581,publisher:european_centre_for_disease_prevention_and_control,rec_src_search_619f95867581_001,collection,"Countries/territories reporting dengue cases since March 2023, and ...",structured_database,international_public_health_agency,https://www.ecdc.europa.eu/en/publications-data/countriesterritories-reporting-dengue-cases-march-2023-and-april-2024,cumulative,,chunk_src_search_619f95867581_004,[],"[""ambiguous_metric_column_semantics""]"
,,,,2181519.0,,,claim_rec_src_search_c543063343d0_001_cases_probable,active,corroboration_support,public_health_observation,0.85,cases_probable,case_count,,2181519.0,Brazil,medium,0.7777,2024-03-31,2024-03-31,,live_search_result,Dengue,Dengue,,event_014,,,,"In the state rankings, São Paulo reported the highest number of probable cases (2,181,519), while the Federal District leads in disease incidence, with 9,905.2 cases per 100,000 inhabitants.",llm_structured_output_extractor,São Paulo state,,,False,True,False,False,False,True,event_014,,record reports probable case count,probable_case_record,DEN,True,,dengue Brazil 2024 outbreak cases deaths ProMED HealthMap ECDC surveillance report January March,extract_public_health_observations,fetch_for_extraction,collection_support,2024,False,tavily,src_search_c543063343d0,domain:outbreaknewstoday_substack_com,rec_src_search_c543063343d0_001,collection,Brazil MOH: Dengue cases in 2024 - by Robert Herriman,structured_database,secondary_aggregator,https://outbreaknewstoday.substack.com/p/brazil-moh-dengue-cases-in-2024,cumulative,São Paulo,chunk_src_search_c543063343d0_004,[],"[""filled_metric_period_from_source_reporting_period"", ""ambiguous_metric_column_semantics""]"
,,,,,,,claim_rec_src_search_c543063343d0_002_observation,active,corroboration_support,public_health_observation,0.85,,hospitalization_rate,,,Brazil,medium,0.7777,2024-03-31,2024-03-31,,live_search_result,Dengue,Dengue,,event_012,,,,"In the state rankings, São Paulo reported the highest number of probable cases (2,181,519), while the Federal District leads in disease incidence, with 9,905.2 cases per 100,000 inhabitants.",llm_structured_output_extractor,Federal District,,,False,False,False,False,False,True,event_012,,record lacks a deterministic case/death/hospitalization claim,ambiguous_public_health_observation,DEN,False,,dengue Brazil 2024 outbreak cases deaths ProMED HealthMap ECDC surveillance report January March,extract_public_health_observations,fetch_for_extraction,collection_support,2024,False,tavily,src_search_c543063343d0,domain:outbreaknewstoday_substack_com,rec_src_search_c543063343d0_002,collection,Brazil MOH: Dengue cases in 2024 - by Robert Herriman,structured_database,secondary_aggregator,https://outbreaknewstoday.substack.com/p/brazil-moh-dengue-cases-in-2024,cumulative,Federal District,chunk_src_search_c543063343d0_004,[],"[""filled_metric_period_from_source_reporting_period"", ""ambiguous_metric_column_semantics""]"
,,2024-06-19,,,,6007048.0,claim_rec_src_search_89d26cc955fb_001_cases_unspecified,active,corroboration_support,public_health_observation,0.85,cases_unspecified,cumulative,,6007048.0,Brazil,high,0.841,2024-03-31,2024-03-31,3999.0,live_search_result,Dengue,Dengue,,event_008,,,,"The Brazil Ministry of Health has reported eclipsing the 6 million case mark for in 2024. Official data shows 6,007,048 cases have been reported through June 19, including 3,999 deaths and another 2,831 fatalities under investigation.",llm_structured_output_extractor,Brazil,,,False,True,False,False,False,True,event_008,,record reports unspecified case count,unspecified_case_record,DEN,True,,PAHO WHO dengue Brazil 2024 situation report cases deaths Q1 outbreak,extract_public_health_observations,fetch_for_extraction,collection_support,Season-to-date through 2024 year to date through June 19,False,tavily,src_search_89d26cc955fb,domain:outbreaknewstoday_substack_com,rec_src_search_89d26cc955fb_001,collection,"Brazil dengue cases top 6 million, nearly 4,000 deaths",international_organization_report,secondary_aggregator,https://outbreaknewstoday.substack.com/p/brazil-dengue-cases-top-6-million,cumulative,,chunk_src_search_89d26cc955fb_005,[],"[""inferred_cumulative_metric_from_column_label""]"
,,2024-06-19,,,,6007048.0,claim_rec_src_search_89d26cc955fb_001_deaths,active,corroboration_support,public_health_observation,0.85,deaths,cumulative,,3999.0,Brazil,high,0.841,2024-03-31,2024-03-31,3999.0,live_search_result,Dengue,Dengue,,event_008,,,,"The Brazil Ministry of Health has reported eclipsing the 6 million case mark for in 2024. Official data shows 6,007,048 cases have been reported through June 19, including 3,999 deaths and another 2,831 fatalities under investigation.",llm_structured_output_extractor,Brazil,,,False,False,True,False,False,True,event_008,,record reports death count,death_record,DEN,True,,PAHO WHO dengue Brazil 2024 situation report cases deaths Q1 outbreak,extract_public_health_observations,fetch_for_extraction,collection_support,Season-to-date through 2024 year to date through June 19,False,tavily,src_search_89d26cc955fb,domain:outbreaknewstoday_substack_com,rec_src_search_89d26cc955fb_001,collection,"Brazil dengue cases top 6 million, nearly 4,000 deaths",international_organization_report,secondary_aggregator,https://outbreaknewstoday.substack.com/p/brazil-dengue-cases-top-6-million,cumulative,,chunk_src_search_89d26cc955fb_005,[],"[""inferred_cumulative_metric_from_column_label""]"
,,2024-06-19,,,,,claim_rec_src_search_89d26cc955fb_002_deaths,active,corroboration_support,public_health_observation,0.85,deaths,cumulative,,3999.0,Brazil,high,0.841,2024-03-31,2024-03-31,3999.0,live_search_result,Dengue,Dengue,,event_008,,,,"The Brazil Ministry of Health has reported eclipsing the 6 million case mark for in 2024. Official data shows 6,007,048 cases have been reported through June 19, including 3,999 deaths and another 2,831 fatalities under investigation.",llm_structured_output_extractor,Brazil,,,False,False,True,False,False,True,event_008,,record reports death count,death_record,DEN,True,,PAHO WHO dengue Brazil 2024 situation report cases deaths Q1 outbreak,extract_public_health_observations,fetch_for_extraction,collection_support,Season-to-date through 2024 year to date through June 19,False,tavily,src_search_89d26cc955fb,domain:outbreaknewstoday_substack_com,rec_src_search_89d26cc955fb_002,collection,"Brazil dengue cases top 6 million, nearly 4,000 deaths",international_organization_report,secondary_aggregator,https://outbreaknewstoday.substack.com/p/brazil-dengue-cases-top-6-million,cumulative,,chunk_src_search_89d26cc955fb_005,[],"[""inferred_cumulative_metric_from_column_label""]"
,,2024-06-19,4200000.0,,,,claim_rec_src_search_89d26cc955fb_003_cases_confirmed,active,corroboration_support,public_health_observation,0.85,cases_confirmed,cumulative,,4200000.0,Brazil,high,0.841,2024-03-31,2024-03-31,,live_search_result,Dengue,Dengue,,event_008,,,,More than 4.2 million cases are classified as confirmed.,llm_structured_output_extractor,Brazil,,,False,True,False,False,False,True,event_008,,record reports confirmed case count,confirmed_case_record,DEN,True,,PAHO WHO dengue Brazil 2024 situation report cases deaths Q1 outbreak,extract_public_health_observations,fetch_for_extraction,collection_support,Season-to-date through 2024 year to date through June 19,False,tavily,src_search_89d26cc955fb,domain:outbreaknewstoday_substack_com,rec_src_search_89d26cc955fb_003,collection,"Brazil dengue cases top 6 million, nearly 4,000 deaths",international_organization_report,secondary_aggregator,https://outbreaknewstoday.substack.com/p/brazil-dengue-cases-top-6-million,cumulative,,chunk_src_search_89d26cc955fb_007,[],"[""inferred_cumulative_metric_from_column_label""]"
,,2024-06-19,,,,1829439.0,claim_rec_src_search_89d26cc955fb_004_cases_unspecified,active,corroboration_support,public_health_observation,0.85,cases_unspecified,cumulative,,1829439.0,Brazil,high,0.841,2024-03-31,2024-03-31,,live_search_result,Dengue,Dengue,,event_015,,,,"Sao Paulo state and Minas Gerais state have seen the most cases with 1,829,439 and 1,620,083 cases, respectively.",llm_structured_output_extractor,São Paulo state,,,False,True,False,False,False,True,event_015,,record reports unspecified case count,unspecified_case_record,DEN,True,,PAHO WHO dengue Brazil 2024 situation report cases deaths Q1 outbreak,extract_public_health_observations,fetch_for_extraction,collection_support,Season-to-date through 2024 year to date through June 19,False,tavily,src_search_89d26cc955fb,domain:outbreaknewstoday_substack_com,rec_src_search_89d26cc955fb_004,collection,"Brazil dengue cases top 6 million, nearly 4,000 deaths",international_organization_report,secondary_aggregator,https://outbreaknewstoday.substack.com/p/brazil-dengue-cases-top-6-million,cumulative,São Paulo,chunk_src_search_89d26cc955fb_008,[],"[""inferred_cumulative_metric_from_column_label""]"
,,2024-06-19,,,,1620083.0,claim_rec_src_search_89d26cc955fb_005_cases_unspecified,active,corroboration_support,public_health_observation,0.85,cases_unspecified,cumulative,,1620083.0,Brazil,high,0.841,2024-03-31,2024-03-31,,live_search_result,Dengue,Dengue,,event_013,,,,"Sao Paulo state and Minas Gerais state have seen the most cases with 1,829,439 and 1,620,083 cases, respectively.",llm_structured_output_extractor,Minas Gerais state,,,False,True,False,False,False,True,event_013,,record reports unspecified case count,unspecified_case_record,DEN,True,,PAHO WHO dengue Brazil 2024 situation report cases deaths Q1 outbreak,extract_public_health_observations,fetch_for_extraction,collection_support,Season-to-date through 2024 year to date through June 19,False,tavily,src_search_89d26cc955fb,domain:outbreaknewstoday_substack_com,rec_src_search_89d26cc955fb_005,collection,"Brazil dengue cases top 6 million, nearly 4,000 deaths",international_organization_report,secondary_aggregator,https://outbreaknewstoday.substack.com/p/brazil-dengue-cases-top-6-million,cumulative,Minas Gerais,chunk_src_search_89d26cc955fb_008,[],"[""inferred_cumulative_metric_from_column_label""]"
,,2024-06-19,,,,,claim_rec_src_search_89d26cc955fb_006_deaths,active,corroboration_support,public_health_observation,0.85,deaths,cumulative,,1172.0,Brazil,high,0.841,2024-03-31,2024-03-31,1172.0,live_search_result,Dengue,Dengue,,event_015,,,,"The above states also lead in dengue deaths with 1,172 in Sao Paulo and 692 in Minas Gerais.",llm_structured_output_extractor,São Paulo state,,,False,False,True,False,False,True,event_015,,record reports death count,death_record,DEN,True,,PAHO WHO dengue Brazil 2024 situation report cases deaths Q1 outbreak,extract_public_health_observations,fetch_for_extraction,collection_support,Season-to-date through 2024 year to date through June 19,False,tavily,src_search_89d26cc955fb,domain:outbreaknewstoday_substack_com,rec_src_search_89d26cc955fb_006,collection,"Brazil dengue cases top 6 million, nearly 4,000 deaths",international_organization_report,secondary_aggregator,https://outbreaknewstoday.substack.com/p/brazil-dengue-cases-top-6-million,cumulative,São Paulo,chunk_src_search_89d26cc955fb_009,[],"[""inferred_cumulative_metric_from_column_label""]"
,,2024-06-19,,,,,claim_rec_src_search_89d26cc955fb_007_deaths,active,corroboration_support,public_health_observation,0.85,deaths,cumulative,,692.0,Brazil,high,0.841,2024-03-31,2024-03-31,692.0,live_search_result,Dengue,Dengue,,event_013,,,,"The above states also lead in dengue deaths with 1,172 in Sao Paulo and 692 in Minas Gerais.",llm_structured_output_extractor,Minas Gerais state,,,False,False,True,False,False,True,event_013,,record reports death count,death_record,DEN,True,,PAHO WHO dengue Brazil 2024 situation report cases deaths Q1 outbreak,extract_public_health_observations,fetch_for_extraction,collection_support,Season-to-date through 2024 year to date through June 19,False,tavily,src_search_89d26cc955fb,domain:outbreaknewstoday_substack_com,rec_src_search_89d26cc955fb_007,collection,"Brazil dengue cases top 6 million, nearly 4,000 deaths",international_organization_report,secondary_aggregator,https://outbreaknewstoday.substack.com/p/brazil-dengue-cases-top-6-million,cumulative,Minas Gerais,chunk_src_search_89d26cc955fb_009,[],"[""inferred_cumulative_metric_from_column_label""]"
