actual_publisher,actual_publisher_confidence,actual_publisher_normalized,aggregation_or_syndication_reason,assessed_at,authority_bucket,canonical_url,claim_support_role,credibility_level_llm,credibility_rationale,discovery_method,disease_relevance_assessment,domain,errors,geography_relevance_assessment,independence_confidence,jurisdiction_scope,likely_contains_extractable_data,likely_syndicated_or_aggregated,llm_model,llm_provider,llm_used,method,page_author_or_org_candidate,page_function,page_identity_evidence,page_identity_excerpt,page_publisher_candidate,page_site_name_candidate,page_title,post_fetch_identity_assessed,post_fetch_identity_confidence,primary_vs_secondary,publisher_evidence_fields,publisher_evidence_quotes,publisher_source,publisher_type,query_used,recommended_extraction_use,recommended_fetch_use,recommended_source_role,search_provider,search_provider_result_source,search_rank,search_result_source_raw,snippet,source_id,source_identity_llm_skipped_reason,source_identity_status,source_independence_group,source_owner,source_owner_confidence,source_type_confidence,source_type_evidence,source_type_final,source_type_llm,source_type_warning_flags,source_url,supports_context_only,supports_exposure_monitoring_claims,supports_primary_case_claims,supports_zero_case_claims,task_relevance_assessment,time_relevance_assessment,title,trust_basis,upstream_source_mentions,warnings
,low,,,2026-06-25T22:20:51+00:00,official_authority,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2024/boletim-epidemiologico-volume-55-no-11.pdf,context_only,,,live_search_result,not_assessed,gov.br,[],not_assessed,medium,official_unspecified,False,False,,,False,source_identity_publisher_credibility_v1,,report,[],"Volume 54 | 10 Jan. 2023 2 Ministério da Saúde Secretaria de Vigilância em Saúde e Ambiente SRTVN Quadra 701, Via W5 – Lote D, Edifício PO700, 7º andar CEP: 70.719-040 – Brasília/DF E-mail: svs@saude.gov.br Site: www.saude.gov.br/svs 11 Monitoramento das arboviroses e balanço de encerramento do Comitê de Operações de Emergência (COE) Dengue e outras Arboviroses 2024 Boletim Epidemiológico SECRETARIA DE VIGILÂNCIA EM SAÚDE E AMBIENTE Volume 55 | 4 jul. 2024 MINISTÉRIO DA SAÚDE 1 Introdução 3 Métodos 3 Resultados 19 Ações realizadas 21 Determinantes socioambientais 22 Discussão 23 Comentários fi",,,[PDF] 2024 - Boletim Epidemiológico,True,low,primary_or_authoritative,[],[],,official_public_health_agency,dengue Brasil 2024 boletim epidemiológico casos óbitos Ministério da Saúde SVS janeiro fevereiro março,extract_context_only,fetch_for_context,context,tavily,Tavily,1,Tavily,,src_search_4520d2861241,direct_target_official_fast_path_skips_source_identity,assessed,domain:gov_br,,low,low,"[""source_type""]",official_public_health_agency,,[],https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2024/boletim-epidemiologico-volume-55-no-11.pdf,True,False,False,False,possibly_relevant,not_assessed,[PDF] 2024 - Boletim Epidemiológico,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T22:20:51+00:00,official_authority,https://www.gov.br/saude/pt-br/assuntos/noticias/2025/marco/brasil-registra-queda-de-quase-70-nos-casos-de-dengue-nos-2-primeiros-meses-de-2025,context_only,,,live_search_result,not_assessed,gov.br,[],not_assessed,medium,official_unspecified,False,False,,,False,source_identity_publisher_credibility_v1,,unknown,[],"[Abrir menu principal de navegação](#) 

[Ministério da Saúde](https://www.gov.br/saude/pt-br)

Termos mais buscados

* [imposto de renda](https://www.gov.br/saude/pt-br/search?origem=termos&SearchableText=imposto de renda)
* [assinatura](https://www.gov.br/saude/pt-br/search?origem=termos&SearchableText=assinatura)
* [mei](https://www.gov.br/saude/pt-br/search?origem=termos&SearchableText=mei)
* [inss](https://www.gov.br/saude/pt-br/search?origem=termos&SearchableText=inss)
* [enem](https://www.gov.br/saude/pt-br/search?origem=termos&SearchableText=enem)

Termos mais buscados

* [imposto de r",,,Brasil registra queda de quase 70% nos casos de dengue nos 2 primeiros meses de 2025 — Ministério da Saúde,True,low,primary_or_authoritative,[],[],,official_public_health_agency,dengue Brasil 2024 boletim epidemiológico casos óbitos Ministério da Saúde SVS janeiro fevereiro março,extract_context_only,fetch_for_context,context,tavily,Tavily,2,Tavily,,src_search_8a863e6c52f9,direct_target_official_fast_path_skips_source_identity,assessed,domain:gov_br,,low,low,"[""source_type""]",official_public_health_agency,,[],https://www.gov.br/saude/pt-br/assuntos/noticias/2025/marco/brasil-registra-queda-de-quase-70-nos-casos-de-dengue-nos-2-primeiros-meses-de-2025,True,False,False,False,possibly_relevant,not_assessed,Brasil registra queda de quase 70% nos casos de dengue nos 2 primeiros meses de 2025 — Ministério da Saúde,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T22:20:51+00:00,official_authority,https://agenciabrasil.ebc.com.br/saude/noticia/2025-01/casos-de-dengue-em-2024-passam-de-64-milhoes-mortes-somam-59-mil,context_only,,,live_search_result,not_assessed,agenciabrasil.ebc.com.br,[],not_assessed,medium,official_unspecified,False,False,,,False,source_identity_publisher_credibility_v1,,unknown,[],"![logo ebc](https://agenciabrasil.ebc.com.br/sites/default/themes/agenciabrasil_v3/images/logo-ebc-dark.webp?tb0ok8)
![logo da transparência](https://agenciabrasil.ebc.com.br/sites/default/themes/agenciabrasil_v3/images/transparencia.png?tb0ok8)
![logo Agência Brasil](https://agenciabrasil.ebc.com.br/sites/default/themes/agenciabrasil_v3/images/agbrasil-color-logo.svg?tb0ok8)
![início](https://agenciabrasil.ebc.com.br/sites/default/themes/agenciabrasil_v3/images/icon-home.svg?tb0ok8)
![seta para direita](https://agenciabrasil.ebc.com.br/sites/default/themes/agenciabrasil_v3/images/icon-arrow-r",,,"Casos de dengue em 2024 passam de 6,4 milhões; mortes somam 5,9 mil | Agência Brasil",True,low,primary_or_authoritative,[],[],,official_public_health_agency,dengue Brasil 2024 boletim epidemiológico casos óbitos Ministério da Saúde SVS janeiro fevereiro março,extract_context_only,fetch_for_context,context,tavily,Tavily,3,Tavily,,src_search_9f1bffa1139f,direct_target_official_fast_path_skips_source_identity,assessed,domain:agenciabrasil_ebc_com_br,,low,low,"[""source_type""]",official_public_health_agency,,[],https://agenciabrasil.ebc.com.br/saude/noticia/2025-01/casos-de-dengue-em-2024-passam-de-64-milhoes-mortes-somam-59-mil,True,False,False,False,possibly_relevant,not_assessed,"Casos de dengue em 2024 passam de 6,4 milhões; mortes somam 5,9 mil | Agência Brasil",Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T22:20:51+00:00,official_authority,https://www.cofen.gov.br/dengue-aumentou-400-no-brasil-em-2024-em-comparacao-ao-ano-passado,context_only,,,live_search_result,not_assessed,cofen.gov.br,[],not_assessed,medium,official_unspecified,False,False,,,False,source_identity_publisher_credibility_v1,,unknown,[],"![Brand](https://www.cofen.gov.br/wp-content/themes/cofen/assets/imagens/logo-cofen.png)
![Transparência e Prestação de Contas](https://www.cofen.gov.br/wp-content/uploads/2023/09/transp_logo-1.png)

###### Transparência e Prestação de Contas

### Dengue aumentou 400% no Brasil em 2024 em comparação ao ano passado

##### Apesar de uma queda recente nos casos, especialistas alertam que a doença voltará a crescer em dezembro

18.10.2024

![Mosquito Aedes aegypti. Feche um Mosquito sugando sangue humano](https://www.cofen.gov.br/wp-content/uploads/2024/10/mosquito-aedes-aegypti-feche-um-mosquito-",,,Dengue aumentou 400% no Brasil em 2024 em comparação ao ano ...,True,low,primary_or_authoritative,[],[],,official_public_health_agency,dengue Brasil 2024 boletim epidemiológico casos óbitos Ministério da Saúde SVS janeiro fevereiro março,extract_context_only,fetch_for_context,context,tavily,Tavily,4,Tavily,,src_search_0cb54d17a3e3,direct_target_official_fast_path_skips_source_identity,assessed,domain:cofen_gov_br,,low,low,"[""source_type""]",official_public_health_agency,,[],https://www.cofen.gov.br/dengue-aumentou-400-no-brasil-em-2024-em-comparacao-ao-ano-passado,True,False,False,False,possibly_relevant,not_assessed,Dengue aumentou 400% no Brasil em 2024 em comparação ao ano ...,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T22:20:51+00:00,social_media,https://www.youtube.com/watch?v=FswNgPHVQgU,insufficient_information,,,live_search_result,not_assessed,youtube.com,[],not_assessed,medium,non_authority,False,False,,,False,source_identity_publisher_credibility_v1,,official_alert,[],"# Dengue mata mais que Covid-19 em 2024 no Brasil
## Jornalismo TV Cultura
1490000 subscribers
55 likes

### Description
2129 views
Posted: 12 Jan 2025
O aumento de 400% nos óbitos devido aos casos de dengue acendeu a luz vermelha no Governo Federal, estados e prefeituras.

Em 2023, foram mais de 1 milhão e 600 mil casos de dengue em todo o Brasil, com mais de 1.100 mortes. Já em 2024, mais de 6 milhões e 600 mil casos com mais de 6 mil mortes. 

#JornaldaCultura #JC #Dengue #Brasil

▶️ BAIXE O APLICATIVO CULTURA PLAY ▶️

- Play Store: http://bit.ly/3KUUHhI
- Apple Store: http://apple.co/3LgEK",,,Dengue fever kills more than Covid-19 in Brazil in 2024 - YouTube,True,low,social,[],[],,social_media,dengue Brasil 2024 boletim epidemiológico casos óbitos Ministério da Saúde SVS janeiro fevereiro março,needs_human_review,fetch_only_after_review,needs_human_review,tavily,Tavily,5,Tavily,,src_search_f28b6af274cc,direct_target_official_fast_path_skips_source_identity,assessed,domain:youtube_com,,low,high,"[""domain""]",social_media,,[],https://www.youtube.com/watch?v=FswNgPHVQgU,True,False,False,False,possibly_relevant,not_assessed,Dengue fever kills more than Covid-19 in Brazil in 2024 - YouTube,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
National Center for Biotechnology Information,high,national_center_for_biotechnology_information,,2026-06-25T22:20:51+00:00,structured_database,https://pmc.ncbi.nlm.nih.gov/articles/PMC11430439,context_only,,,live_search_result,not_assessed,pmc.ncbi.nlm.nih.gov,[],not_assessed,medium,government_unspecified,False,False,,,False,source_identity_publisher_credibility_v1,,unknown,[],"![](https://cdn.ncbi.nlm.nih.gov/pmc/pd-medc-pmc-cloudpmc-viewer/production/674d4f95/var/data/static/img/us_flag.svg)

An official website of the United States government

Here's how you know

![](https://cdn.ncbi.nlm.nih.gov/pmc/pd-medc-pmc-cloudpmc-viewer/production/674d4f95/var/data/static/img/icon-dot-gov.svg)

**Official websites use .gov**   
 A **.gov** website belongs to an official government organization in the United States.

![](https://cdn.ncbi.nlm.nih.gov/pmc/pd-medc-pmc-cloudpmc-viewer/production/674d4f95/var/data/static/img/icon-https.svg)

**Secure .gov websites use HTTPS**   ",,,"Space-time dynamics of the dengue epidemic in Brazil, 2024 - PMC",True,low,primary_or_authoritative,"[""domain""]",[],domain,structured_database,dengue Brasil 2024 boletim epidemiológico casos óbitos Ministério da Saúde SVS janeiro fevereiro março,extract_context_only,fetch_for_context,context,tavily,Tavily,6,Tavily,,src_search_55a815a5dfd8,direct_target_official_fast_path_skips_source_identity,assessed,publisher:national_center_for_biotechnology_information,National Center for Biotechnology Information,high,medium,"[""domain""]",structured_database,,[],https://pmc.ncbi.nlm.nih.gov/articles/PMC11430439,True,False,False,False,possibly_relevant,not_assessed,"Space-time dynamics of the dengue epidemic in Brazil, 2024 - PMC",Official domain pattern,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T22:20:51+00:00,official_authority,https://www.saude.mg.gov.br/categoria/documentos/boletim-epidemiologico-dengue-chikungunya-e-zika,context_only,,,live_search_result,not_assessed,saude.mg.gov.br,[],not_assessed,medium,official_unspecified,False,False,,,False,source_identity_publisher_credibility_v1,,unknown,[],"[Ir para o conteúdo](#content)

[![Secretaria de Estado de Saúde de Minas Gerais](data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADcAAAA1AQAAAADNaE7gAAAAAnRSTlMAAHaTzTgAAAAOSURBVBjTY2AYBUMBAAABqAABpqpmMQAAAABJRU5ErkJggg==)](https://www.saude.mg.gov.br/)

**O que você está procurando?**

* [Institucional](#)
  + - * [Auditoria Interna do SUS-MG](https://www.saude.mg.gov.br/auditoria-interna/)
      * [Comissão de Ética](https://www.saude.mg.gov.br/comissao-de-etica/)
      * [Comissão Intergestores Bipartite](https://www.saude.mg.gov.br/cib/)
      * [Competências Legais](https://www.saude.mg.go",,,"Boletim Epidemiológico – Dengue, Chikungunya E Zika",True,low,primary_or_authoritative,[],[],,official_public_health_agency,dengue Brasil 2024 boletim epidemiológico casos óbitos Ministério da Saúde SVS janeiro fevereiro março,extract_context_only,fetch_for_context,context,tavily,Tavily,7,Tavily,,src_search_042037d6ca22,direct_target_official_fast_path_skips_source_identity,assessed,domain:saude_mg_gov_br,,low,low,"[""source_type""]",official_public_health_agency,,[],https://www.saude.mg.gov.br/categoria/documentos/boletim-epidemiologico-dengue-chikungunya-e-zika,True,False,False,False,possibly_relevant,not_assessed,"Boletim Epidemiológico – Dengue, Chikungunya E Zika",Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T22:20:51+00:00,official_authority,https://info.dengue.mat.br,context_only,,,live_search_result,not_assessed,info.dengue.mat.br,[],not_assessed,medium,official_unspecified,False,False,,,False,source_identity_publisher_credibility_v1,,unknown,[],"[![INFO-DENGUE](/static/img/info-dengue-logo-multicidades.png)](/)

[![FIOCRUZ](/static/img/fiocruz.gif)](http://www.procc.fiocruz.br)

[![EMAP](/static/img/emap.jpg)](http://emap.fgv.br)

[![](/static/img/home/banners/banner_report_en.svg)](https://zenodo.org/records/17516518)

![](/static/img/home/banners/banner_home_en.svg) Learn more

#### Functionalities

[API](/services/api ""Access to the data used to generate the results presented on the site."")

[Municipal reports](/report/ ""Information on the number of cases, alert level, and weather conditions for arbovirus transmission at the munici",,,Info Dengue,True,low,primary_or_authoritative,[],[],,official_public_health_agency,dengue Brasil 2024 boletim epidemiológico casos óbitos Ministério da Saúde SVS janeiro fevereiro março,extract_context_only,fetch_for_context,context,tavily,Tavily,8,Tavily,,src_search_5f398ee9785b,direct_target_official_fast_path_skips_source_identity,assessed,domain:info_dengue_mat_br,,low,low,"[""source_type""]",official_public_health_agency,,[],https://info.dengue.mat.br,True,False,False,False,possibly_relevant,not_assessed,Info Dengue,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
World Health Organization,high,world_health_organization,,2026-06-25T22:20:51+00:00,unknown,https://reliefweb.int/report/brazil/epidemiological-alert-increase-dengue-cases-americas-region-7-october-2024,insufficient_information,,,live_search_result,not_assessed,reliefweb.int,[],not_assessed,medium,unknown,False,False,,,False,source_identity_publisher_credibility_v1,,report,"[""## Content Search\n\nInforming humanitarians worldwide 24/7 — a service provided by UN OCHA\n\n[Brazil](/country/bra) + 15 more\n\n# Epidemiological Alert - Increase in dengue cases in the Americas Region - 7 October 2024\n\nFor""]","## Content Search

Informing humanitarians worldwide 24/7 — a service provided by UN OCHA

[Brazil](/country/bra) + 15 more

# Epidemiological Alert - Increase in dengue cases in the Americas Region - 7 October 2024

Format
:   Situation Report

Source
:   * [PAHO](/organization/paho)

Posted


Originally published


Origin
:   [View original](https://www.paho.org/en/documents/epidemiological-alert-increase-dengue-cases-americas-region-7-october-2024)

## Attachments

* [![Preview of PAHO Epidemiological Alert Dengue 20241007.pdf](/sites/default/files/styles/small/public/previews/5e/d2/5ed20c7",World Health Organization,,Increase in dengue cases in the Americas Region - 7 October 2024,True,high,unknown,"[""clean_text""]","[""## Content Search\n\nInforming humanitarians worldwide 24/7 — a service provided by UN OCHA\n\n[Brazil](/country/bra) + 15 more\n\n# Epidemiological Alert - Increase in dengue cases in the Americas Region - 7 October 2024\n\nFor""]",page_metadata_or_text,,PAHO WHO dengue Brazil 2024 situation report cases deaths Q1 outbreak,needs_human_review,fetch_only_after_review,needs_human_review,tavily,Tavily,1,Tavily,,src_search_e6a611dc2382,direct_target_official_fast_path_skips_source_identity,assessed,domain:reliefweb_int,,low,low,[],unknown,,[],https://reliefweb.int/report/brazil/epidemiological-alert-increase-dengue-cases-americas-region-7-october-2024,False,False,False,False,possibly_relevant,not_assessed,Increase in dengue cases in the Americas Region - 7 October 2024,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
Pan American Health Organization,high,pan_american_health_organization,,2026-06-25T22:20:51+00:00,official_authority,https://www.paho.org/en/news/8-10-2024-record-year-dengue-cases-paho-urges-countries-strengthen-response-seasonal,primary_case_claim_support,,,live_search_result,not_assessed,paho.org,[],not_assessed,medium,international,True,False,,,False,source_identity_publisher_credibility_v1,,report,[],"* [English](/en/news/8-10-2024-record-year-dengue-cases-paho-urges-countries-strengthen-response-seasonal)
* [Español](/es/noticias/8-10-2024-ano-record-casos-dengue-ops-insta-paises-reforzar-respuesta-ante-inicio)
* [Français](/fr/nouvelles/8-10-2024-cette-annee-record-cas-dengue-lops-exhorte-les-pays-renforcer-leur-reponse)

[![Pan American Health Organization](/themes/paho/images/logo-en.png)](/en)

* [Home](/en)
* [Topics](/en/topics)
* [Countries](/en/countries-and-centers)
* [Resources](/en/resources)
  + 1. [Publications](/en/publications)
    2. [Data](https://www.paho.org/data/)
    3",,,"In record year of dengue cases, PAHO urges countries to strengthen response as seasonal transmission set to begin in South America - PAHO/WHO | Pan American Health Organization",True,low,primary_or_authoritative,"[""domain""]",[],domain,international_public_health_agency,PAHO WHO dengue Brazil 2024 situation report cases deaths Q1 outbreak,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,2,Tavily,,src_search_c23afe16a48a,direct_target_official_fast_path_skips_source_identity,assessed,publisher:pan_american_health_organization,Pan American Health Organization,high,high,"[""domain""]",international_public_health_agency,,[],https://www.paho.org/en/news/8-10-2024-record-year-dengue-cases-paho-urges-countries-strengthen-response-seasonal,False,False,True,False,possibly_relevant,not_assessed,"In record year of dengue cases, PAHO urges countries to strengthen response as seasonal transmission set to begin in South America - PAHO/WHO | Pan American Health Organization",Official domain pattern,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""direct_target_official_fast_path_skips_source_identity""]"
