edge_type,reason,source,source_type,target,target_type,warnings
fetched_as,document.source_id links to source,source:src_search_2b62f29f59b5,source,document:doc_001,document,
fetched_as,document.source_id links to source,source:src_search_fc3322f3069f,source,document:doc_002,document,
fetched_as,document.source_id links to source,source:src_search_33137ddb1958,source,document:doc_003,document,
fetched_as,document.source_id links to source,source:src_search_b552e0f7c7dd,source,document:doc_004,document,
fetched_as,document.source_id links to source,source:src_search_be93a6fa0503,source,document:doc_005,document,
fetched_as,document.source_id links to source,source:src_search_a39e4fa28013,source,document:doc_006,document,
fetched_as,document.source_id links to source,source:src_search_ccc444806280,source,document:doc_007,document,
fetched_as,document.source_id links to source,source:src_search_c80ff754ee2c,source,document:doc_008,document,
fetched_as,document.source_id links to source,source:src_search_5e24365aa18c,source,document:doc_009,document,
fetched_as,document.source_id links to source,source:src_search_0d4e7ec87258,source,document:doc_010,document,
fetched_as,document.source_id links to source,source:src_search_e84ec9daa553,source,document:doc_011,document,
fetched_as,document.source_id links to source,source:src_search_99932da268a1,source,document:doc_012,document,
fetched_as,document.source_id links to source,source:src_search_d879ecf59b5b,source,document:doc_013,document,
fetched_as,document.source_id links to source,source:src_search_26c03daad21f,source,document:doc_014,document,
fetched_as,document.source_id links to source,source:src_search_0d3f07c7ed93,source,document:doc_015,document,
fetched_as,document.source_id links to source,source:src_search_c302835aa323,source,document:doc_016,document,
fetched_as,document.source_id links to source,source:src_search_48efdee7f0d3,source,document:doc_017,document,
fetched_as,document.source_id links to source,source:src_search_490621ff6473,source,document:doc_018,document,
fetched_as,document.source_id links to source,source:src_search_03944a8a91ef,source,document:doc_019,document,
fetched_as,document.source_id links to source,source:src_search_3bebe5502dfd,source,document:doc_020,document,
fetched_as,document.source_id links to source,source:src_search_2e488c45a73e,source,document:doc_021,document,
fetched_as,document.source_id links to source,source:src_search_14d0fc5d0793,source,document:doc_022,document,
fetched_as,document.source_id links to source,source:src_search_5d796f40b9b1,source,document:doc_023,document,
fetched_as,document.source_id links to source,source:src_search_57a4e03b15a3,source,document:doc_024,document,
fetched_as,document.source_id links to source,source:src_search_c6a2c8c95e83,source,document:doc_025,document,
fetched_as,document.source_id links to source,source:src_search_3e81a7046115,source,document:doc_026,document,
fetched_as,document.source_id links to source,source:src_search_7b25eaafb554,source,document:doc_027,document,
fetched_as,document.source_id links to source,source:src_search_dfe2e58d052c,source,document:doc_028,document,
fetched_as,document.source_id links to source,source:src_search_dfab20334768,source,document:doc_029,document,
fetched_as,document.source_id links to source,source:src_search_8b3469eb4963,source,document:doc_030,document,
fetched_as,document.source_id links to source,source:src_search_2b62f29f59b5,source,document:doc_031,document,
fetched_as,document.source_id links to source,source:src_search_fc3322f3069f,source,document:doc_032,document,
fetched_as,document.source_id links to source,source:src_search_33137ddb1958,source,document:doc_033,document,
fetched_as,document.source_id links to source,source:src_search_b552e0f7c7dd,source,document:doc_034,document,
fetched_as,document.source_id links to source,source:src_search_be93a6fa0503,source,document:doc_035,document,
fetched_as,document.source_id links to source,source:src_search_a39e4fa28013,source,document:doc_036,document,
fetched_as,document.source_id links to source,source:src_search_ccc444806280,source,document:doc_037,document,
fetched_as,document.source_id links to source,source:src_search_c80ff754ee2c,source,document:doc_038,document,
fetched_as,document.source_id links to source,source:src_search_5e24365aa18c,source,document:doc_039,document,
fetched_as,document.source_id links to source,source:src_search_0d4e7ec87258,source,document:doc_040,document,
fetched_as,document.source_id links to source,source:src_search_e84ec9daa553,source,document:doc_041,document,
fetched_as,document.source_id links to source,source:src_search_99932da268a1,source,document:doc_042,document,
fetched_as,document.source_id links to source,source:src_search_d879ecf59b5b,source,document:doc_043,document,
fetched_as,document.source_id links to source,source:src_search_26c03daad21f,source,document:doc_044,document,
fetched_as,document.source_id links to source,source:src_search_0d3f07c7ed93,source,document:doc_045,document,
fetched_as,document.source_id links to source,source:src_search_c302835aa323,source,document:doc_046,document,
fetched_as,document.source_id links to source,source:src_search_48efdee7f0d3,source,document:doc_047,document,
fetched_as,document.source_id links to source,source:src_search_490621ff6473,source,document:doc_048,document,
fetched_as,document.source_id links to source,source:src_search_03944a8a91ef,source,document:doc_049,document,
fetched_as,document.source_id links to source,source:src_search_3bebe5502dfd,source,document:doc_050,document,
fetched_as,document.source_id links to source,source:src_search_2e488c45a73e,source,document:doc_051,document,
fetched_as,document.source_id links to source,source:src_search_14d0fc5d0793,source,document:doc_052,document,
fetched_as,document.source_id links to source,source:src_search_5d796f40b9b1,source,document:doc_053,document,
fetched_as,document.source_id links to source,source:src_search_57a4e03b15a3,source,document:doc_054,document,
fetched_as,document.source_id links to source,source:src_search_c6a2c8c95e83,source,document:doc_055,document,
fetched_as,document.source_id links to source,source:src_search_3e81a7046115,source,document:doc_056,document,
fetched_as,document.source_id links to source,source:src_search_7b25eaafb554,source,document:doc_057,document,
fetched_as,document.source_id links to source,source:src_search_dfe2e58d052c,source,document:doc_058,document,
fetched_as,document.source_id links to source,source:src_search_dfab20334768,source,document:doc_059,document,
fetched_as,document.source_id links to source,source:src_search_8b3469eb4963,source,document:doc_060,document,
fetched_as,document.source_id links to source,source:src_search_abcdf3745880,source,document:doc_061,document,
fetched_as,document.source_id links to source,source:src_search_20cc0cc9d540,source,document:doc_062,document,
fetched_as,document.source_id links to source,source:src_search_7247debaba21,source,document:doc_063,document,
fetched_as,document.source_id links to source,source:src_search_bd6a1ec7a68e,source,document:doc_064,document,
fetched_as,document.source_id links to source,source:src_search_44edf79f1ad4,source,document:doc_065,document,
fetched_as,document.source_id links to source,source:src_search_72f7f1561150,source,document:doc_066,document,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_ccc444806280_015,evidence_chunk,raw_record:rec_src_search_ccc444806280_001,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_ccc444806280_016,evidence_chunk,raw_record:rec_src_search_ccc444806280_002,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_a39e4fa28013_028,evidence_chunk,raw_record:rec_src_search_a39e4fa28013_001,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_a39e4fa28013_028,evidence_chunk,raw_record:rec_src_search_a39e4fa28013_002,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_a39e4fa28013_031,evidence_chunk,raw_record:rec_src_search_a39e4fa28013_003,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_a39e4fa28013_031,evidence_chunk,raw_record:rec_src_search_a39e4fa28013_004,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_a39e4fa28013_031,evidence_chunk,raw_record:rec_src_search_a39e4fa28013_005,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_0d4e7ec87258_011,evidence_chunk,raw_record:rec_src_search_0d4e7ec87258_001,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_0d4e7ec87258_009,evidence_chunk,raw_record:rec_src_search_0d4e7ec87258_002,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_0d4e7ec87258_010,evidence_chunk,raw_record:rec_src_search_0d4e7ec87258_003,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_0d4e7ec87258_008,evidence_chunk,raw_record:rec_src_search_0d4e7ec87258_004,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_fc3322f3069f_019,evidence_chunk,raw_record:rec_src_search_fc3322f3069f_001,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_be93a6fa0503_015,evidence_chunk,raw_record:rec_src_search_be93a6fa0503_001,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_be93a6fa0503_015,evidence_chunk,raw_record:rec_src_search_be93a6fa0503_002,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_be93a6fa0503_015,evidence_chunk,raw_record:rec_src_search_be93a6fa0503_003,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_be93a6fa0503_015,evidence_chunk,raw_record:rec_src_search_be93a6fa0503_004,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_be93a6fa0503_016,evidence_chunk,raw_record:rec_src_search_be93a6fa0503_005,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_be93a6fa0503_017,evidence_chunk,raw_record:rec_src_search_be93a6fa0503_006,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_be93a6fa0503_019,evidence_chunk,raw_record:rec_src_search_be93a6fa0503_007,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_be93a6fa0503_021,evidence_chunk,raw_record:rec_src_search_be93a6fa0503_008,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_be93a6fa0503_038,evidence_chunk,raw_record:rec_src_search_be93a6fa0503_009,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_be93a6fa0503_038,evidence_chunk,raw_record:rec_src_search_be93a6fa0503_010,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_99932da268a1_024,evidence_chunk,raw_record:rec_src_search_99932da268a1_001,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_ccc444806280_015,evidence_chunk,validated_record:rec_src_search_ccc444806280_001,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_ccc444806280_016,evidence_chunk,validated_record:rec_src_search_ccc444806280_002,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_a39e4fa28013_028,evidence_chunk,validated_record:rec_src_search_a39e4fa28013_001,validated_record,
