anomaly_id,anomaly_status,anomaly_type,anomaly_unit,compared_field,date_or_period,detection_method,disease,event_cluster_id,evidence_summary,expected_or_reference_value,human_review_audit_ids,human_review_reason,location,needs_human_review,observed_value,reason,recommended_action,record_id,review_decision_ids,severity,source_id,source_ids,source_urls,threshold,validation_result_id,warnings
anom_001,open,deaths_without_case_reference,record,deaths,2024-08-31,deterministic_anomaly_detection,West Nile Virus Disease,,# First West Nile Virus Death of 2024 Reported in LA County - Public Health Urges Residents to Take Action to Prevent the Spread of Mosquito-Borne Diseases,,[],,"Los Angeles County, California",False,1.0,deaths present but no comparable case count is available,human_review,rec_src_search_5c954f0581ec_001,[],low,src_search_5c954f0581ec,"[""src_search_5c954f0581ec""]","[""http://ph.lacounty.gov/phcommon/public/media/mediapubhpdetail.cfm?prid=4833""]",,,"[""insufficient_case_reference""]"
anom_002,open,deaths_without_case_reference,record,deaths,2024-08-31,deterministic_anomaly_detection,West Nile Virus Disease,,"Earlier this week, health officials in Illinois announced the first death in the state from West Nile virus after a Lake County resident in their 80s had an onset of symptoms in mid-August and died soon after.",,[],,Illinois,False,1.0,deaths present but no comparable case count is available,human_review,rec_src_search_0d4e7ec87258_002,[],low,src_search_0d4e7ec87258,"[""src_search_0d4e7ec87258""]","[""https://abcnews.com/US/health-officials-report-3-west-nile-virus-deaths/story?id=113256243""]",,,"[""insufficient_case_reference""]"
anom_003,open,deaths_without_case_reference,record,deaths,2024-08-31,deterministic_anomaly_detection,West Nile Virus Disease,,There were six West Nile virus deaths recorded in Illinois in 2023.,,[],,Illinois,False,6.0,deaths present but no comparable case count is available,human_review,rec_src_search_0d4e7ec87258_003,[],low,src_search_0d4e7ec87258,"[""src_search_0d4e7ec87258""]","[""https://abcnews.com/US/health-officials-report-3-west-nile-virus-deaths/story?id=113256243""]",,,"[""insufficient_case_reference""]"
anom_004,open,deaths_without_case_reference,record,deaths,2024-08-31,deterministic_anomaly_detection,West Nile Virus Disease,,"The number of fatal WNV cases, 31, exceeded all previous years.",,[],,California,False,31.0,deaths present but no comparable case count is available,human_review,rec_src_search_ba887a60c89b_004,[],low,src_search_ba887a60c89b,"[""src_search_ba887a60c89b""]","[""https://www.cdph.ca.gov/Programs/OPA/Pages/NR15-027.aspx""]",,,"[""insufficient_case_reference""]"
anom_005,open,deaths_without_case_reference,record,deaths,2024-08-31,deterministic_anomaly_detection,West Nile Virus Disease,,1** WNV-related fatalities have been reported to CDPH this year from 1 jurisdictions: Tulare (1),,[],,California,False,1.0,deaths present but no comparable case count is available,human_review,rec_src_search_14d0fc5d0793_002,[],low,src_search_14d0fc5d0793,"[""src_search_14d0fc5d0793""]","[""https://westnile.ca.gov/resources.php""]",,,"[""insufficient_case_reference""]"
anom_006,open,deaths_without_case_reference,record,deaths,2024-08-31,deterministic_anomaly_detection,West Nile Virus Disease,,1** WNV-related fatalities have been reported to CDPH this year from 1 jurisdictions: Tulare (1),,[],,"Tulare County, California",False,1.0,deaths present but no comparable case count is available,human_review,rec_src_search_14d0fc5d0793_003,[],low,src_search_14d0fc5d0793,"[""src_search_14d0fc5d0793""]","[""https://westnile.ca.gov/resources.php""]",,,"[""insufficient_case_reference""]"
anom_007,open,deaths_without_case_reference,record,deaths,2024-07-26,deterministic_anomaly_detection,West Nile Virus Disease,,July 26 –[First West Nile Death Since 2006 Reported in Contra Costa County](https://contracosta.news/2024/07/26/first-west-nile-death-since-2006-reported-in-contra-costa-county/),,[],,"Contra Costa County, California",False,1.0,deaths present but no comparable case count is available,human_review,rec_src_search_071605a69e2e_001,[],low,src_search_071605a69e2e,"[""src_search_071605a69e2e""]","[""https://contracosta.news/2024/10/01/california-tracking-increase-in-diseases-spread-by-mosquitoes""]",,,"[""insufficient_case_reference""]"
anom_008,open,out_of_scope_count_bearing_record,validation_result,task_scope,2024,deterministic_anomaly_detection,West Nile Virus Disease,event_001,"There have been 289 human West Nile virus disease cases in 2024, according to the [CDC](https://www.cdc.gov/west-nile-virus/data-maps/current-year-data.html).","{""disease"": ""West Nile virus"", ""location"": ""California"", ""time_window"": [2024, 2024]}",[],Stage 10 validation marked record outside requested scope: outside_geography,United States,True,"{""disease"": ""West Nile Virus Disease"", ""location"": ""United States"", ""date_or_period"": ""2024""}",Stage 10 validation marked record outside requested scope: outside_geography,confirm_scope_or_reject_record,,[],high,,"[""src_search_0d4e7ec87258""]","[""https://abcnews.com/US/health-officials-report-3-west-nile-virus-deaths/story?id=113256243""]",,val_result_002,"[""outside_geography""]"
anom_009,open,out_of_scope_count_bearing_record,validation_result,task_scope,2024,deterministic_anomaly_detection,West Nile Virus Disease,event_007,"Earlier this week, health officials in Illinois announced the first death in the state from West Nile virus after a Lake County resident in their 80s had an onset of symptoms in mid-August and died soon after.","{""disease"": ""West Nile virus"", ""location"": ""California"", ""time_window"": [2024, 2024]}",[],Stage 10 validation marked record outside requested scope: outside_geography,Illinois,True,"{""disease"": ""West Nile Virus Disease"", ""location"": ""Illinois"", ""date_or_period"": ""2024""}",Stage 10 validation marked record outside requested scope: outside_geography,confirm_scope_or_reject_record,,[],high,,"[""src_search_0d4e7ec87258""]","[""https://abcnews.com/US/health-officials-report-3-west-nile-virus-deaths/story?id=113256243""]",,val_result_003,"[""outside_geography""]"
anom_010,open,out_of_scope_count_bearing_record,validation_result,task_scope,2023,deterministic_anomaly_detection,West Nile Virus Disease,event_006,There were six West Nile virus deaths recorded in Illinois in 2023.,"{""disease"": ""West Nile virus"", ""location"": ""California"", ""time_window"": [2024, 2024]}",[],Stage 10 validation marked record outside requested scope: outside_geography;outside_time_window,Illinois,True,"{""disease"": ""West Nile Virus Disease"", ""location"": ""Illinois"", ""date_or_period"": ""2023""}",Stage 10 validation marked record outside requested scope: outside_geography;outside_time_window,confirm_scope_or_reject_record,,[],high,,"[""src_search_0d4e7ec87258""]","[""https://abcnews.com/US/health-officials-report-3-west-nile-virus-deaths/story?id=113256243""]",,val_result_004,"[""outside_geography"", ""outside_time_window""]"
