apply_decision,decided_at,decision_id,decision_type,evidence_quote,issue_category,notes,priority_level,reason,review_id,reviewer_id,short_title,source_url,target_ids,target_type
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_linking_event_008,accept_as_is,"Two more people have died, in New Jersey, from West Nile virus, bringing the total number of U.S. deaths in 2024 to five—*Newsweek* maps show the extent of the outbreak.",primary_case_dataset_blocker,Does this evidence support a task-compatible primary case record?,P0_critical,Review required: primary_case_dataset_blocker,review_linking_event_008,REPLACE_WITH_REVIEWER_ID,primary case dataset blocker - review_linking_event_008 - West Nile Virus Maps Show Cases in US This Year - Newsweek,https://www.newsweek.com/west-nile-virus-maps-show-cases-us-this-year-1947235,rec_src_search_29301bcfe202_001; rec_src_search_29301bcfe202_002,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_linking_event_015,accept_as_is,"| **Human cases (fatal)** | 3 (0) | 791 (32) | 880 (21) | 278 (9) | 382 (22) | 446 (15) | 112 (5) | 112 (6) | 159 (9) | 480 (23) | 387 (19) | 842 (34) | 800 (55) | 461 (21) | 556 (44) | 217 (11) | 225 (6) | 214 (15) | 129 (12) | 209 (15) | 433 (20) | 132 (12) | 116 (11) | 0 (0) | 8,364 (417) |",primary_case_dataset_blocker,Does this evidence support a task-compatible primary case record?,P0_critical,Review required: primary_case_dataset_blocker,review_linking_event_015,REPLACE_WITH_REVIEWER_ID,primary case dataset blocker - review_linking_event_015 - California West Nile Virus Website: Westnile.ca.gov,https://westnile.ca.gov,rec_src_search_fc3322f3069f_001,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_linking_event_019,accept_as_is,##### Human Cases **Year-to-date:** 5 **Counties:** 3,primary_case_dataset_blocker,Does this evidence support a task-compatible primary case record?,P0_critical,Review required: primary_case_dataset_blocker,review_linking_event_019,REPLACE_WITH_REVIEWER_ID,primary case dataset blocker - review_linking_event_019 - Westnile.ca.gov | California West Nile Virus Website,https://westnile.ca.gov/resources.php,rec_src_search_14d0fc5d0793_001,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_linking_event_020,accept_as_is,YTD 27 0 0,primary_case_dataset_blocker,Does this evidence support a task-compatible primary case record?,P0_critical,Review required: primary_case_dataset_blocker,review_linking_event_020,REPLACE_WITH_REVIEWER_ID,primary case dataset blocker - review_linking_event_020 - [PDF] WEEKLY UPDATE - California West Nile Virus,https://westnile.ca.gov/download?download_id=5027,rec_src_search_1901d64d67f4_009,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_linking_event_035,accept_as_is,"Tulare County: At least 13 human cases, including one death.",primary_case_dataset_blocker,Does this evidence support a task-compatible primary case record?,P0_critical,Review required: primary_case_dataset_blocker,review_linking_event_035,REPLACE_WITH_REVIEWER_ID,"primary case dataset blocker - review_linking_event_035 - West Nile virus, spread by mosquitoes, claims a third life in the San ...",https://theintersectionreports.org/west-nile-virus-spread-by-mosquitoes-claims-a-third-life-in-the-san-joaquin-valley,rec_src_search_c0d70a141aca_002,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_normalization_rec_src_search_14d0fc5d0793_001,accept_as_is,##### Human Cases **Year-to-date:** 5 **Counties:** 3,primary_case_dataset_blocker,Does this evidence support a task-compatible primary case record?,P0_critical,Review required: primary_case_dataset_blocker,review_normalization_rec_src_search_14d0fc5d0793_001,REPLACE_WITH_REVIEWER_ID,primary case dataset blocker - review_normalization_rec_src_search_14d0fc5d0793_001 - Westnile.ca.gov | California West Nile Virus Website,https://westnile.ca.gov/resources.php,rec_src_search_14d0fc5d0793_001,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_normalization_rec_src_search_1901d64d67f4_009,accept_as_is,YTD 27 0 0,primary_case_dataset_blocker,Does this evidence support a task-compatible primary case record?,P0_critical,Review required: primary_case_dataset_blocker,review_normalization_rec_src_search_1901d64d67f4_009,REPLACE_WITH_REVIEWER_ID,primary case dataset blocker - review_normalization_rec_src_search_1901d64d67f4_009 - [PDF] WEEKLY UPDATE - California West Nile Virus,https://westnile.ca.gov/download?download_id=5027,rec_src_search_1901d64d67f4_009,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_normalization_rec_src_search_29301bcfe202_002,accept_as_is,"A total of 289 cases of the disease have been detected so far, according to the U.S. Centers for Disease Control and Prevention ([CDC](https://www.newsweek.com/topic/cdc)), across 33 different states, but what is West Nile virus, and who is most at risk?",primary_case_dataset_blocker,Does this evidence support a task-compatible primary case record?,P0_critical,Review required: primary_case_dataset_blocker,review_normalization_rec_src_search_29301bcfe202_002,REPLACE_WITH_REVIEWER_ID,primary case dataset blocker - review_normalization_rec_src_search_29301bcfe202_002 - West Nile Virus Maps Show Cases in US This Year - N...,https://www.newsweek.com/west-nile-virus-maps-show-cases-us-this-year-1947235,rec_src_search_29301bcfe202_002,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_normalization_rec_src_search_c0d70a141aca_002,accept_as_is,"Tulare County: At least 13 human cases, including one death.",primary_case_dataset_blocker,Does this evidence support a task-compatible primary case record?,P0_critical,Review required: primary_case_dataset_blocker,review_normalization_rec_src_search_c0d70a141aca_002,REPLACE_WITH_REVIEWER_ID,"primary case dataset blocker - review_normalization_rec_src_search_c0d70a141aca_002 - West Nile virus, spread by mosquitoes, claims a thi...",https://theintersectionreports.org/west-nile-virus-spread-by-mosquitoes-claims-a-third-life-in-the-san-joaquin-valley,rec_src_search_c0d70a141aca_002,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_normalization_rec_src_search_fc3322f3069f_001,accept_as_is,"| **Human cases (fatal)** | 3 (0) | 791 (32) | 880 (21) | 278 (9) | 382 (22) | 446 (15) | 112 (5) | 112 (6) | 159 (9) | 480 (23) | 387 (19) | 842 (34) | 800 (55) | 461 (21) | 556 (44) | 217 (11) | 225 (6) | 214 (15) | 129 (12) | 209 (15) | 433 (20) | 132 (12) | 116 (11) | 0 (0) | 8,364 (417) |",primary_case_dataset_blocker,Does this evidence support a task-compatible primary case record?,P0_critical,Review required: primary_case_dataset_blocker,review_normalization_rec_src_search_fc3322f3069f_001,REPLACE_WITH_REVIEWER_ID,primary case dataset blocker - review_normalization_rec_src_search_fc3322f3069f_001 - California West Nile Virus Website: Westnile.ca.gov,https://westnile.ca.gov,rec_src_search_fc3322f3069f_001,record
