actual_publisher,actual_publisher_normalized,as_of_date,cases_confirmed,cases_probable,cases_suspected,cases_unspecified,claim_id,claim_status,claim_support_role,claim_type,confidence,count_field,count_semantics,count_unit,count_value,country,credibility_level,credibility_score,date_or_period,date_reported,deaths,discovery_method,disease,disease_standard_name,document_id,event_cluster_id,event_end_date,event_start_date,evidence_context,evidence_quote,extraction_method,geographic_scope,hospitalizations,human_review_reason,is_background_context_claim,is_case_claim,is_death_claim,is_exposure_monitoring_claim,is_zero_case_statement,likely_syndicated_or_aggregated,linked_event_id,locality,observation_semantics_reason,observation_type,pathogen_or_syndrome,primary_case_dataset_eligible,publisher,query_used,recommended_extraction_use,recommended_fetch_use,recommended_source_role,reporting_period,requires_human_review,search_provider,source_id,source_independence_group,source_record_id,source_role_final,source_title,source_type,source_type_final,source_url,statistical_count_type,subnational_location,supporting_chunk_id,upstream_source_mentions,warnings
,,2025-08-12,762.0,,,,claim_rec_src_search_3e232b5b243d_001_cases_confirmed,active,primary_case_claim_support,public_health_observation,0.7,cases_confirmed,case_count,,762.0,United States of America,high,0.8823,2025-08-12,2025-08-12,,live_search_result,Measles,Measles,,event_016,,2025-01-01,,"At this time, 762 cases have been confirmed since late January.",llm_structured_output_extractor,Texas,,,False,True,False,False,False,False,event_016,,record reports confirmed case count,confirmed_case_record,,True,,measles outbreak 2025 state health department cases deaths United States January February March,extract_primary_case_claims,fetch_for_extraction,collection,"Since late January 2025 through August 12, 2025",False,tavily,src_search_3e232b5b243d,domain:dshs_texas_gov,rec_src_search_3e232b5b243d_001,collection,"Measles Outbreak – August 12, 2025 | Texas DSHS",official_public_health_agency,official_public_health_agency,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,cumulative,Texas,chunk_src_search_3e232b5b243d_006,[],"[""ambiguous_metric_column_semantics""]"
,,,,,,2000.0,claim_rec_src_search_5155d9022c8b_001_cases_unspecified,active,insufficient_information,public_health_observation,0.85,cases_unspecified,case_count,,2000.0,United States of America,high,0.8594,2025-03-31,2025-03-31,,live_search_result,Measles,Measles,,event_002,,2025-01-01,,"CHICAGO -- The United States reported more than 2,000 measles cases in 2025, federal data shows, a higher annual total than the country has seen in decades.",llm_structured_output_extractor,United States,,,False,True,False,False,False,False,event_002,,record reports unspecified case count,unspecified_case_record,,True,,WHO PAHO measles United States 2025 outbreak situation report cases,needs_human_review,fetch_only_after_review,needs_human_review,2025,False,tavily,src_search_5155d9022c8b,domain:abc7_com,rec_src_search_5155d9022c8b_001,collection,Over 2K measles cases reported in US in 2025 as ongoing ... - ABC7,international_organization_report,unknown,https://abc7.com/post/2k-measles-cases-reported-us-2025-ongoing-outbreaks-threaten-elimination-status/18339323,cumulative,,chunk_src_search_5155d9022c8b_007,[],"[""filled_metric_period_from_source_reporting_period"", ""ambiguous_metric_column_semantics""]"
,,,,,,350.0,claim_rec_src_search_5155d9022c8b_002_cases_unspecified,active,insufficient_information,public_health_observation,0.85,cases_unspecified,case_count,,350.0,United States of America,high,0.8594,2025-03-31,2025-03-31,,live_search_result,Measles,Measles,,event_045,,2025-01-01,,"An outbreak on the Utah-Arizona line also continues to grow, with more than 350 cases reported between the two states in 2025.",llm_structured_output_extractor,Utah-Arizona,,,False,True,False,False,False,False,event_045,,record reports unspecified case count,unspecified_case_record,,True,,WHO PAHO measles United States 2025 outbreak situation report cases,needs_human_review,fetch_only_after_review,needs_human_review,2025,False,tavily,src_search_5155d9022c8b,domain:abc7_com,rec_src_search_5155d9022c8b_002,collection,Over 2K measles cases reported in US in 2025 as ongoing ... - ABC7,international_organization_report,unknown,https://abc7.com/post/2k-measles-cases-reported-us-2025-ongoing-outbreaks-threaten-elimination-status/18339323,cumulative,Utah; Arizona,chunk_src_search_5155d9022c8b_009,[],"[""filled_metric_period_from_source_reporting_period"", ""ambiguous_metric_column_semantics""]"
,,2025-03-21,,,,378.0,claim_rec_src_search_b285c8bbed4b_001_cases_unspecified,pending_review,context_only,public_health_observation,0.85,cases_unspecified,case_count,,378.0,United States of America,medium,0.6879,2025-03-31,2025-03-31,,live_search_result,Measles,Measles,,event_006,,,,Total Cases**: 378,llm_structured_output_extractor,United States,,,False,True,False,False,False,False,event_006,,record reports unspecified case count,unspecified_case_record,,True,,ProMED measles United States 2025 outbreak cases January February March,extract_context_only,fetch_for_context,context,"As of March 21, 2025",True,tavily,src_search_b285c8bbed4b,domain:privatehealth_com,rec_src_search_b285c8bbed4b_001,collection,Measles Cases Surge in 2025: Key Facts and Prevention Tips - PHM,structured_epidemiological_database,background_fact_sheet,https://privatehealth.com/measles-cases-surge-in-2025-key-facts-and-prevention-tips,cumulative,,chunk_src_search_b285c8bbed4b_007,[],"[""filled_metric_period_from_source_reporting_period"", ""ambiguous_metric_column_semantics""]"
Centers for Disease Control and Prevention,centers_for_disease_control_and_prevention,2025-12-31,2255.0,,,,claim_rec_src_search_cd5fb2750261_001_cases_confirmed,active,primary_case_claim_support,public_health_observation,0.85,cases_confirmed,case_count,,2255.0,United States of America,high,0.8706,2025-03-31,2025-03-31,,live_search_result,Measles,Measles,,event_004,,,,"The CDC confirmed 588 cases in the U.S. as of Jan. 29, meaning there are nearly 26% of last year's total cases (2,255) after just one month in 2026.",llm_structured_output_extractor,United States,,,False,True,False,False,False,False,event_004,,record reports confirmed case count,confirmed_case_record,,True,Centers for Disease Control and Prevention,CDC measles cases United States 2025 surveillance outbreak confirmed,extract_primary_case_claims,fetch_for_extraction,collection,2025 full year,False,tavily,src_search_cd5fb2750261,domain:forbes_com,rec_src_search_cd5fb2750261_001,collection,CDC Records Two New Measles Outbreaks — As 2026 Already Outpaces 2025,official_public_health_agency,official_public_health_agency,https://www.forbes.com/sites/antoniopequenoiv/2026/01/30/measles-cases-this-year-are-outpacing-2025---the-worst-recent-year-on-record,annual,,chunk_src_search_cd5fb2750261_008,[],"[""filled_metric_period_from_source_reporting_period"", ""ambiguous_metric_column_semantics""]"
Centers for Disease Control and Prevention,centers_for_disease_control_and_prevention,,115.0,,,,claim_rec_src_search_cd5fb2750261_002_cases_confirmed,active,primary_case_claim_support,public_health_observation,0.85,cases_confirmed,case_count,,115.0,United States of America,high,0.8706,2025-03-31,2025-03-31,,live_search_result,Measles,Measles,,event_008,,,,"Cases reached as high as 254 during the week of Jan. 11, according to the CDC, a stark difference between the highest number of cases recorded in a single week last year, when 115 cases were confirmed the week of March 30.",llm_structured_output_extractor,United States,,,False,True,False,False,False,False,event_008,,record reports confirmed case count,confirmed_case_record,,True,Centers for Disease Control and Prevention,CDC measles cases United States 2025 surveillance outbreak confirmed,extract_primary_case_claims,fetch_for_extraction,collection,"week of March 30, 2025",False,tavily,src_search_cd5fb2750261,domain:forbes_com,rec_src_search_cd5fb2750261_002,collection,CDC Records Two New Measles Outbreaks — As 2026 Already Outpaces 2025,official_public_health_agency,official_public_health_agency,https://www.forbes.com/sites/antoniopequenoiv/2026/01/30/measles-cases-this-year-are-outpacing-2025---the-worst-recent-year-on-record,newly_reported,,chunk_src_search_cd5fb2750261_009,[],"[""filled_metric_period_from_source_reporting_period"", ""ambiguous_metric_column_semantics""]"
Pan American Health Organization,pan_american_health_organization,,14503.0,,,,claim_rec_src_search_8242cbb785a1_001_cases_confirmed,active,primary_case_claim_support,public_health_observation,0.85,cases_confirmed,case_count,,14503.0,United States of America,high,0.8048,2025-03-31,2025-03-31,32.0,live_search_result,Measles,Measles,,event_001,2025-12-31,2025-01-01,,"| [Download](/sites/default/files/2026/05/measles-outbreak-situation-report-7may-2026.pdf ""Situation Report #2: Measles in the Americas Region"") | Between epidemiological weeks (EW) 1 and EW 16 of 2026, countries in the Region of the Americas reported 18,352 confirmed measles cases including 15 deaths. In 2025, 14,503 measles cases were reported, including 32 deaths. This follows a marked rise in cases during 2025, with continued acceleration observed in early 2026.  Since the publication of Situation Report No. 1 (EW 12, 2026), an additional 3,887 confirmed cases including six deaths have been reported, reflecting continued expansion of outbreaks in Mexico and Guatemala, sustained transmission in Canada, and newly reported cases in Peru.  The highest number of confirmed cases in 2026 have been reported in Mexico (10,049 cases), Guatemala (5,399 cases), the United States of America (1,792 cases), and Canada (944 cases).  Transmission continues to disproportionately affect children, particularly those aged 1–9 years, with the highest incidence rates observed among infants aged under one year.  Available vaccination data indicate that a substantial proportion of confirmed cases occurred among unvaccinated individuals. |",llm_structured_output_extractor,Americas,,,False,True,False,False,False,False,event_001,,record reports confirmed case count,confirmed_case_record,,True,Pan American Health Organization,WHO PAHO measles United States 2025 outbreak situation report cases,extract_primary_case_claims,fetch_for_extraction,collection,2025 (full year),False,tavily,src_search_8242cbb785a1,publisher:pan_american_health_organization,rec_src_search_8242cbb785a1_001,collection,Situation Report #2: Measles in the Americas Region - PAHO/WHO | Pan American Health Organization,international_organization_report,international_public_health_agency,https://www.paho.org/en/documents/situation-report-2-measles-americas-region,annual,,chunk_src_search_8242cbb785a1_006,[],"[""ambiguous_metric_column_semantics""]"
Pan American Health Organization,pan_american_health_organization,,14503.0,,,,claim_rec_src_search_8242cbb785a1_001_deaths,active,primary_case_claim_support,public_health_observation,0.85,deaths,case_count,,32.0,United States of America,high,0.8048,2025-03-31,2025-03-31,32.0,live_search_result,Measles,Measles,,event_001,2025-12-31,2025-01-01,,"| [Download](/sites/default/files/2026/05/measles-outbreak-situation-report-7may-2026.pdf ""Situation Report #2: Measles in the Americas Region"") | Between epidemiological weeks (EW) 1 and EW 16 of 2026, countries in the Region of the Americas reported 18,352 confirmed measles cases including 15 deaths. In 2025, 14,503 measles cases were reported, including 32 deaths. This follows a marked rise in cases during 2025, with continued acceleration observed in early 2026.  Since the publication of Situation Report No. 1 (EW 12, 2026), an additional 3,887 confirmed cases including six deaths have been reported, reflecting continued expansion of outbreaks in Mexico and Guatemala, sustained transmission in Canada, and newly reported cases in Peru.  The highest number of confirmed cases in 2026 have been reported in Mexico (10,049 cases), Guatemala (5,399 cases), the United States of America (1,792 cases), and Canada (944 cases).  Transmission continues to disproportionately affect children, particularly those aged 1–9 years, with the highest incidence rates observed among infants aged under one year.  Available vaccination data indicate that a substantial proportion of confirmed cases occurred among unvaccinated individuals. |",llm_structured_output_extractor,Americas,,,False,False,True,False,False,False,event_001,,record reports death count,death_record,,True,Pan American Health Organization,WHO PAHO measles United States 2025 outbreak situation report cases,extract_primary_case_claims,fetch_for_extraction,collection,2025 (full year),False,tavily,src_search_8242cbb785a1,publisher:pan_american_health_organization,rec_src_search_8242cbb785a1_001,collection,Situation Report #2: Measles in the Americas Region - PAHO/WHO | Pan American Health Organization,international_organization_report,international_public_health_agency,https://www.paho.org/en/documents/situation-report-2-measles-americas-region,annual,,chunk_src_search_8242cbb785a1_006,[],"[""ambiguous_metric_column_semantics""]"
Pan American Health Organization,pan_american_health_organization,,,,,,claim_rec_src_search_8242cbb785a1_002_deaths,active,primary_case_claim_support,public_health_observation,0.85,deaths,death_count,,32.0,United States of America,high,0.8048,2025-03-31,2025-03-31,32.0,live_search_result,Measles,Measles,,event_001,2025-12-31,2025-01-01,,"| [Download](/sites/default/files/2026/05/measles-outbreak-situation-report-7may-2026.pdf ""Situation Report #2: Measles in the Americas Region"") | Between epidemiological weeks (EW) 1 and EW 16 of 2026, countries in the Region of the Americas reported 18,352 confirmed measles cases including 15 deaths. In 2025, 14,503 measles cases were reported, including 32 deaths. This follows a marked rise in cases during 2025, with continued acceleration observed in early 2026.  Since the publication of Situation Report No. 1 (EW 12, 2026), an additional 3,887 confirmed cases including six deaths have been reported, reflecting continued expansion of outbreaks in Mexico and Guatemala, sustained transmission in Canada, and newly reported cases in Peru.  The highest number of confirmed cases in 2026 have been reported in Mexico (10,049 cases), Guatemala (5,399 cases), the United States of America (1,792 cases), and Canada (944 cases).  Transmission continues to disproportionately affect children, particularly those aged 1–9 years, with the highest incidence rates observed among infants aged under one year.  Available vaccination data indicate that a substantial proportion of confirmed cases occurred among unvaccinated individuals. |",llm_structured_output_extractor,Americas,,,False,False,True,False,False,False,event_001,,record reports death count,death_record,,True,Pan American Health Organization,WHO PAHO measles United States 2025 outbreak situation report cases,extract_primary_case_claims,fetch_for_extraction,collection,2025 (full year),False,tavily,src_search_8242cbb785a1,publisher:pan_american_health_organization,rec_src_search_8242cbb785a1_002,collection,Situation Report #2: Measles in the Americas Region - PAHO/WHO | Pan American Health Organization,international_organization_report,international_public_health_agency,https://www.paho.org/en/documents/situation-report-2-measles-americas-region,annual,,chunk_src_search_8242cbb785a1_006,[],"[""ambiguous_metric_column_semantics""]"
Pan American Health Organization,pan_american_health_organization,,,,,14503.0,claim_rec_src_search_6e578fc529e9_001_cases_unspecified,active,primary_case_claim_support,public_health_observation,0.85,cases_unspecified,case_count,,14503.0,United States of America,high,0.8048,2025-03-31,2025-03-31,32.0,live_search_result,Measles,Measles,,event_048,,,,"| [Download](/sites/default/files/2026/04/pahomeaslessitrep1engupdated_0.pdf ""Situation Report #1: Measles in the Americas Region"") | Between epidemiological weeks (EW) 1 and EW 12 of 2026, countries in the Region of the Americas reported 14,465 confirmed measles cases. In 2025, 14,503 measles cases were reported, including 32 deaths. This follows a marked rise in cases during 2025, with continued acceleration observed in early 2026.  Genotyping information indicate that the D8 lineage has been identified across multiple countries and is associated with outbreaks in at least ten countries, suggesting widespread circulation of this strain in the Region.  The highest number of cases in 2026 have been reported in Mexico (n= 8,315), Guatemala (n= 3,687), the United States of America (n= 1,664), and Canada (n= 733), with ongoing transmission documented in Bolivia and other countries across the Region.  All age groups are affected; however, the highest number of cases has been reported among children, particularly those aged 1–9 years, followed by children and adolescents aged 10–19 years. Incidence rates are highest among children under one year of age.  A substantial proportion of cases occur among unvaccinated individuals, with available data indicating that approximately two-thirds of confirmed cases have no documented history of measles vaccination. |",llm_structured_output_extractor,Region of the Americas,,,False,True,False,False,False,False,event_048,,record reports unspecified case count,unspecified_case_record,Measles morbillivirus,True,Pan American Health Organization,WHO PAHO measles United States 2025 outbreak situation report cases,extract_primary_case_claims,fetch_for_extraction,collection,2025,False,tavily,src_search_6e578fc529e9,publisher:pan_american_health_organization,rec_src_search_6e578fc529e9_001,collection,Situation Report #1: Measles in the Americas Region - PAHO/WHO | Pan American Health Organization,international_organization_report,international_public_health_agency,https://www.paho.org/en/documents/situation-report-1-measles-americas-region,annual,,chunk_src_search_6e578fc529e9_006,[],"[""ambiguous_metric_column_semantics""]"
