actual_publisher,actual_publisher_normalized,as_of_date,cases_confirmed,cases_probable,cases_suspected,cases_unspecified,claim_id,claim_status,claim_support_role,claim_type,confidence,count_field,count_semantics,count_unit,count_value,country,credibility_level,credibility_score,date_or_period,date_reported,deaths,discovery_method,disease,disease_standard_name,document_id,event_cluster_id,event_end_date,event_start_date,evidence_context,evidence_quote,extraction_method,geographic_scope,hospitalizations,human_review_reason,is_background_context_claim,is_case_claim,is_death_claim,is_exposure_monitoring_claim,is_zero_case_statement,likely_syndicated_or_aggregated,linked_event_id,locality,observation_semantics_reason,observation_type,pathogen_or_syndrome,primary_case_dataset_eligible,publisher,query_used,recommended_extraction_use,recommended_fetch_use,recommended_source_role,reporting_period,requires_human_review,search_provider,source_id,source_independence_group,source_record_id,source_role_final,source_title,source_type,source_type_final,source_url,statistical_count_type,subnational_location,supporting_chunk_id,upstream_source_mentions,warnings
Centers for Disease Control and Prevention,centers_for_disease_control_and_prevention,,,,,160.0,claim_rec_src_search_10ccb06f620d_001_cases_unspecified,active,primary_case_claim_support,public_health_observation,0.85,cases_unspecified,cumulative,,160.0,United States of America,high,0.8943,2012–2014,,,live_search_result,Salmonellosis (non-typhoidal Salmonella),Salmonellosis (non-typhoidal Salmonella),,event_002,2014,2012,,"Bearded dragons have been linked to *Salmonella* outbreaks, including a 2012–2014 *Salmonella* Cotham outbreak involving 160 patients in 35 states.",llm_structured_output_extractor,United States,,,False,True,False,False,False,False,event_002,,record reports unspecified case count,unspecified_case_record,NTS,True,Centers for Disease Control and Prevention,CDC Salmonella outbreak investigation 2024 cases hospitalizations deaths site:cdc.gov,extract_primary_case_claims,fetch_for_extraction,collection,2012–2014,False,tavily,src_search_10ccb06f620d,publisher:centers_for_disease_control_and_prevention,rec_src_search_10ccb06f620d_001,collection,"Reoccurring Salmonella Cotham Outbreak Linked to Pet Bearded Dragons — United States, 2024  | MMWR",official_public_health_agency,national_public_health_agency,https://www.cdc.gov/mmwr/volumes/74/wr/mm7431a1.htm?ACSTrackingID=USCDC_921-DM149359&ACSTrackingLabel=Week+in+MMWR%3A+Vol.+74%2C+August+21%2C+2025&deliveryName=USCDC_921-DM149359,cumulative,35 states,chunk_src_search_10ccb06f620d_018,[],[]
Centers for Disease Control and Prevention,centers_for_disease_control_and_prevention,,,,,,claim_rec_src_search_10ccb06f620d_002_hospitalizations,active,primary_case_claim_support,public_health_observation,0.65,hospitalizations,hospitalization_count,,24.0,United States of America,high,0.8943,2024-07-31,2024-07-31,,live_search_result,Salmonellosis (non-typhoidal Salmonella),Salmonellosis (non-typhoidal Salmonella),,event_004,,,,| ****Hospitalization (n = 24)**** | |,llm_structured_output_extractor,United States,24.0,,False,False,False,False,False,False,event_004,,record reports hospitalization count,hospitalization_record,ST,True,Centers for Disease Control and Prevention,CDC Salmonella outbreak investigation 2024 cases hospitalizations deaths site:cdc.gov,extract_primary_case_claims,fetch_for_extraction,collection,2024,False,tavily,src_search_10ccb06f620d,publisher:centers_for_disease_control_and_prevention,rec_src_search_10ccb06f620d_002,collection,"Reoccurring Salmonella Cotham Outbreak Linked to Pet Bearded Dragons — United States, 2024  | MMWR",official_public_health_agency,national_public_health_agency,https://www.cdc.gov/mmwr/volumes/74/wr/mm7431a1.htm?ACSTrackingID=USCDC_921-DM149359&ACSTrackingLabel=Week+in+MMWR%3A+Vol.+74%2C+August+21%2C+2025&deliveryName=USCDC_921-DM149359,subset,,chunk_src_search_10ccb06f620d_019,[],"[""filled_metric_period_from_source_reporting_period"", ""ambiguous_metric_column_semantics""]"
Centers for Disease Control and Prevention,centers_for_disease_control_and_prevention,,7314.0,,,9219.0,claim_rec_src_search_3b86862864f7_001_cases_confirmed,active,primary_case_claim_support,public_health_observation,0.7,cases_confirmed,case_count,,7314.0,United States of America,high,0.8826,2024-07-31,2024-07-31,,live_search_result,Salmonellosis (non-typhoidal Salmonella),Salmonellosis (non-typhoidal Salmonella),,event_006,,,,"Among 9,219 *Salmonella* infections reported, 7,314 (79%) infections had positive culture results.",llm_structured_output_extractor,United States,,,False,True,False,False,False,False,event_006,,record reports confirmed case count,confirmed_case_record,SE,True,Centers for Disease Control and Prevention,"Salmonella outbreak 2024 cases hospitalizations ""May 2024"" OR ""June 2024"" OR ""July 2024"" site:cdc.gov",extract_primary_case_claims,fetch_for_extraction,collection,2024 preliminary,False,tavily,src_search_3b86862864f7,publisher:centers_for_disease_control_and_prevention,rec_src_search_3b86862864f7_001,collection,FoodNet 2024 Preliminary Data | FoodNet | CDC,official_public_health_agency,national_public_health_agency,https://www.cdc.gov/foodnet/reports/preliminary-data.html,cumulative,,chunk_src_search_3b86862864f7_021,[],"[""filled_metric_period_from_source_reporting_period"", ""ambiguous_metric_column_semantics""]"
Centers for Disease Control and Prevention,centers_for_disease_control_and_prevention,,7314.0,,,9219.0,claim_rec_src_search_3b86862864f7_001_cases_unspecified,active,primary_case_claim_support,public_health_observation,0.7,cases_unspecified,case_count,,9219.0,United States of America,high,0.8826,2024-07-31,2024-07-31,,live_search_result,Salmonellosis (non-typhoidal Salmonella),Salmonellosis (non-typhoidal Salmonella),,event_006,,,,"Among 9,219 *Salmonella* infections reported, 7,314 (79%) infections had positive culture results.",llm_structured_output_extractor,United States,,,False,True,False,False,False,False,event_006,,record reports unspecified case count,unspecified_case_record,SE,True,Centers for Disease Control and Prevention,"Salmonella outbreak 2024 cases hospitalizations ""May 2024"" OR ""June 2024"" OR ""July 2024"" site:cdc.gov",extract_primary_case_claims,fetch_for_extraction,collection,2024 preliminary,False,tavily,src_search_3b86862864f7,publisher:centers_for_disease_control_and_prevention,rec_src_search_3b86862864f7_001,collection,FoodNet 2024 Preliminary Data | FoodNet | CDC,official_public_health_agency,national_public_health_agency,https://www.cdc.gov/foodnet/reports/preliminary-data.html,cumulative,,chunk_src_search_3b86862864f7_021,[],"[""filled_metric_period_from_source_reporting_period"", ""ambiguous_metric_column_semantics""]"
Centers for Disease Control and Prevention,centers_for_disease_control_and_prevention,,7314.0,,,,claim_rec_src_search_3b86862864f7_002_cases_confirmed,active,primary_case_claim_support,public_health_observation,0.7,cases_confirmed,lab_positive_count,,7314.0,United States of America,high,0.8826,2024-07-31,2024-07-31,,live_search_result,Salmonellosis (non-typhoidal Salmonella),Salmonellosis (non-typhoidal Salmonella),,event_009,,,,"Among 9,219 *Salmonella* infections reported, 7,314 (79%) infections had positive culture results.",llm_structured_output_extractor,United States,,,False,True,False,False,False,False,event_009,,record reports confirmed case count,confirmed_case_record,SE,True,Centers for Disease Control and Prevention,"Salmonella outbreak 2024 cases hospitalizations ""May 2024"" OR ""June 2024"" OR ""July 2024"" site:cdc.gov",extract_primary_case_claims,fetch_for_extraction,collection,2024 preliminary,False,tavily,src_search_3b86862864f7,publisher:centers_for_disease_control_and_prevention,rec_src_search_3b86862864f7_002,collection,FoodNet 2024 Preliminary Data | FoodNet | CDC,official_public_health_agency,national_public_health_agency,https://www.cdc.gov/foodnet/reports/preliminary-data.html,subset,,chunk_src_search_3b86862864f7_021,[],"[""filled_metric_period_from_source_reporting_period"", ""ambiguous_metric_column_semantics""]"
Centers for Disease Control and Prevention,centers_for_disease_control_and_prevention,,,,,6066.0,claim_rec_src_search_3b86862864f7_003_cases_unspecified,active,primary_case_claim_support,public_health_observation,0.7,cases_unspecified,case_count,,6066.0,United States of America,high,0.8826,2024-07-31,2024-07-31,,live_search_result,Salmonellosis (non-typhoidal Salmonella),Salmonellosis (non-typhoidal Salmonella),,event_009,,,,"Among the positive culture results, laboratories fully serotyped 6,066 (83%) isolates. The most common serotypes detected were",llm_structured_output_extractor,United States,,,False,True,False,False,False,False,event_009,,record reports unspecified case count,unspecified_case_record,SE,True,Centers for Disease Control and Prevention,"Salmonella outbreak 2024 cases hospitalizations ""May 2024"" OR ""June 2024"" OR ""July 2024"" site:cdc.gov",extract_primary_case_claims,fetch_for_extraction,collection,2024 preliminary,False,tavily,src_search_3b86862864f7,publisher:centers_for_disease_control_and_prevention,rec_src_search_3b86862864f7_003,collection,FoodNet 2024 Preliminary Data | FoodNet | CDC,official_public_health_agency,national_public_health_agency,https://www.cdc.gov/foodnet/reports/preliminary-data.html,subset,,chunk_src_search_3b86862864f7_022,[],"[""filled_metric_period_from_source_reporting_period"", ""ambiguous_metric_column_semantics""]"
Centers for Disease Control and Prevention,centers_for_disease_control_and_prevention,,,,,4983.0,claim_rec_src_search_3b86862864f7_004_cases_unspecified,active,primary_case_claim_support,public_health_observation,0.7,cases_unspecified,case_count,,4983.0,United States of America,high,0.8826,2024-07-31,2024-07-31,,live_search_result,Salmonellosis (non-typhoidal Salmonella),Salmonellosis (non-typhoidal Salmonella),,event_011,,,,"– 2024: *Campylobacter* – 2,795, *Salmonella* –4,983, STEC – 2,818, *Shigella* – 2,813, *Yersinia* – 847, *Vibrio* – 395, *Listeria* – 40, Overall excluding *Campylobacter* – 11,896",llm_structured_output_extractor,FoodNet 10 U.S. sites (historic catchment area),,,False,True,False,False,False,False,event_011,,record reports unspecified case count,unspecified_case_record,SE,True,Centers for Disease Control and Prevention,"Salmonella outbreak 2024 cases hospitalizations ""May 2024"" OR ""June 2024"" OR ""July 2024"" site:cdc.gov",extract_primary_case_claims,fetch_for_extraction,collection,2024 (preliminary),False,tavily,src_search_3b86862864f7,publisher:centers_for_disease_control_and_prevention,rec_src_search_3b86862864f7_004,collection,FoodNet 2024 Preliminary Data | FoodNet | CDC,official_public_health_agency,national_public_health_agency,https://www.cdc.gov/foodnet/reports/preliminary-data.html,annual,"Connecticut, Georgia, Maryland, Minnesota, New Mexico, Oregon, Tennessee, and selected counties in California, Colorado, and New York (FoodNet historic catchment area, 10 U.S. sites)",chunk_src_search_3b86862864f7_033,[],[]
,,2024-07-01,,,,551.0,claim_rec_src_search_33733b13ba13_001_cases_unspecified,active,primary_case_claim_support,public_health_observation,0.7,cases_unspecified,case_count,,551.0,United States of America,high,0.8112,2024-07-31,2024-07-31,,live_search_result,Salmonellosis (non-typhoidal Salmonella),Salmonellosis (non-typhoidal Salmonella),,event_007,,,,Total Illnesses: 551,llm_structured_output_extractor,United States,,,False,True,False,False,False,False,event_007,,record reports unspecified case count,unspecified_case_record,NTS,True,,Salmonella outbreak United States cases hospitalizations 2024 May June July site:cdc.gov OR site:fda.gov,extract_primary_case_claims,fetch_for_extraction,collection,2024-05-01 to 2024-07-31,False,tavily,src_search_33733b13ba13,domain:fda_gov,rec_src_search_33733b13ba13_001,collection,Outbreak Investigation of Salmonella: Cucumbers (June 2024) - FDA,official_public_health_agency,official_public_health_agency,https://www.fda.gov/food/outbreaks-foodborne-illness/outbreak-investigation-salmonella-cucumbers-june-2024,cumulative,,chunk_src_search_33733b13ba13_013,[],"[""filled_metric_period_from_source_reporting_period"", ""ambiguous_metric_column_semantics""]"
,,2024-07-01,,,,,claim_rec_src_search_33733b13ba13_002_hospitalizations,active,primary_case_claim_support,public_health_observation,0.7,hospitalizations,hospitalization_count,,155.0,United States of America,high,0.8112,2024-07-31,2024-07-31,,live_search_result,Salmonellosis (non-typhoidal Salmonella),Salmonellosis (non-typhoidal Salmonella),,event_007,,,,Hospitalizations: 155,llm_structured_output_extractor,United States,155.0,,False,False,False,False,False,False,event_007,,record reports hospitalization count,hospitalization_record,NTS,True,,Salmonella outbreak United States cases hospitalizations 2024 May June July site:cdc.gov OR site:fda.gov,extract_primary_case_claims,fetch_for_extraction,collection,2024-05-01 to 2024-07-31,False,tavily,src_search_33733b13ba13,domain:fda_gov,rec_src_search_33733b13ba13_002,collection,Outbreak Investigation of Salmonella: Cucumbers (June 2024) - FDA,official_public_health_agency,official_public_health_agency,https://www.fda.gov/food/outbreaks-foodborne-illness/outbreak-investigation-salmonella-cucumbers-june-2024,cumulative,,chunk_src_search_33733b13ba13_014,[],"[""filled_metric_period_from_source_reporting_period"", ""ambiguous_metric_column_semantics""]"
,,2024-07-01,,,,,claim_rec_src_search_33733b13ba13_003_deaths,active,primary_case_claim_support,public_health_observation,0.7,deaths,death_count,,0.0,United States of America,high,0.8112,2024-07-31,2024-07-31,0.0,live_search_result,Salmonellosis (non-typhoidal Salmonella),Salmonellosis (non-typhoidal Salmonella),,event_007,,,,Deaths: 0,llm_structured_output_extractor,United States,,,False,False,True,False,False,False,event_007,,record reports death count,death_record,NTS,False,,Salmonella outbreak United States cases hospitalizations 2024 May June July site:cdc.gov OR site:fda.gov,extract_primary_case_claims,fetch_for_extraction,collection,2024-05-01 to 2024-07-31,False,tavily,src_search_33733b13ba13,domain:fda_gov,rec_src_search_33733b13ba13_003,collection,Outbreak Investigation of Salmonella: Cucumbers (June 2024) - FDA,official_public_health_agency,official_public_health_agency,https://www.fda.gov/food/outbreaks-foodborne-illness/outbreak-investigation-salmonella-cucumbers-june-2024,cumulative,,chunk_src_search_33733b13ba13_015,[],"[""filled_metric_period_from_source_reporting_period"", ""ambiguous_metric_column_semantics""]"
