edge_type,reason,source,source_type,target,target_type,warnings
fetched_as,document.source_id links to source,source:src_search_a5bc6c5400a7,source,document:doc_001,document,
fetched_as,document.source_id links to source,source:src_search_e0c58bcf769a,source,document:doc_002,document,
fetched_as,document.source_id links to source,source:src_search_b85f60e7676f,source,document:doc_003,document,
fetched_as,document.source_id links to source,source:src_search_33733b13ba13,source,document:doc_004,document,
fetched_as,document.source_id links to source,source:src_search_85d5f7f41e48,source,document:doc_005,document,
fetched_as,document.source_id links to source,source:src_search_057e55c5d693,source,document:doc_006,document,
fetched_as,document.source_id links to source,source:src_search_341f243cf7df,source,document:doc_007,document,
fetched_as,document.source_id links to source,source:src_search_af2190be6282,source,document:doc_008,document,
fetched_as,document.source_id links to source,source:src_search_6ec6e3fd8adc,source,document:doc_009,document,
fetched_as,document.source_id links to source,source:src_search_48540a4df4f2,source,document:doc_010,document,
fetched_as,document.source_id links to source,source:src_search_95a418d2f831,source,document:doc_011,document,
fetched_as,document.source_id links to source,source:src_search_b51a5ab7bcd8,source,document:doc_012,document,
fetched_as,document.source_id links to source,source:src_search_8207a084046e,source,document:doc_013,document,
fetched_as,document.source_id links to source,source:src_search_712e948506d7,source,document:doc_014,document,
fetched_as,document.source_id links to source,source:src_search_bbfd11297ad8,source,document:doc_015,document,
fetched_as,document.source_id links to source,source:src_search_8fb76173fa13,source,document:doc_016,document,
fetched_as,document.source_id links to source,source:src_search_843a36718811,source,document:doc_017,document,
fetched_as,document.source_id links to source,source:src_search_fe091021a27e,source,document:doc_018,document,
fetched_as,document.source_id links to source,source:src_search_793a8dd9911b,source,document:doc_019,document,
fetched_as,document.source_id links to source,source:src_search_f06158a1a260,source,document:doc_020,document,
fetched_as,document.source_id links to source,source:src_search_3c32f8c03a31,source,document:doc_021,document,
fetched_as,document.source_id links to source,source:src_search_1f2ad0f9f937,source,document:doc_022,document,
fetched_as,document.source_id links to source,source:src_search_a37f3105d277,source,document:doc_023,document,
fetched_as,document.source_id links to source,source:src_search_139b1ba6fd05,source,document:doc_024,document,
fetched_as,document.source_id links to source,source:src_search_d75a6eda1263,source,document:doc_025,document,
fetched_as,document.source_id links to source,source:src_search_34a66c01ab1b,source,document:doc_026,document,
fetched_as,document.source_id links to source,source:src_search_1a43f41dad6f,source,document:doc_027,document,
fetched_as,document.source_id links to source,source:src_search_58cd0c44b219,source,document:doc_028,document,
fetched_as,document.source_id links to source,source:src_search_69331015856f,source,document:doc_029,document,
fetched_as,document.source_id links to source,source:src_search_f3dfdc0c6d99,source,document:doc_030,document,
fetched_as,document.source_id links to source,source:src_search_25738f18fb27,source,document:doc_031,document,
fetched_as,document.source_id links to source,source:src_search_8d0aef1a7c3b,source,document:doc_032,document,
fetched_as,document.source_id links to source,source:src_search_d95e02cc3006,source,document:doc_033,document,
fetched_as,document.source_id links to source,source:src_search_bebdb72f384b,source,document:doc_034,document,
fetched_as,document.source_id links to source,source:src_search_814630932f43,source,document:doc_035,document,
fetched_as,document.source_id links to source,source:src_search_b1fd759a3dac,source,document:doc_036,document,
fetched_as,document.source_id links to source,source:src_search_00ed2e227127,source,document:doc_037,document,
fetched_as,document.source_id links to source,source:src_search_1aa919b25056,source,document:doc_038,document,
fetched_as,document.source_id links to source,source:src_search_fe233d5728e3,source,document:doc_039,document,
fetched_as,document.source_id links to source,source:src_search_efda92ce4d43,source,document:doc_040,document,
fetched_as,document.source_id links to source,source:src_search_4526a2ab0e84,source,document:doc_041,document,
fetched_as,document.source_id links to source,source:src_search_c6847df134ad,source,document:doc_042,document,
fetched_as,document.source_id links to source,source:src_search_e7a1cca073de,source,document:doc_043,document,
fetched_as,document.source_id links to source,source:src_search_b3970fa613bc,source,document:doc_044,document,
fetched_as,document.source_id links to source,source:src_search_01e4ab75e33f,source,document:doc_045,document,
fetched_as,document.source_id links to source,source:src_search_a5bc6c5400a7,source,document:doc_046,document,
fetched_as,document.source_id links to source,source:src_search_e0c58bcf769a,source,document:doc_047,document,
fetched_as,document.source_id links to source,source:src_search_b85f60e7676f,source,document:doc_048,document,
fetched_as,document.source_id links to source,source:src_search_33733b13ba13,source,document:doc_049,document,
fetched_as,document.source_id links to source,source:src_search_85d5f7f41e48,source,document:doc_050,document,
fetched_as,document.source_id links to source,source:src_search_057e55c5d693,source,document:doc_051,document,
fetched_as,document.source_id links to source,source:src_search_341f243cf7df,source,document:doc_052,document,
fetched_as,document.source_id links to source,source:src_search_af2190be6282,source,document:doc_053,document,
fetched_as,document.source_id links to source,source:src_search_6ec6e3fd8adc,source,document:doc_054,document,
fetched_as,document.source_id links to source,source:src_search_48540a4df4f2,source,document:doc_055,document,
fetched_as,document.source_id links to source,source:src_search_95a418d2f831,source,document:doc_056,document,
fetched_as,document.source_id links to source,source:src_search_b51a5ab7bcd8,source,document:doc_057,document,
fetched_as,document.source_id links to source,source:src_search_8207a084046e,source,document:doc_058,document,
fetched_as,document.source_id links to source,source:src_search_712e948506d7,source,document:doc_059,document,
