actual_publisher,actual_publisher_normalized,as_of_date,cases_confirmed,cases_probable,cases_suspected,cases_unspecified,claim_id,claim_status,claim_support_role,claim_type,confidence,count_field,count_semantics,count_unit,count_value,country,credibility_level,credibility_score,date_or_period,date_reported,deaths,discovery_method,disease,disease_standard_name,document_id,event_cluster_id,event_end_date,event_start_date,evidence_context,evidence_quote,extraction_method,geographic_scope,hospitalizations,human_review_reason,is_background_context_claim,is_case_claim,is_death_claim,is_exposure_monitoring_claim,is_zero_case_statement,likely_syndicated_or_aggregated,linked_event_id,locality,observation_semantics_reason,observation_type,pathogen_or_syndrome,primary_case_dataset_eligible,publisher,query_used,recommended_extraction_use,recommended_fetch_use,recommended_source_role,reporting_period,requires_human_review,search_provider,source_id,source_independence_group,source_record_id,source_role_final,source_title,source_type,source_type_final,source_url,statistical_count_type,subnational_location,supporting_chunk_id,upstream_source_mentions,warnings
Centers for Disease Control and Prevention,centers_for_disease_control_and_prevention,2025-08-18,762.0,,,,claim_rec_src_search_fede8be6ac1e_001_cases_confirmed,active,primary_case_claim_support,public_health_observation,0.85,cases_confirmed,case_count,,762.0,United States of America,high,0.8943,2025-03-31,2025-03-31,,live_search_result,Measles,Measles,,event_018,2025-08-18,2025-01-01,,"Decreases in measles vaccination coverage worldwide have increased the risk for larger measles outbreaks, especially in undervaccinated communities ([About Measles | CDC](https://www.cdc.gov/measles/about/index.html#cdc_disease_basics_population-who-is-at-risk)). On August 18, 2025, the [Texas measles outbreak was declared over](https://www.dshs.texas.gov/news-alerts/texas-announces-end-west-texas-measles-outbreak), having comprised 762 confirmed cases, 99 hospitalizations, and a second measles-associated death. Although the source of this outbreak remains unknown, internationally imported cases have been associated with outbreaks among other close-knit U.S. communities with low vaccination coverage (*3*,*4*). High population coverage with 2 MMR vaccine doses is the most effective public health intervention for preventing measles ([Measles Vaccination | CDC](https://www.cdc.gov/measles/vaccines/index.html?CDC_AA_refVal=https%3A%2F%2Fwww.cdc.gov%2Fvaccines%2Fvpd%2Fmmr%2Fpublic%2Findex.html)).",llm_structured_output_extractor,West Texas,,,False,True,False,False,False,False,event_018,,record reports confirmed case count,confirmed_case_record,,True,Centers for Disease Control and Prevention,Texas DSHS measles outbreak 2025 confirmed cases Gaines County West Texas January February March site:dshs.texas.gov OR site:hhs.texas.gov,extract_primary_case_claims,fetch_for_extraction,collection,"January 2025 – August 18, 2025",False,tavily,src_search_fede8be6ac1e,publisher:centers_for_disease_control_and_prevention,rec_src_search_fede8be6ac1e_001,collection,Notes from the Field: Initial Public Health Response to a Measles Outbreak in a Close-Knit West Texas Community — January−February 2025  | MMWR,official_public_health_agency,national_public_health_agency,https://www.cdc.gov/mmwr/volumes/75/wr/mm7523a2.htm,cumulative,Texas,chunk_src_search_fede8be6ac1e_016,[],"[""filled_metric_period_from_source_reporting_period"", ""ambiguous_metric_column_semantics""]"
Centers for Disease Control and Prevention,centers_for_disease_control_and_prevention,2025-08-18,,,,,claim_rec_src_search_fede8be6ac1e_002_hospitalizations,active,primary_case_claim_support,public_health_observation,0.85,hospitalizations,hospitalization_count,,99.0,United States of America,high,0.8943,2025-03-31,2025-03-31,,live_search_result,Measles,Measles,,event_018,2025-08-18,2025-01-01,,"Decreases in measles vaccination coverage worldwide have increased the risk for larger measles outbreaks, especially in undervaccinated communities ([About Measles | CDC](https://www.cdc.gov/measles/about/index.html#cdc_disease_basics_population-who-is-at-risk)). On August 18, 2025, the [Texas measles outbreak was declared over](https://www.dshs.texas.gov/news-alerts/texas-announces-end-west-texas-measles-outbreak), having comprised 762 confirmed cases, 99 hospitalizations, and a second measles-associated death. Although the source of this outbreak remains unknown, internationally imported cases have been associated with outbreaks among other close-knit U.S. communities with low vaccination coverage (*3*,*4*). High population coverage with 2 MMR vaccine doses is the most effective public health intervention for preventing measles ([Measles Vaccination | CDC](https://www.cdc.gov/measles/vaccines/index.html?CDC_AA_refVal=https%3A%2F%2Fwww.cdc.gov%2Fvaccines%2Fvpd%2Fmmr%2Fpublic%2Findex.html)).",llm_structured_output_extractor,West Texas,99.0,,False,False,False,False,False,False,event_018,,record reports hospitalization count,hospitalization_record,,True,Centers for Disease Control and Prevention,Texas DSHS measles outbreak 2025 confirmed cases Gaines County West Texas January February March site:dshs.texas.gov OR site:hhs.texas.gov,extract_primary_case_claims,fetch_for_extraction,collection,"January 2025 – August 18, 2025",False,tavily,src_search_fede8be6ac1e,publisher:centers_for_disease_control_and_prevention,rec_src_search_fede8be6ac1e_002,collection,Notes from the Field: Initial Public Health Response to a Measles Outbreak in a Close-Knit West Texas Community — January−February 2025  | MMWR,official_public_health_agency,national_public_health_agency,https://www.cdc.gov/mmwr/volumes/75/wr/mm7523a2.htm,cumulative,Texas,chunk_src_search_fede8be6ac1e_016,[],"[""filled_metric_period_from_source_reporting_period"", ""ambiguous_metric_column_semantics""]"
Centers for Disease Control and Prevention,centers_for_disease_control_and_prevention,2025-04-17,800.0,,,,claim_rec_src_search_3109afb35d90_001_cases_confirmed,active,primary_case_claim_support,public_health_observation,0.85,cases_confirmed,case_count,,800.0,United States of America,high,0.8943,2025-03-31,2025-03-31,,live_search_result,Measles,Measles,,event_053,2025-04-17,2025-01-01,,"##### [Return to your place in the text](#F1_up)**FIGURE 1**. **Reported number of confirmed\* measles cases, by state (N = 800) — United States, January 1–April 17, 2025**",llm_structured_output_extractor,United States,,,False,True,False,False,False,False,event_053,,record reports confirmed case count,confirmed_case_record,Measles virus,True,Centers for Disease Control and Prevention,CDC measles cases United States 2025 surveillance NNDSS MMWR outbreak confirmed deaths hospitalizations,extract_primary_case_claims,fetch_for_extraction,collection,"January 1–April 17, 2025",False,tavily,src_search_3109afb35d90,publisher:centers_for_disease_control_and_prevention,rec_src_search_3109afb35d90_001,collection,"Measles Update — United States, January 1–April 17, 2025 | MMWR",official_public_health_agency,national_public_health_agency,https://www.cdc.gov/mmwr/volumes/74/wr/mm7414a1.htm,cumulative,,chunk_src_search_3109afb35d90_021,[],"[""ambiguous_metric_column_semantics""]"
Centers for Disease Control and Prevention,centers_for_disease_control_and_prevention,2025-04-17,,,,800.0,claim_rec_src_search_3109afb35d90_002_cases_unspecified,active,primary_case_claim_support,public_health_observation,0.7,cases_unspecified,case_count,,800.0,United States of America,high,0.8943,2025-03-31,2025-03-31,,live_search_result,Measles,Measles,,event_008,,,,| ****Total measles cases**** | ****800 (100)**** | ****48 (6)**** | ****752 (94)**** |,llm_structured_output_extractor,United States,,,False,True,False,False,False,False,event_008,,record reports unspecified case count,unspecified_case_record,,True,Centers for Disease Control and Prevention,CDC measles cases United States 2025 surveillance NNDSS MMWR outbreak confirmed deaths hospitalizations,extract_primary_case_claims,fetch_for_extraction,collection,"January 1–April 17, 2025",False,tavily,src_search_3109afb35d90,publisher:centers_for_disease_control_and_prevention,rec_src_search_3109afb35d90_002,collection,"Measles Update — United States, January 1–April 17, 2025 | MMWR",official_public_health_agency,national_public_health_agency,https://www.cdc.gov/mmwr/volumes/74/wr/mm7414a1.htm,cumulative,,chunk_src_search_3109afb35d90_023,[],"[""filled_metric_period_from_source_reporting_period"", ""ambiguous_metric_column_semantics""]"
Centers for Disease Control and Prevention,centers_for_disease_control_and_prevention,2025-04-17,,,,48.0,claim_rec_src_search_3109afb35d90_003_cases_unspecified,active,primary_case_claim_support,public_health_observation,0.7,cases_unspecified,case_count,,48.0,United States of America,high,0.8943,2025-03-31,2025-03-31,,live_search_result,Measles,Measles,,event_008,,,,| ****Total measles cases**** | ****800 (100)**** | ****48 (6)**** | ****752 (94)**** |,llm_structured_output_extractor,United States,,,False,True,False,False,False,False,event_008,,record reports unspecified case count,unspecified_case_record,,True,Centers for Disease Control and Prevention,CDC measles cases United States 2025 surveillance NNDSS MMWR outbreak confirmed deaths hospitalizations,extract_primary_case_claims,fetch_for_extraction,collection,"January 1–April 17, 2025",False,tavily,src_search_3109afb35d90,publisher:centers_for_disease_control_and_prevention,rec_src_search_3109afb35d90_003,collection,"Measles Update — United States, January 1–April 17, 2025 | MMWR",official_public_health_agency,national_public_health_agency,https://www.cdc.gov/mmwr/volumes/74/wr/mm7414a1.htm,cumulative,,chunk_src_search_3109afb35d90_023,[],"[""filled_metric_period_from_source_reporting_period"", ""ambiguous_metric_column_semantics""]"
Centers for Disease Control and Prevention,centers_for_disease_control_and_prevention,2025-04-17,,,,752.0,claim_rec_src_search_3109afb35d90_004_cases_unspecified,active,primary_case_claim_support,public_health_observation,0.7,cases_unspecified,case_count,,752.0,United States of America,high,0.8943,2025-03-31,2025-03-31,,live_search_result,Measles,Measles,,event_008,,,,| ****Total measles cases**** | ****800 (100)**** | ****48 (6)**** | ****752 (94)**** |,llm_structured_output_extractor,United States,,,False,True,False,False,False,False,event_008,,record reports unspecified case count,unspecified_case_record,,True,Centers for Disease Control and Prevention,CDC measles cases United States 2025 surveillance NNDSS MMWR outbreak confirmed deaths hospitalizations,extract_primary_case_claims,fetch_for_extraction,collection,"January 1–April 17, 2025",False,tavily,src_search_3109afb35d90,publisher:centers_for_disease_control_and_prevention,rec_src_search_3109afb35d90_004,collection,"Measles Update — United States, January 1–April 17, 2025 | MMWR",official_public_health_agency,national_public_health_agency,https://www.cdc.gov/mmwr/volumes/74/wr/mm7414a1.htm,cumulative,,chunk_src_search_3109afb35d90_023,[],"[""filled_metric_period_from_source_reporting_period"", ""ambiguous_metric_column_semantics""]"
,,,,,,,claim_rec_src_search_831265159816_005_hospitalizations,active,primary_case_claim_support,public_health_observation,0.85,hospitalizations,hospitalization_count,,94.0,United States of America,high,0.8823,2025-03-31,2025-03-31,,live_search_result,Measles,Measles,,event_038,,,,"According to the department’s data, a total of 94 hospitalizations have occurred since the start of the outbreak.",llm_structured_output_extractor,Texas,94.0,,False,False,False,False,False,False,event_038,,record reports hospitalization count,hospitalization_record,,True,,Texas DSHS measles outbreak 2025 confirmed cases Gaines County West Texas January February March site:dshs.texas.gov OR site:hhs.texas.gov,extract_primary_case_claims,fetch_for_extraction,collection,2025 Texas measles outbreak (interim count),False,tavily,src_search_831265159816,domain:respiratory_therapy_com,rec_src_search_831265159816_005,collection,Texas Measles Outbreak: 2025 | RT,official_public_health_agency,official_public_health_agency,https://respiratory-therapy.com/disorders-diseases/infectious-diseases/other-infections/texas-measles-outbreak-2025,cumulative,Texas,chunk_src_search_831265159816_028,[],"[""filled_metric_period_from_source_reporting_period"", ""ambiguous_metric_column_semantics""]"
,,2025-05-09,709.0,,,,claim_rec_src_search_831265159816_007_cases_confirmed,active,primary_case_claim_support,public_health_observation,0.7,cases_confirmed,case_count,,709.0,United States of America,high,0.8823,2025-03-31,2025-03-31,,live_search_result,Measles,Measles,,event_036,,,,"Per a May 9 update from the [Texas Department of State Health Services](https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025), the total number of confirmed measles cases in the state is now 709.",llm_structured_output_extractor,Texas,,,False,True,False,False,False,False,event_036,,record reports confirmed case count,confirmed_case_record,,True,,Texas DSHS measles outbreak 2025 confirmed cases Gaines County West Texas January February March site:dshs.texas.gov OR site:hhs.texas.gov,extract_primary_case_claims,fetch_for_extraction,collection,"2025 outbreak through May 9, 2025",False,tavily,src_search_831265159816,domain:respiratory_therapy_com,rec_src_search_831265159816_007,collection,Texas Measles Outbreak: 2025 | RT,official_public_health_agency,official_public_health_agency,https://respiratory-therapy.com/disorders-diseases/infectious-diseases/other-infections/texas-measles-outbreak-2025,cumulative,Texas,chunk_src_search_831265159816_033,[],"[""filled_metric_period_from_source_reporting_period"", ""ambiguous_metric_column_semantics""]"
,,2025-05-09,,,,,claim_rec_src_search_831265159816_008_hospitalizations,active,primary_case_claim_support,public_health_observation,0.7,hospitalizations,hospitalization_count,,92.0,United States of America,high,0.8823,2025-03-31,2025-03-31,,live_search_result,Measles,Measles,,event_036,,,,Only 5.0% of confirmed measles cases have occurred in vaccinated individuals.,llm_structured_output_extractor,Texas,92.0,,False,False,False,False,False,False,event_036,,record reports hospitalization count,hospitalization_record,,True,,Texas DSHS measles outbreak 2025 confirmed cases Gaines County West Texas January February March site:dshs.texas.gov OR site:hhs.texas.gov,extract_primary_case_claims,fetch_for_extraction,collection,"2025 outbreak through May 9, 2025",False,tavily,src_search_831265159816,domain:respiratory_therapy_com,rec_src_search_831265159816_008,collection,Texas Measles Outbreak: 2025 | RT,official_public_health_agency,official_public_health_agency,https://respiratory-therapy.com/disorders-diseases/infectious-diseases/other-infections/texas-measles-outbreak-2025,cumulative,Texas,chunk_src_search_831265159816_030,[],"[""filled_metric_period_from_source_reporting_period"", ""metric_row_rebound_from_llm_source_row_id"", ""ambiguous_metric_column_semantics""]"
,,2025-04-18,597.0,,,,claim_rec_src_search_831265159816_016_cases_confirmed,active,primary_case_claim_support,public_health_observation,0.7,cases_confirmed,cumulative,,597.0,United States of America,high,0.8823,2025-03-31,2025-03-31,,live_search_result,Measles,Measles,,event_042,,,,"Per an April 18 update from the [Texas Department of State Health Services](https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025), the total number of confirmed measles cases in the state is now 597, an increase of 56 cases in the last week (+10%).",llm_structured_output_extractor,Texas,,,False,True,False,False,False,False,event_042,,record reports confirmed case count,confirmed_case_record,,True,,Texas DSHS measles outbreak 2025 confirmed cases Gaines County West Texas January February March site:dshs.texas.gov OR site:hhs.texas.gov,extract_primary_case_claims,fetch_for_extraction,collection,cumulative confirmed cases through As of April 18 update,False,tavily,src_search_831265159816,domain:respiratory_therapy_com,rec_src_search_831265159816_016,collection,Texas Measles Outbreak: 2025 | RT,official_public_health_agency,official_public_health_agency,https://respiratory-therapy.com/disorders-diseases/infectious-diseases/other-infections/texas-measles-outbreak-2025,cumulative,Texas,chunk_src_search_831265159816_048,[],"[""filled_metric_period_from_source_reporting_period"", ""inferred_cumulative_metric_from_column_label""]"
