anomaly_id,anomaly_status,anomaly_type,anomaly_unit,compared_field,date_or_period,detection_method,disease,event_cluster_id,evidence_summary,expected_or_reference_value,human_review_audit_ids,human_review_reason,location,needs_human_review,observed_value,reason,recommended_action,record_id,review_decision_ids,severity,source_id,source_ids,source_urls,threshold,validation_result_id,warnings
anom_001,open,abrupt_spike_simple_threshold,record,case_count,2024-08-31,deterministic_anomaly_detection,West Nile Virus Disease,,"Fresno (1) and Yolo (1 ). In 2024, 11 2 human cases of WNV disease were reported from 23 counties.",2.0,[],case count is a simple-threshold spike over prior comparable records,California,True,112.0,case count is a simple-threshold spike over prior comparable records,review_possible_spike_or_count_semantics,rec_src_search_b9348b953aaa_004,[],medium,src_search_b9348b953aaa,"[""src_search_b9348b953aaa""]","[""https://westnile.ca.gov/download?download_id=5072""]",10.0,,[]
anom_002,open,deaths_without_case_reference,record,deaths,2024-08-31,deterministic_anomaly_detection,West Nile Virus Disease,,"Of the 112 cases, 86 (77%) had neuroinvasive disease and 11 (10%) were fatal. The median age of the",,[],,California,False,11.0,deaths present but no comparable case count is available,human_review,rec_src_search_b9348b953aaa_006,[],low,src_search_b9348b953aaa,"[""src_search_b9348b953aaa""]","[""https://westnile.ca.gov/download?download_id=5072""]",,,"[""insufficient_case_reference""]"
anom_003,open,deaths_without_case_reference,record,deaths,2024-08-31,deterministic_anomaly_detection,West Nile Virus Disease,,"counties. Of the 98 cases, 75 (77%) had neuroinvasive disease and 11 (11 %) were fatal. The median age",,[],,California,False,11.0,deaths present but no comparable case count is available,human_review,rec_src_search_a39e4fa28013_008,[],low,src_search_a39e4fa28013,"[""src_search_a39e4fa28013""]","[""https://westnile.ca.gov/download?download_id=5061""]",,,"[""insufficient_case_reference""]"
anom_004,open,deaths_without_case_reference,record,deaths,2024-08-31,deterministic_anomaly_detection,West Nile Virus Disease,,There have been more than 300 deaths reported in California since 2003.,,[],,California,False,300.0,deaths present but no comparable case count is available,human_review,rec_src_search_a666cd39412c_003,[],low,src_search_a666cd39412c,"[""src_search_a666cd39412c""]","[""https://www.kcra.com/article/what-to-know-about-west-nile-virus-as-cases-increase-in-northern-california/44964537""]",,,"[""insufficient_case_reference""]"
anom_005,open,abrupt_spike_simple_threshold,record,case_count,2024-08-31,deterministic_anomaly_detection,West Nile Virus Disease,,"| **Human cases (fatal)** | 3 (0) | 791 (32) | 880 (21) | 278 (9) | 382 (22) | 446 (15) | 112 (5) | 112 (6) | 159 (9) | 480 (23) | 387 (19) | 842 (34) | 800 (55) | 461 (21) | 556 (44) | 217 (11) | 225 (6) | 214 (15) | 129 (12) | 209 (15) | 433 (20) | 132 (12) | 116 (11) | 0 (0) | 8,364 (417) |",473.0,[],case count is a simple-threshold spike over prior comparable records,California,True,8364.0,case count is a simple-threshold spike over prior comparable records,review_possible_spike_or_count_semantics,rec_src_search_fc3322f3069f_002,[],medium,src_search_fc3322f3069f,"[""src_search_fc3322f3069f""]","[""https://westnile.ca.gov""]",10.0,,[]
anom_006,open,out_of_scope_count_bearing_record,validation_result,task_scope,2023,deterministic_anomaly_detection,West Nile Virus Disease,event_010,"According to CDPH, last year there were a total 473 infected cases of the West Nile Virus in the state. The state reported 433 symptomatic cases in humans. Nineteen people died from the disease in 2023, including one person from Fresno County.","{""disease"": ""West Nile virus"", ""location"": ""California"", ""time_window"": [2024, 2024]}",[],Stage 10 validation marked record outside requested scope: outside_time_window,California,True,"{""disease"": ""West Nile Virus Disease"", ""location"": ""California"", ""date_or_period"": ""2023""}",Stage 10 validation marked record outside requested scope: outside_time_window,confirm_scope_or_reject_record,,[],high,,"[""src_search_2fc9cc9ad3e4""]","[""https://abc30.com/post/3-cases-west-nile-virus-confirmed-fresno-county/15049337""]",,val_result_030,"[""outside_time_window""]"
anom_007,open,out_of_scope_count_bearing_record,validation_result,task_scope,2023,deterministic_anomaly_detection,West Nile Virus Disease,event_010,"According to CDPH, last year there were a total 473 infected cases of the West Nile Virus in the state. The state reported 433 symptomatic cases in humans. Nineteen people died from the disease in 2023, including one person from Fresno County.","{""disease"": ""West Nile virus"", ""location"": ""California"", ""time_window"": [2024, 2024]}",[],Stage 10 validation marked record outside requested scope: outside_time_window,California,True,"{""disease"": ""West Nile Virus Disease"", ""location"": ""California"", ""date_or_period"": ""2023""}",Stage 10 validation marked record outside requested scope: outside_time_window,confirm_scope_or_reject_record,,[],high,,"[""src_search_2fc9cc9ad3e4""]","[""https://abc30.com/post/3-cases-west-nile-virus-confirmed-fresno-county/15049337""]",,val_result_031,"[""outside_time_window""]"
anom_008,open,out_of_scope_count_bearing_record,validation_result,task_scope,since 2003,deterministic_anomaly_detection,West Nile Virus Disease,event_009,There have been more than 300 deaths reported in California since 2003.,"{""disease"": ""West Nile virus"", ""location"": ""California"", ""time_window"": [2024, 2024]}",[],Stage 10 validation marked record outside requested scope: outside_time_window,California,True,"{""disease"": ""West Nile Virus Disease"", ""location"": ""California"", ""date_or_period"": ""since 2003""}",Stage 10 validation marked record outside requested scope: outside_time_window,confirm_scope_or_reject_record,,[],high,,"[""src_search_a666cd39412c""]","[""https://www.kcra.com/article/what-to-know-about-west-nile-virus-as-cases-increase-in-northern-california/44964537""]",,val_result_034,"[""outside_time_window""]"
anom_009,open,validation_conflict_anomaly,validation_result,cases_unspecified,2024,deterministic_anomaly_detection,West Nile Virus Disease,event_001,"counties. Of the 98 cases, 75 (77%) had neuroinvasive disease and 11 (11 %) were fatal. The median age",,[],Validation result is a conflict: Sources report different numeric values for the same linked event.,California,True,"[{""record_id"": ""rec_src_search_a39e4fa28013_007"", ""value"": 75.0}, {""record_id"": ""rec_src_search_b9348b953aaa_005"", ""value"": 86.0}]",Validation result is a conflict: Sources report different numeric values for the same linked event.,resolve_validation_conflict,,[],high,,"[""src_search_a39e4fa28013"", ""src_search_b9348b953aaa""]","[""https://westnile.ca.gov/download?download_id=5061"", ""https://westnile.ca.gov/download?download_id=5072""]",,val_result_038,"[""human_review_required""]"
anom_010,open,validation_conflict_anomaly,validation_result,cases_unspecified,2023,deterministic_anomaly_detection,West Nile Virus Disease,event_010,"According to CDPH, last year there were a total 473 infected cases of the West Nile Virus in the state. The state reported 433 symptomatic cases in humans. Nineteen people died from the disease in 2023, including one person from Fresno County.",,[],Validation result is a conflict: Sources report different numeric values for the same linked event.,California,True,"[{""record_id"": ""rec_src_search_2fc9cc9ad3e4_003"", ""value"": 473.0}, {""record_id"": ""rec_src_search_2fc9cc9ad3e4_004"", ""value"": 433.0}]",Validation result is a conflict: Sources report different numeric values for the same linked event.,resolve_validation_conflict,,[],high,,"[""src_search_2fc9cc9ad3e4""]","[""https://abc30.com/post/3-cases-west-nile-virus-confirmed-fresno-county/15049337""]",,val_result_048,"[""human_review_required""]"
anom_011,open,validation_conflict_anomaly,validation_result,case_definition,2023,deterministic_anomaly_detection,West Nile Virus Disease,event_010,"According to CDPH, last year there were a total 473 infected cases of the West Nile Virus in the state. The state reported 433 symptomatic cases in humans. Nineteen people died from the disease in 2023, including one person from Fresno County.",,[],Validation result is a conflict: Sources may use different case definitions or reporting categories.,California,True,"[{""record_id"": ""rec_src_search_2fc9cc9ad3e4_003"", ""value"": ""unspecified""}, {""record_id"": ""rec_src_search_2fc9cc9ad3e4_004"", ""value"": ""symptomatic""}]",Validation result is a conflict: Sources may use different case definitions or reporting categories.,resolve_validation_conflict,,[],high,,"[""src_search_2fc9cc9ad3e4""]","[""https://abc30.com/post/3-cases-west-nile-virus-confirmed-fresno-county/15049337""]",,val_result_049,[]
anom_012,open,validation_conflict_anomaly,validation_result,cases_unspecified,2024-08-01 to 2024-08-31,deterministic_anomaly_detection,West Nile Virus Disease,event_012,"The California Department of Public Health reports that as of July 5, there were zero cases of the West Nile Virus in people across the state.",,[],Validation result is a conflict: Sources report substantially different numeric values for the same linked event.,California,True,"[{""record_id"": ""rec_src_search_2fc9cc9ad3e4_002"", ""value"": 0.0}, {""record_id"": ""rec_src_search_b9348b953aaa_008"", ""value"": 324.0}]",Validation result is a conflict: Sources report substantially different numeric values for the same linked event.,resolve_validation_conflict,,[],high,,"[""src_search_2fc9cc9ad3e4"", ""src_search_b9348b953aaa""]","[""https://abc30.com/post/3-cases-west-nile-virus-confirmed-fresno-county/15049337"", ""https://westnile.ca.gov/download?download_id=5072""]",,val_result_052,"[""human_review_required""]"
anom_013,open,validation_conflict_anomaly,validation_result,cases_unspecified,2024,deterministic_anomaly_detection,West Nile Virus Disease,event_013,"Fresno (1) and Yolo (1 ). In 2024, 11 2 human cases of WNV disease were reported from 23 counties.",,[],Validation result is a conflict: Sources report substantially different numeric values for the same linked event.,California,True,"[{""record_id"": ""rec_src_search_b9348b953aaa_004"", ""value"": 112.0}, {""record_id"": ""rec_src_search_b9348b953aaa_007"", ""value"": 16.0}]",Validation result is a conflict: Sources report substantially different numeric values for the same linked event.,resolve_validation_conflict,,[],high,,"[""src_search_b9348b953aaa""]","[""https://westnile.ca.gov/download?download_id=5072""]",,val_result_054,"[""human_review_required""]"
anom_014,open,validation_conflict_anomaly,validation_result,case_definition,2024,deterministic_anomaly_detection,West Nile Virus Disease,event_013,"Fresno (1) and Yolo (1 ). In 2024, 11 2 human cases of WNV disease were reported from 23 counties.",,[],Validation result is a conflict: Sources may use different case definitions or reporting categories.,California,True,"[{""record_id"": ""rec_src_search_b9348b953aaa_004"", ""value"": ""unspecified""}, {""record_id"": ""rec_src_search_b9348b953aaa_007"", ""value"": ""asymptomatic WNV-positive blood donor""}]",Validation result is a conflict: Sources may use different case definitions or reporting categories.,resolve_validation_conflict,,[],high,,"[""src_search_b9348b953aaa""]","[""https://westnile.ca.gov/download?download_id=5072""]",,val_result_055,[]
