actual_publisher,actual_publisher_normalized,as_of_date,cases_confirmed,cases_probable,cases_suspected,cases_unspecified,claim_id,claim_status,claim_support_role,claim_type,confidence,count_field,count_semantics,count_unit,count_value,country,credibility_level,credibility_score,date_or_period,date_reported,deaths,discovery_method,disease,disease_standard_name,document_id,event_cluster_id,event_end_date,event_start_date,evidence_context,evidence_quote,extraction_method,geographic_scope,hospitalizations,human_review_reason,is_background_context_claim,is_case_claim,is_death_claim,is_exposure_monitoring_claim,is_zero_case_statement,likely_syndicated_or_aggregated,linked_event_id,locality,observation_semantics_reason,observation_type,pathogen_or_syndrome,primary_case_dataset_eligible,publisher,query_used,recommended_extraction_use,recommended_fetch_use,recommended_source_role,reporting_period,requires_human_review,search_provider,source_id,source_independence_group,source_record_id,source_role_final,source_title,source_type,source_type_final,source_url,statistical_count_type,subnational_location,supporting_chunk_id,upstream_source_mentions,warnings
,,,,,,0.0,claim_rec_src_search_ccc444806280_001_cases_unspecified,pending_review,primary_case_claim_support,public_health_observation,0.85,cases_unspecified,case_count,,0.0,United States of America,excluded,0.5192,2024-08-31,2024-08-31,,live_search_result,West Nile Virus Disease,West Nile Virus Disease,,event_013,,,,Week 0 0 0,llm_structured_output_extractor,California,,,False,False,False,False,True,False,event_013,,evidence states no confirmed or reported cases,zero_case_statement,West Nile virus,False,,California West Nile virus cases 2024 CDPH surveillance weekly report August,extract_primary_case_claims,fetch_for_extraction,collection,Week,True,tavily,src_search_ccc444806280,domain:westnile_ca_gov,rec_src_search_ccc444806280_001,excluded,Arbobulletin_2024_7.pdf,official_public_health_agency,official_public_health_agency,https://westnile.ca.gov/download?download_id=4980,newly_reported,California,chunk_src_search_ccc444806280_015,[],"[""filled_metric_period_from_source_reporting_period"", ""ambiguous_metric_column_semantics""]"
,,,,,,0.0,claim_rec_src_search_ccc444806280_002_cases_unspecified,pending_review,primary_case_claim_support,public_health_observation,0.85,cases_unspecified,case_count,,0.0,United States of America,excluded,0.5192,2024-08-31,2024-08-31,,live_search_result,West Nile Virus Disease,West Nile Virus Disease,,event_012,,,,YTD 0 0 0,llm_structured_output_extractor,California,,,False,False,False,False,True,False,event_012,,evidence states no confirmed or reported cases,zero_case_statement,West Nile virus,False,,California West Nile virus cases 2024 CDPH surveillance weekly report August,extract_primary_case_claims,fetch_for_extraction,collection,Year-to-date (YTD),True,tavily,src_search_ccc444806280,domain:westnile_ca_gov,rec_src_search_ccc444806280_002,excluded,Arbobulletin_2024_7.pdf,official_public_health_agency,official_public_health_agency,https://westnile.ca.gov/download?download_id=4980,cumulative,California,chunk_src_search_ccc444806280_016,[],"[""filled_metric_period_from_source_reporting_period"", ""ambiguous_metric_column_semantics""]"
,,2024,,,,286.0,claim_rec_src_search_a39e4fa28013_001_cases_unspecified,active,primary_case_claim_support,public_health_observation,0.6,cases_unspecified,cumulative,,286.0,United States of America,excluded,0.5192,2024-08-31,2024-08-31,,live_search_result,West Nile Virus Disease,West Nile Virus Disease,,event_021,,,,No. Human Cases 286 98,llm_structured_output_extractor,California,,,False,True,False,False,False,False,event_021,,record reports unspecified case count,unspecified_case_record,WNV,True,,California West Nile virus cases 2024 CDPH surveillance weekly report August,extract_primary_case_claims,fetch_for_extraction,collection,2024 cumulative through 2024 to date (Bulletin #29),False,tavily,src_search_a39e4fa28013,domain:westnile_ca_gov,rec_src_search_a39e4fa28013_001,excluded,Arbobulletin_2024_29.pdf,official_public_health_agency,official_public_health_agency,https://westnile.ca.gov/download?download_id=5061,cumulative,California,chunk_src_search_a39e4fa28013_028,[],"[""filled_metric_period_from_source_reporting_period"", ""inferred_cumulative_metric_from_column_label""]"
,,2023,,,,98.0,claim_rec_src_search_a39e4fa28013_002_cases_unspecified,active,primary_case_claim_support,public_health_observation,0.6,cases_unspecified,case_count,,98.0,United States of America,excluded,0.5192,2024-08-31,2024-08-31,,live_search_result,West Nile Virus Disease,West Nile Virus Disease,,event_020,,,,No. Human Cases 286 98,llm_structured_output_extractor,California,,,False,True,False,False,False,False,event_020,,record reports unspecified case count,unspecified_case_record,WNV,True,,California West Nile virus cases 2024 CDPH surveillance weekly report August,extract_primary_case_claims,fetch_for_extraction,collection,2023 to same point as Bulletin #29,False,tavily,src_search_a39e4fa28013,domain:westnile_ca_gov,rec_src_search_a39e4fa28013_002,excluded,Arbobulletin_2024_29.pdf,official_public_health_agency,official_public_health_agency,https://westnile.ca.gov/download?download_id=5061,cumulative,California,chunk_src_search_a39e4fa28013_028,[],"[""filled_metric_period_from_source_reporting_period"", ""ambiguous_metric_column_semantics""]"
,,,,,,9.0,claim_rec_src_search_a39e4fa28013_003_cases_unspecified,pending_review,primary_case_claim_support,public_health_observation,0.2,cases_unspecified,case_count,,9.0,United States of America,excluded,0.5192,2024-08-31,2024-08-31,,live_search_result,West Nile Virus Disease,West Nile Virus Disease,,event_016,,,,Human Cases Week 9 0 0,llm_structured_output_extractor,California,,,False,True,False,False,False,False,event_016,,record reports unspecified case count,unspecified_case_record,West Nile virus,True,,California West Nile virus cases 2024 CDPH surveillance weekly report August,extract_primary_case_claims,fetch_for_extraction,collection,Week (current week column),True,tavily,src_search_a39e4fa28013,domain:westnile_ca_gov,rec_src_search_a39e4fa28013_003,excluded,Arbobulletin_2024_29.pdf,official_public_health_agency,official_public_health_agency,https://westnile.ca.gov/download?download_id=5061,unknown,California,chunk_src_search_a39e4fa28013_031,[],"[""filled_metric_period_from_source_reporting_period"", ""ambiguous_metric_column_semantics""]"
,,,,,,0.0,claim_rec_src_search_a39e4fa28013_004_cases_unspecified,pending_review,primary_case_claim_support,public_health_observation,0.2,cases_unspecified,case_count,,0.0,United States of America,excluded,0.5192,2024-08-31,2024-08-31,,live_search_result,West Nile Virus Disease,West Nile Virus Disease,,event_014,,,,Human Cases Week 9 0 0,llm_structured_output_extractor,California,,,False,False,False,False,True,False,event_014,,evidence states no confirmed or reported cases,zero_case_statement,West Nile virus,False,,California West Nile virus cases 2024 CDPH surveillance weekly report August,extract_primary_case_claims,fetch_for_extraction,collection,Second column (value 0),True,tavily,src_search_a39e4fa28013,domain:westnile_ca_gov,rec_src_search_a39e4fa28013_004,excluded,Arbobulletin_2024_29.pdf,official_public_health_agency,official_public_health_agency,https://westnile.ca.gov/download?download_id=5061,unknown,California,chunk_src_search_a39e4fa28013_031,[],"[""filled_metric_period_from_source_reporting_period"", ""ambiguous_metric_column_semantics""]"
,,,,,,0.0,claim_rec_src_search_a39e4fa28013_005_cases_unspecified,pending_review,primary_case_claim_support,public_health_observation,0.2,cases_unspecified,case_count,,0.0,United States of America,excluded,0.5192,2024-08-31,2024-08-31,,live_search_result,West Nile Virus Disease,West Nile Virus Disease,,event_015,,,,Human Cases Week 9 0 0,llm_structured_output_extractor,California,,,False,False,False,False,True,False,event_015,,evidence states no confirmed or reported cases,zero_case_statement,West Nile virus,False,,California West Nile virus cases 2024 CDPH surveillance weekly report August,extract_primary_case_claims,fetch_for_extraction,collection,Third column (value 0),True,tavily,src_search_a39e4fa28013,domain:westnile_ca_gov,rec_src_search_a39e4fa28013_005,excluded,Arbobulletin_2024_29.pdf,official_public_health_agency,official_public_health_agency,https://westnile.ca.gov/download?download_id=5061,unknown,California,chunk_src_search_a39e4fa28013_031,[],"[""filled_metric_period_from_source_reporting_period"", ""ambiguous_metric_column_semantics""]"
,,,,,,8364.0,claim_rec_src_search_fc3322f3069f_001_cases_unspecified,pending_review,primary_case_claim_support,public_health_observation,0.85,cases_unspecified,cumulative,,8364.0,United States of America,excluded,0.6479,2024-08-31,2024-08-31,417.0,live_search_result,West Nile Virus Disease,West Nile Virus Disease,,event_011,,,,"| **Human cases (fatal)** | 3 (0) | 791 (32) | 880 (21) | 278 (9) | 382 (22) | 446 (15) | 112 (5) | 112 (6) | 159 (9) | 480 (23) | 387 (19) | 842 (34) | 800 (55) | 461 (21) | 556 (44) | 217 (11) | 225 (6) | 214 (15) | 129 (12) | 209 (15) | 433 (20) | 132 (12) | 116 (11) | 0 (0) | 8,364 (417) |",llm_structured_output_extractor,California,,,False,True,False,False,False,False,event_011,,record reports unspecified case count,unspecified_case_record,West Nile virus,True,,California West Nile virus cases 2024 CDPH surveillance weekly report August,extract_primary_case_claims,fetch_for_extraction,collection,Cumulative total through 2024-08-01 to 2024-08-31,True,tavily,src_search_fc3322f3069f,domain:westnile_ca_gov,rec_src_search_fc3322f3069f_001,excluded,Westnile.ca.gov | California West Nile Virus Website,official_public_health_agency,official_public_health_agency,https://westnile.ca.gov,cumulative,California,chunk_src_search_fc3322f3069f_019,[],"[""filled_metric_period_from_source_reporting_period"", ""inferred_cumulative_metric_from_column_label""]"
,,,,,,5.0,claim_rec_src_search_be93a6fa0503_001_cases_unspecified,active,primary_case_claim_support,public_health_observation,0.85,cases_unspecified,case_count,,5.0,United States of America,excluded,0.5719,2024-08-31,2024-08-31,,live_search_result,West Nile Virus Disease,West Nile Virus Disease,,event_005,,,,A total of 5 new human cases of West Nile virus (WNV) disease were reported this week from 3 count ies :,llm_structured_output_extractor,California,,,False,True,False,False,False,False,event_005,,record reports unspecified case count,unspecified_case_record,West Nile virus,True,,California West Nile virus cases 2024 CDPH surveillance weekly report August,extract_primary_case_claims,fetch_for_extraction,collection,current week,False,tavily,src_search_be93a6fa0503,domain:westnile_ca_gov,rec_src_search_be93a6fa0503_001,excluded,[PDF] WEEKLY UPDATE - California West Nile Virus,official_public_health_agency,official_public_health_agency,https://westnile.ca.gov/download?download_id=5147,newly_reported,California,chunk_src_search_be93a6fa0503_015,[],"[""filled_metric_period_from_source_reporting_period""]"
,,,,,,22.0,claim_rec_src_search_be93a6fa0503_005_cases_unspecified,active,primary_case_claim_support,public_health_observation,0.85,cases_unspecified,cumulative,,22.0,United States of America,excluded,0.5719,2024-08-31,2024-08-31,1.0,live_search_result,West Nile Virus Disease,West Nile Virus Disease,,event_006,2025-08-18,2025-06-06,,"Butte (1), Kern (3), and Tulare (1) . In 2025, 22 human cases of WNV disease have been reported from 8",llm_structured_output_extractor,California,,,False,True,False,False,False,False,event_006,,record reports unspecified case count,unspecified_case_record,West Nile virus,True,,California West Nile virus cases 2024 CDPH surveillance weekly report August,extract_primary_case_claims,fetch_for_extraction,collection,cumulative 2025 through 2025 season to date,False,tavily,src_search_be93a6fa0503,domain:westnile_ca_gov,rec_src_search_be93a6fa0503_005,excluded,[PDF] WEEKLY UPDATE - California West Nile Virus,official_public_health_agency,official_public_health_agency,https://westnile.ca.gov/download?download_id=5147,cumulative,California,chunk_src_search_be93a6fa0503_016,[],"[""filled_metric_period_from_source_reporting_period"", ""inferred_cumulative_metric_from_column_label""]"
