actual_publisher,actual_publisher_confidence,actual_publisher_normalized,aggregation_or_syndication_reason,assessed_at,authority_bucket,canonical_url,claim_support_role,credibility_level_llm,credibility_rationale,discovery_method,disease_relevance_assessment,domain,errors,geography_relevance_assessment,independence_confidence,jurisdiction_scope,likely_contains_extractable_data,likely_syndicated_or_aggregated,llm_model,llm_provider,llm_used,method,page_author_or_org_candidate,page_function,page_identity_evidence,page_identity_excerpt,page_publisher_candidate,page_site_name_candidate,page_title,post_fetch_identity_assessed,post_fetch_identity_confidence,primary_vs_secondary,publisher_evidence_fields,publisher_evidence_quotes,publisher_source,publisher_type,query_used,recommended_extraction_use,recommended_fetch_use,recommended_source_role,search_provider,search_provider_result_source,search_rank,search_result_source_raw,snippet,source_id,source_identity_llm_skipped_reason,source_identity_status,source_independence_group,source_owner,source_owner_confidence,source_type_confidence,source_type_evidence,source_type_final,source_type_llm,source_type_warning_flags,source_url,supports_context_only,supports_exposure_monitoring_claims,supports_primary_case_claims,supports_zero_case_claims,task_relevance_assessment,time_relevance_assessment,title,trust_basis,upstream_source_mentions,warnings
,low,,,2026-06-25T19:00:58+00:00,official_authority,https://westnile.ca.gov/download?download_id=5061,primary_case_claim_support,,,live_search_result,not_assessed,westnile.ca.gov,[],not_assessed,medium,official_unspecified,True,False,,,False,source_identity_publisher_credibility_v1,,report,[],"California Arbovirus Surveillance Bulletin # 29

Week 43 Friday, October 25 , 202 4

# WEEKLY UPDATE 

Human s

West Nile virus 

A total of 9 new human cases of West Nile virus (WNV) disease were reported this week from 4 counties: 

Kern (4), Los Angeles (2), Sacramento (2), and Tulare (1). This is the first WNV positive human case 

from Tulare County this year. In 2024, 98 human cases of WNV disease were reported from 23 

counties. Of the 98 cases, 75 (77%) had neuroinvasive disease and 11 (11 %) were fatal. The median age 

of the case -patients was 59 years and 63 (64%) of the case -pat",,,Arbobulletin_2024_29.pdf,True,low,primary_or_authoritative,[],[],,official_public_health_agency,California West Nile virus cases 2024 CDPH surveillance weekly report August,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,1,Tavily,,src_search_a39e4fa28013,direct_target_official_fast_path_skips_source_identity,assessed,domain:westnile_ca_gov,,low,low,"[""source_type""]",official_public_health_agency,,[],https://westnile.ca.gov/download?download_id=5061,False,False,True,False,possibly_relevant,not_assessed,Arbobulletin_2024_29.pdf,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T19:00:58+00:00,official_authority,https://westnile.ca.gov/download?download_id=4980,primary_case_claim_support,,,live_search_result,not_assessed,westnile.ca.gov,[],not_assessed,medium,official_unspecified,True,False,,,False,source_identity_publisher_credibility_v1,,report,[],"California Arbovirus Surveillance Bulletin # 7

Week 21 Friday , May 24 , 202 4

## WEEKLY UPDATE 

Human s

No human infections have been reported in 202 4.

Dead Birds 

No new West Nile virus (WNV) positive dead bird s were reported this week . In 202 4, 15 WNV positive 

dead bird s have been reported from 5 count ies . At this time last year, 10 WNV positive dead bird s

had been reported from 3 count ies. 

Mosquito Pools 

West Nile virus 

A total of 3 new WNV positive mosquito pools were reported from 2 counties: Fresno (1) and 

Riverside (2) . This is the first detection of WNV acti",,,Arbobulletin_2024_7.pdf,True,low,primary_or_authoritative,[],[],,official_public_health_agency,California West Nile virus cases 2024 CDPH surveillance weekly report August,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,2,Tavily,,src_search_ccc444806280,direct_target_official_fast_path_skips_source_identity,assessed,domain:westnile_ca_gov,,low,low,"[""source_type""]",official_public_health_agency,,[],https://westnile.ca.gov/download?download_id=4980,False,False,True,False,possibly_relevant,not_assessed,Arbobulletin_2024_7.pdf,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T19:00:58+00:00,official_authority,https://westnile.ca.gov/download?download_id=5147,primary_case_claim_support,,,live_search_result,not_assessed,westnile.ca.gov,[],not_assessed,medium,official_unspecified,True,False,,,False,source_identity_publisher_credibility_v1,,report,[],"California Arbovirus Surveillance Bulletin # 20 

## Week 35 Friday , August 29, 202 5

> Personal Information

# WEEKLY UPDATE 

Human s

West Nile virus 

A total of 5 new human cases of West Nile virus (WNV) disease were reported this week from 3 count ies :

Butte (1), Kern (3), and Tulare (1) . In 2025, 22 human cases of WNV disease have been reported from 8

counties. Of the 22 cases, 19 ( 86%) had neuroinvasive disease and 1 ( 5%) was fatal. The median age of 

the case -patients was 69 years and 10 ( 45%) of the case patients were male. The dates of symptom 

onset ranged from June 6 t",,,[PDF] WEEKLY UPDATE - California West Nile Virus,True,low,primary_or_authoritative,[],[],,official_public_health_agency,California West Nile virus cases 2024 CDPH surveillance weekly report August,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,3,Tavily,,src_search_be93a6fa0503,direct_target_official_fast_path_skips_source_identity,assessed,domain:westnile_ca_gov,,low,low,"[""source_type""]",official_public_health_agency,,[],https://westnile.ca.gov/download?download_id=5147,False,False,True,False,possibly_relevant,not_assessed,[PDF] WEEKLY UPDATE - California West Nile Virus,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T19:00:58+00:00,official_authority,https://westnile.ca.gov/resources_reports?report_category_id=6,primary_case_claim_support,,,live_search_result,not_assessed,westnile.ca.gov,[],not_assessed,medium,official_unspecified,True,False,,,False,source_identity_publisher_credibility_v1,,report,[],"[en Español](spanish.php)

## Weekly Reports

[Weekly Reports](?report_category_id=6) [Humans](?report_category_id=1) [Dead Birds](?report_category_id=2) [Mosquitoes](?report_category_id=3) [Horses](?report_category_id=5) [Reports and Analyses](?report_category_id=8) [CDPH-VBDS Annual Reports](?report_category_id=9)

* [2026](#nav-1-1-default-hor-left-rounded-underline--1)
* [2025](#nav-1-1-default-hor-left-rounded-underline--2)
* [2024](#nav-1-1-default-hor-left-rounded-underline--3)
* [2023](#nav-1-1-default-hor-left-rounded-underline--4)
* [2022](#nav-1-1-default-hor-left-rounded-underline-",,,Westnile.ca.gov | California West Nile Virus Website,True,low,primary_or_authoritative,[],[],,official_public_health_agency,California West Nile virus cases 2024 CDPH surveillance weekly report August,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,4,Tavily,,src_search_2b62f29f59b5,direct_target_official_fast_path_skips_source_identity,assessed,domain:westnile_ca_gov,,low,low,"[""source_type""]",official_public_health_agency,,[],https://westnile.ca.gov/resources_reports?report_category_id=6,False,False,True,False,possibly_relevant,not_assessed,Westnile.ca.gov | California West Nile Virus Website,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T19:00:58+00:00,official_authority,https://westnile.ca.gov,primary_case_claim_support,,,live_search_result,not_assessed,westnile.ca.gov,[],not_assessed,medium,official_unspecified,True,False,,,False,source_identity_publisher_credibility_v1,,report,[],"[en Español](spanish.php)

West Nile virus (WNV) is a mosquito-borne virus that causes disease in humans, horses, and birds. WNV spreads to people through the bite of an infected mosquito, and it can make people sick and even cause death. WNV is common in the United States, especially in California, and is a problem that is here to stay. The best way to prevent WNV is to protect yourself from mosquito bites.

**Mosquitoes often get WNV from birds. Dead bird reports are one way of tracking where WNV could be spreading. You can help the California Department of Public Health (CDPH) track WNV in ",,,Westnile.ca.gov | California West Nile Virus Website,True,low,primary_or_authoritative,[],[],,official_public_health_agency,California West Nile virus cases 2024 CDPH surveillance weekly report August,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,5,Tavily,,src_search_fc3322f3069f,direct_target_official_fast_path_skips_source_identity,assessed,domain:westnile_ca_gov,,low,low,"[""source_type""]",official_public_health_agency,,[],https://westnile.ca.gov,False,False,True,False,possibly_relevant,not_assessed,Westnile.ca.gov | California West Nile Virus Website,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T19:00:58+00:00,social_media,https://www.youtube.com/watch?v=6u-Z6K08Sm0,insufficient_information,,,live_search_result,not_assessed,youtube.com,[],not_assessed,medium,non_authority,False,False,,,False,source_identity_publisher_credibility_v1,,report,[],"# Los Angeles County reports first West Nile virus cases of the year
## CBS LA
1150000 subscribers
11 likes

### Description
614 views
Posted: 18 Sep 2025
LA County Department of Public Health officials said that four cases were reported between late July and August, and that the patients lived in central Los Angeles and the Antelope and San Fernando valleys. 



For video licensing inquiries, contact: licensing@veritone.com

2 comments
### Transcript:
""KCAL NEWS."" DEVELOPING A COUNTY CONFIRMING ITS FIRST HUMAN CASE OF WEST NILE VIRUS THIS YEAR. FOR PATIENTS GOT SO SICK THEY HAD TO BE HOSPITAL",,,Los Angeles County reports first West Nile virus cases of the year,True,low,social,[],[],,social_media,California West Nile virus cases 2024 CDPH surveillance weekly report August,needs_human_review,fetch_only_after_review,needs_human_review,tavily,Tavily,6,Tavily,,src_search_c80ff754ee2c,direct_target_official_fast_path_skips_source_identity,assessed,domain:youtube_com,,low,high,"[""domain""]",social_media,,[],https://www.youtube.com/watch?v=6u-Z6K08Sm0,True,False,False,False,possibly_relevant,not_assessed,Los Angeles County reports first West Nile virus cases of the year,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T19:00:58+00:00,official_authority,https://www.sgvmosquito.org/west-nile-virus-activity-2025,primary_case_claim_support,,,live_search_result,not_assessed,sgvmosquito.org,[],not_assessed,medium,official_unspecified,True,False,,,False,source_identity_publisher_credibility_v1,,report,[],"## West Nile virus activity 2025

![Updates about West Nile virus in the San Gabriel Valley](https://streamline.imgix.net/f82be683-a93a-4b4f-adbe-ac41ac4c300e/92ed4427-6db3-4d7a-bb2e-de1f44f33a3f/Repel%20Mosquito%20Bites%20(1).jpg?ixlib=rb-1.1.0&w=2000&h=2000&fit=max&or=0&s=d1666e2dc5d0cea8b31a16798f0d5345)

 Last update: 11/24/2025

West Nile virus testing and mosquito trapping have concluded for 2025.

Our agency reports data related to mosquitoes. Human cases are reported by the [L.A. County Department of Public Health](http://publichealth.lacounty.gov/acd/VectorWestNile.htm) and [Pasadena ",,,West Nile virus activity 2025 - San Gabriel Valley MVCD,True,low,primary_or_authoritative,[],[],,official_public_health_agency,California West Nile virus cases 2024 CDPH surveillance weekly report August,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,7,Tavily,,src_search_b552e0f7c7dd,direct_target_official_fast_path_skips_source_identity,assessed,domain:sgvmosquito_org,,low,low,"[""source_type""]",official_public_health_agency,,[],https://www.sgvmosquito.org/west-nile-virus-activity-2025,False,False,True,False,possibly_relevant,not_assessed,West Nile virus activity 2025 - San Gabriel Valley MVCD,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
Centers for Disease Control and Prevention,high,centers_for_disease_control_and_prevention,,2026-06-25T19:00:58+00:00,official_authority,https://www.cdc.gov/west-nile-virus/data-maps/current-year-data.html,primary_case_claim_support,,,live_search_result,not_assessed,cdc.gov,[],not_assessed,medium,national,True,False,,,False,source_identity_publisher_credibility_v1,,report,"[""Current Year Data (2026) | West Nile Virus | CDC""]","![](/TemplatePackage/5.0/img/uswds/us_flag_small.png)
![](/TemplatePackage/5.0/img/uswds/icon-dot-gov.svg)

A **.gov** website belongs to an official government organization in the United States.

![](/TemplatePackage/5.0/img/uswds/icon-https.svg)

A **lock** (  ) or **https://** means you've safely connected to the .gov website. Share sensitive information only on official, secure websites.

![Centers for Disease Control and Prevention. CDC twenty four seven. Saving Lives, Protecting People](/TemplatePackage/5.0/img/logo/logo-notext.svg)

**Related Topics:**

![Centers for Disease Control and",Centers for Disease Control and Prevention,,Current Year Data (2026) | West Nile Virus | CDC,True,high,primary_or_authoritative,"[""domain"", ""page_title""]","[""Current Year Data (2026) | West Nile Virus | CDC""]",page_metadata_or_text,national_public_health_agency,California West Nile virus cases 2024 CDPH surveillance weekly report August,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,8,Tavily,,src_search_33137ddb1958,direct_target_official_fast_path_skips_source_identity,assessed,publisher:centers_for_disease_control_and_prevention,Centers for Disease Control and Prevention,high,high,"[""domain""]",national_public_health_agency,,[],https://www.cdc.gov/west-nile-virus/data-maps/current-year-data.html,False,False,True,False,possibly_relevant,not_assessed,Current Year Data (2026) | West Nile Virus | CDC,Official domain pattern,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""direct_target_official_fast_path_skips_source_identity""]"
Centers for Disease Control and Prevention,high,centers_for_disease_control_and_prevention,,2026-06-25T19:00:58+00:00,official_authority,https://www.avmosquito.org/west-nile-virus-5a9ceef,primary_case_claim_support,,,live_search_result,not_assessed,avmosquito.org,[],not_assessed,medium,official_unspecified,True,False,,,False,source_identity_publisher_credibility_v1,,unknown,"[""## **West Nile Virus**\n\n[LA County confirms first West Nile virus death of](https://www.nbclosangeles.com/news/local/la-county-confirms-first-west-nile-virus-death-of-2024/3522142/#:~:text=Public%20health%20officials%20c""]","## **West Nile Virus**

[LA County confirms first West Nile virus death of](https://www.nbclosangeles.com/news/local/la-county-confirms-first-west-nile-virus-death-of-2024/3522142/#:~:text=Public%20health%20officials%20confirmed%20Friday,then%20died%20from%20neurological%20illness.)[2025](https://abc7.com/post/los-angeles-county-reports-first-west-nile-virus-death-2025/18069134/)

### **What is West Nile virus?**

West Nile virus is a [Flavivirus](https://www.cdc.gov/vhf/virus-families/flaviviridae.html) spread by certain species of mosquitoes.

![The image shows a microscopic view of a virus,",Centers for Disease Control and Prevention,,West Nile Virus - Antelope Valley Mosquito and Vector Control District,True,high,primary_or_authoritative,"[""clean_text""]","[""## **West Nile Virus**\n\n[LA County confirms first West Nile virus death of](https://www.nbclosangeles.com/news/local/la-county-confirms-first-west-nile-virus-death-of-2024/3522142/#:~:text=Public%20health%20officials%20c""]",page_metadata_or_text,official_public_health_agency,CDC West Nile virus 2024 California cases deaths ArboNET statistics,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,1,Tavily,,src_search_26c03daad21f,direct_target_official_fast_path_skips_source_identity,assessed,domain:avmosquito_org,,low,low,"[""source_type""]",official_public_health_agency,,[],https://www.avmosquito.org/west-nile-virus-5a9ceef,False,False,True,False,possibly_relevant,not_assessed,West Nile Virus - Antelope Valley Mosquito and Vector Control District,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
Centers for Disease Control and Prevention,high,centers_for_disease_control_and_prevention,,2026-06-25T19:00:58+00:00,official_authority,https://westnile.ca.gov/download?download_id=4919,primary_case_claim_support,,,live_search_result,not_assessed,westnile.ca.gov,[],not_assessed,medium,official_unspecified,True,False,,,False,source_identity_publisher_credibility_v1,,unknown,"[""Final 202 2 data \n\nArboviral Diseases Branch, CDC Page 1 of 12 \n\n# West Nile virus and other nationally notifiable arboviruses \n\n# Final data reported to ArboNET , United States, 202 2\n\nThese are final 20 22 data reporte""]","Final 202 2 data 

Arboviral Diseases Branch, CDC Page 1 of 12 

# West Nile virus and other nationally notifiable arboviruses 

# Final data reported to ArboNET , United States, 202 2

These are final 20 22 data reported to ArboNET for nationally notifiabl e arboviruses , excluding dengue . Data for 

dengue are released separately by the CDC Dengue Branch. 

## About ArboNET 

ArboNET is a national arboviral surveillance system managed by CDC and state health departments. In addition 

to human disease, ArboNET maintains data on arboviral infections among presumptive viremic blood donors 

(",Centers for Disease Control and Prevention,,West Nile Virus Update,True,high,primary_or_authoritative,"[""clean_text""]","[""Final 202 2 data \n\nArboviral Diseases Branch, CDC Page 1 of 12 \n\n# West Nile virus and other nationally notifiable arboviruses \n\n# Final data reported to ArboNET , United States, 202 2\n\nThese are final 20 22 data reporte""]",page_metadata_or_text,official_public_health_agency,CDC West Nile virus 2024 California cases deaths ArboNET statistics,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,2,Tavily,,src_search_0d3f07c7ed93,direct_target_official_fast_path_skips_source_identity,assessed,domain:westnile_ca_gov,,low,low,"[""source_type""]",official_public_health_agency,,[],https://westnile.ca.gov/download?download_id=4919,False,False,True,False,possibly_relevant,not_assessed,West Nile Virus Update,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
