edge_type,reason,source,source_type,target,target_type,warnings
fetched_as,document.source_id links to source,source:src_search_8f7e2ec5d5f0,source,document:doc_001,document,
fetched_as,document.source_id links to source,source:src_search_c853598f6ecb,source,document:doc_002,document,
fetched_as,document.source_id links to source,source:src_search_ce1c475b85d0,source,document:doc_003,document,
fetched_as,document.source_id links to source,source:src_search_3ddf5335d5cb,source,document:doc_004,document,
fetched_as,document.source_id links to source,source:src_search_664c22f9e3a2,source,document:doc_005,document,
fetched_as,document.source_id links to source,source:src_search_97b3a3ccdaaa,source,document:doc_006,document,
fetched_as,document.source_id links to source,source:src_search_1f26d88854bb,source,document:doc_007,document,
fetched_as,document.source_id links to source,source:src_search_ccceaa1bbf80,source,document:doc_008,document,
fetched_as,document.source_id links to source,source:src_search_4180ab8bf01c,source,document:doc_009,document,
fetched_as,document.source_id links to source,source:src_search_56a999cb40ed,source,document:doc_010,document,
fetched_as,document.source_id links to source,source:src_search_26644e72a6de,source,document:doc_011,document,
fetched_as,document.source_id links to source,source:src_search_efcb55db66a9,source,document:doc_012,document,
fetched_as,document.source_id links to source,source:src_search_ff6f6ca8effc,source,document:doc_013,document,
fetched_as,document.source_id links to source,source:src_search_464c57626567,source,document:doc_014,document,
fetched_as,document.source_id links to source,source:src_search_9aefe8d01e47,source,document:doc_015,document,
fetched_as,document.source_id links to source,source:src_search_6dc5eabed325,source,document:doc_016,document,
fetched_as,document.source_id links to source,source:src_search_720774886e64,source,document:doc_017,document,
fetched_as,document.source_id links to source,source:src_search_802ab0048156,source,document:doc_018,document,
fetched_as,document.source_id links to source,source:src_search_a7051b05a7d5,source,document:doc_019,document,
fetched_as,document.source_id links to source,source:src_search_498deeccadeb,source,document:doc_020,document,
fetched_as,document.source_id links to source,source:src_search_52ecb7ba76dc,source,document:doc_021,document,
fetched_as,document.source_id links to source,source:src_search_c991ad095191,source,document:doc_022,document,
fetched_as,document.source_id links to source,source:src_search_5394db32c32d,source,document:doc_023,document,
fetched_as,document.source_id links to source,source:src_search_3e55254055b3,source,document:doc_024,document,
fetched_as,document.source_id links to source,source:src_search_fd011c887606,source,document:doc_025,document,
fetched_as,document.source_id links to source,source:src_search_32b79ff90e27,source,document:doc_026,document,
fetched_as,document.source_id links to source,source:src_search_ae54b55bc3ab,source,document:doc_027,document,
fetched_as,document.source_id links to source,source:src_search_b2035616c3c6,source,document:doc_028,document,
fetched_as,document.source_id links to source,source:src_search_235751d2a1c0,source,document:doc_029,document,
fetched_as,document.source_id links to source,source:src_search_a2865ce57583,source,document:doc_030,document,
fetched_as,document.source_id links to source,source:src_search_928dc973b35f,source,document:doc_031,document,
fetched_as,document.source_id links to source,source:src_search_2c17a661f0e1,source,document:doc_032,document,
fetched_as,document.source_id links to source,source:src_search_f4c1149a4012,source,document:doc_033,document,
fetched_as,document.source_id links to source,source:src_search_cabaf4b4fb77,source,document:doc_034,document,
fetched_as,document.source_id links to source,source:src_search_25902466ae28,source,document:doc_035,document,
fetched_as,document.source_id links to source,source:src_search_dbb3d2d563a6,source,document:doc_036,document,
fetched_as,document.source_id links to source,source:src_search_b3f2bb1a4939,source,document:doc_037,document,
fetched_as,document.source_id links to source,source:src_search_42c6ab0993b9,source,document:doc_038,document,
fetched_as,document.source_id links to source,source:src_search_52b7f0d4d92b,source,document:doc_039,document,
fetched_as,document.source_id links to source,source:src_search_ddb620fb680b,source,document:doc_040,document,
fetched_as,document.source_id links to source,source:src_search_76ddaf069a83,source,document:doc_041,document,
fetched_as,document.source_id links to source,source:src_search_8f7e2ec5d5f0,source,document:doc_042,document,
fetched_as,document.source_id links to source,source:src_search_c853598f6ecb,source,document:doc_043,document,
fetched_as,document.source_id links to source,source:src_search_ce1c475b85d0,source,document:doc_044,document,
fetched_as,document.source_id links to source,source:src_search_3ddf5335d5cb,source,document:doc_045,document,
fetched_as,document.source_id links to source,source:src_search_664c22f9e3a2,source,document:doc_046,document,
fetched_as,document.source_id links to source,source:src_search_97b3a3ccdaaa,source,document:doc_047,document,
