actual_publisher,actual_publisher_normalized,as_of_date,cases_confirmed,cases_probable,cases_suspected,cases_unspecified,claim_id,claim_status,claim_support_role,claim_type,confidence,count_field,count_semantics,count_unit,count_value,country,credibility_level,credibility_score,date_or_period,date_reported,deaths,discovery_method,disease,disease_standard_name,document_id,event_cluster_id,event_end_date,event_start_date,evidence_context,evidence_quote,extraction_method,geographic_scope,hospitalizations,human_review_reason,is_background_context_claim,is_case_claim,is_death_claim,is_exposure_monitoring_claim,is_zero_case_statement,likely_syndicated_or_aggregated,linked_event_id,locality,observation_semantics_reason,observation_type,pathogen_or_syndrome,primary_case_dataset_eligible,publisher,query_used,recommended_extraction_use,recommended_fetch_use,recommended_source_role,reporting_period,requires_human_review,search_provider,source_id,source_independence_group,source_record_id,source_role_final,source_title,source_type,source_type_final,source_url,statistical_count_type,subnational_location,supporting_chunk_id,upstream_source_mentions,warnings
,,,,,,800000.0,claim_rec_src_search_df7c57966665_001_cases_unspecified,active,insufficient_information,public_health_observation,0.85,cases_unspecified,case_count,,800000.0,Brazil,high,0.841,2024-03-31,2024-03-31,,live_search_result,Dengue,Dengue,,event_007,,2024-01-01,,"Brazil has been especially burdened with over 800,000 cases reported in the first six weeks of 2024, a fourfold increase when compared to last year.",llm_structured_output_extractor,Brazil,,,False,True,False,False,False,False,event_007,,record reports unspecified case count,unspecified_case_record,DEN,True,,PAHO dengue Brazil 2024 epidemiological alert January February March cases deaths emergency,needs_human_review,fetch_only_after_review,needs_human_review,first six weeks of 2024,False,tavily,src_search_df7c57966665,domain:healthpolicy_watch_news,rec_src_search_df7c57966665_001,collection,Brazil Tries New Vaccine As 'Exponential' Rise In Dengue Cases Plagues The Americas - Health Policy Watch,international_organization_report,unknown,https://healthpolicy-watch.news/brazil-tries-new-vaccine-as-exponential-rise-in-dengue-cases-plagues-the-americas,cumulative,,chunk_src_search_df7c57966665_007,[],"[""filled_metric_period_from_source_reporting_period"", ""ambiguous_metric_column_semantics""]"
,,,,,,,claim_rec_src_search_4e6c9d96071d_001_observation,active,context_only,public_health_observation,0.85,,case_count,,,Brazil,high,0.6474,2024-03-31,2024-03-31,,live_search_result,Dengue,Dengue,,event_014,2024-12-31,2024-01-01,,"[![](https://journalmbr.com.br/public/journals/1/pageHeaderLogoImage_pt_BR.jpg)]( https://journalmbr.com.br/index.php/jmbr/index ) # Análise epidemiológica da Dengue no Brasil: uma série histórica 10 anos (2014 - 2024) ## Authors * Sarah Correa Soler Albino Titz de Rezende UNICID <https://orcid.org/0000-0003-2691-1999> * Octávio Correa Soler Albino Pontifícia Universidade Católica (PUC Minas Gerais) ## DOI: <https://doi.org/10.70164/jmbr.v2i1.427> ## Keywords: Dengue, Epidemiologia, Série Histórica, Medicina Preventiva. ## Abstract the study analyzed dengue in Brazil from 2014 to 2024, using data from the Notifiable Diseases Information System (SINAN) and government programs such as the Dengue Program and monitoring by the São Paulo government. Through descriptive statistical techniques, confirmed dengue cases, hospitalizations, and deaths were characterized, segmented by region, age group, and gender. Frequency tables, graphs, and maps facilitated the understanding of annual and regional trends and the geographical distribution of the disease. The analyses were performed using Microsoft Excel 365 (2023). The results show significant variations in the distribution of reported cases. The Southeast region predominated in notifications, particularly in 2015, representing 61.93% of cases, and in 2024, with an estimated 64.33%. The Midwest recorded a high incidence in 2018 (40.28%), while the Northeast stood out in 2022, with 32.43% of cases. The South showed growth in cases starting in 2022, reaching 25.86% in 2023. These regional fluctuations highlight the need for specific preventive approaches. The high incidence and recurrent outbreaks pressured the public health system, underscoring the need to strengthen dengue control strategies.",llm_structured_output_extractor,Southeast Brazil,,,False,False,False,False,False,False,event_014,,evidence is an outbreak summary,outbreak_summary,DEN,False,,boletim epidemiológico dengue Brasil 2024 semana epidemiológica casos óbitos Ministério da Saúde,extract_context_only,fetch_for_context,context,2024 (estimated),False,tavily,src_search_4e6c9d96071d,domain:journalmbr_com_br,rec_src_search_4e6c9d96071d_001,collection,Análise epidemiológica da Dengue no Brasil: uma série histórica 10 ...,official_public_health_agency,official_public_health_agency,https://journalmbr.com.br/index.php/jmbr/article/view/427,annual,Southeast region,chunk_src_search_4e6c9d96071d_001,[],"[""ambiguous_metric_column_semantics""]"
,,2024-04-30,,,7600000.0,,claim_rec_src_search_5fd7d33501e8_001_cases_suspected,pending_review,context_only,public_health_observation,0.85,cases_suspected,case_count,,7600000.0,,high,0.6266,2024-03-31,2024-03-31,3000.0,live_search_result,Dengue,Dengue,,event_005,,,,"![](https://www.apm.org.br/wp-content/uploads/logo-apm-95-anos.png) ##### Pesquisa # Ministério da Saúde divulga novos dados da dengue e demais arboviroses Boletim Epidemiológico demonstra que impactos do El Niño contribuíram para alta no número de casos ![](https://www.apm.org.br/wp-content/uploads/aedes-3.jpg) A nova publicação do [Boletim Epidemiológico](https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2024/boletim-epidemiologico-volume-55-no-11.pdf/view) da Secretaria de Vigilância em Saúde e Ambiente – órgão parte do Ministério da Saúde – traz informações sobre os casos de dengue, Chikungunya e Zika registrados entre 2023 e 2024. Segundo o documento, os impactos climáticos ocasionados pelo El Niño contribuíram para o aumento no número de casos suspeitos, principalmente nas Américas – região responsável por mais de 90% das notificações. Neste sentido, dados da Organização Mundial da Saúde (OMS) demonstram que, até abril de 2024, foram contabilizados mais de 7,6 milhões de casos suspeitos de dengue ao redor do mundo e mais de 3 mil óbitos. Além do Brasil, que normalmente possui a maior proporção de casos no continente americano, México, Paraguai e sub-região do Caribe também tiveram aumento significativo nas notificações. No País, a variação de casos passou de 63%, em 2020, para 84%, em 2022. Em 2024, entre a primeira e 26ª semana epidemiológica, houve 6.215.201 notificações de dengue no Brasil, com coeficiente de incidência de 3.060,7 casos por 100 mil habitantes. Comparando com o mesmo período em 2023, os números representam um aumento de 344,5% nos casos registrados. O Sudeste foi a região com o maior coeficiente de incidência, registrando 4.739,8 casos por 100 mil habitantes.",llm_structured_output_extractor,Global,,,False,True,False,False,False,False,event_005,,record reports suspected case count,suspected_case_record,DEN,True,,boletim epidemiológico dengue Brasil 2024 semana epidemiológica casos óbitos Ministério da Saúde,extract_context_only,fetch_for_context,context,up to April 2024,True,tavily,src_search_5fd7d33501e8,domain:apm_org_br,rec_src_search_5fd7d33501e8_001,collection,Ministério da Saúde divulga novos dados da dengue e demais arboviroses - APM,official_public_health_agency,official_public_health_agency,https://www.apm.org.br/ministerio-da-saude-divulga-novos-dados-da-dengue-e-demais-arboviroses,cumulative,,chunk_src_search_5fd7d33501e8_001,[],"[""filled_metric_period_from_source_reporting_period"", ""ambiguous_metric_column_semantics""]"
,,2024-04-30,,,7600000.0,,claim_rec_src_search_5fd7d33501e8_001_deaths,pending_review,context_only,public_health_observation,0.85,deaths,case_count,,3000.0,,high,0.6266,2024-03-31,2024-03-31,3000.0,live_search_result,Dengue,Dengue,,event_005,,,,"![](https://www.apm.org.br/wp-content/uploads/logo-apm-95-anos.png) ##### Pesquisa # Ministério da Saúde divulga novos dados da dengue e demais arboviroses Boletim Epidemiológico demonstra que impactos do El Niño contribuíram para alta no número de casos ![](https://www.apm.org.br/wp-content/uploads/aedes-3.jpg) A nova publicação do [Boletim Epidemiológico](https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2024/boletim-epidemiologico-volume-55-no-11.pdf/view) da Secretaria de Vigilância em Saúde e Ambiente – órgão parte do Ministério da Saúde – traz informações sobre os casos de dengue, Chikungunya e Zika registrados entre 2023 e 2024. Segundo o documento, os impactos climáticos ocasionados pelo El Niño contribuíram para o aumento no número de casos suspeitos, principalmente nas Américas – região responsável por mais de 90% das notificações. Neste sentido, dados da Organização Mundial da Saúde (OMS) demonstram que, até abril de 2024, foram contabilizados mais de 7,6 milhões de casos suspeitos de dengue ao redor do mundo e mais de 3 mil óbitos. Além do Brasil, que normalmente possui a maior proporção de casos no continente americano, México, Paraguai e sub-região do Caribe também tiveram aumento significativo nas notificações. No País, a variação de casos passou de 63%, em 2020, para 84%, em 2022. Em 2024, entre a primeira e 26ª semana epidemiológica, houve 6.215.201 notificações de dengue no Brasil, com coeficiente de incidência de 3.060,7 casos por 100 mil habitantes. Comparando com o mesmo período em 2023, os números representam um aumento de 344,5% nos casos registrados. O Sudeste foi a região com o maior coeficiente de incidência, registrando 4.739,8 casos por 100 mil habitantes.",llm_structured_output_extractor,Global,,,False,False,True,False,False,False,event_005,,record reports death count,death_record,DEN,True,,boletim epidemiológico dengue Brasil 2024 semana epidemiológica casos óbitos Ministério da Saúde,extract_context_only,fetch_for_context,context,up to April 2024,True,tavily,src_search_5fd7d33501e8,domain:apm_org_br,rec_src_search_5fd7d33501e8_001,collection,Ministério da Saúde divulga novos dados da dengue e demais arboviroses - APM,official_public_health_agency,official_public_health_agency,https://www.apm.org.br/ministerio-da-saude-divulga-novos-dados-da-dengue-e-demais-arboviroses,cumulative,,chunk_src_search_5fd7d33501e8_001,[],"[""filled_metric_period_from_source_reporting_period"", ""ambiguous_metric_column_semantics""]"
,,,,,,6215201.0,claim_rec_src_search_5fd7d33501e8_002_cases_unspecified,active,context_only,public_health_observation,0.85,cases_unspecified,case_count,,6215201.0,Brazil,high,0.6266,2024-03-31,2024-03-31,,live_search_result,Dengue,Dengue,,event_006,,2024-01-01,,"![](https://www.apm.org.br/wp-content/uploads/logo-apm-95-anos.png) ##### Pesquisa # Ministério da Saúde divulga novos dados da dengue e demais arboviroses Boletim Epidemiológico demonstra que impactos do El Niño contribuíram para alta no número de casos ![](https://www.apm.org.br/wp-content/uploads/aedes-3.jpg) A nova publicação do [Boletim Epidemiológico](https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2024/boletim-epidemiologico-volume-55-no-11.pdf/view) da Secretaria de Vigilância em Saúde e Ambiente – órgão parte do Ministério da Saúde – traz informações sobre os casos de dengue, Chikungunya e Zika registrados entre 2023 e 2024. Segundo o documento, os impactos climáticos ocasionados pelo El Niño contribuíram para o aumento no número de casos suspeitos, principalmente nas Américas – região responsável por mais de 90% das notificações. Neste sentido, dados da Organização Mundial da Saúde (OMS) demonstram que, até abril de 2024, foram contabilizados mais de 7,6 milhões de casos suspeitos de dengue ao redor do mundo e mais de 3 mil óbitos. Além do Brasil, que normalmente possui a maior proporção de casos no continente americano, México, Paraguai e sub-região do Caribe também tiveram aumento significativo nas notificações. No País, a variação de casos passou de 63%, em 2020, para 84%, em 2022. Em 2024, entre a primeira e 26ª semana epidemiológica, houve 6.215.201 notificações de dengue no Brasil, com coeficiente de incidência de 3.060,7 casos por 100 mil habitantes. Comparando com o mesmo período em 2023, os números representam um aumento de 344,5% nos casos registrados. O Sudeste foi a região com o maior coeficiente de incidência, registrando 4.739,8 casos por 100 mil habitantes.",llm_structured_output_extractor,Brazil,,,False,True,False,False,False,False,event_006,,record reports unspecified case count,unspecified_case_record,DEN,True,,boletim epidemiológico dengue Brasil 2024 semana epidemiológica casos óbitos Ministério da Saúde,extract_context_only,fetch_for_context,context,"Epidemiological weeks 1–26, 2024",False,tavily,src_search_5fd7d33501e8,domain:apm_org_br,rec_src_search_5fd7d33501e8_002,collection,Ministério da Saúde divulga novos dados da dengue e demais arboviroses - APM,official_public_health_agency,official_public_health_agency,https://www.apm.org.br/ministerio-da-saude-divulga-novos-dados-da-dengue-e-demais-arboviroses,cumulative,,chunk_src_search_5fd7d33501e8_001,[],"[""ambiguous_metric_column_semantics""]"
,,,,,,,claim_rec_src_search_5fd7d33501e8_003_observation,active,context_only,public_health_observation,0.85,,hospitalization_rate,,,Brazil,high,0.6266,2024-03-31,2024-03-31,,live_search_result,Dengue,Dengue,,event_015,,2024-01-01,,"![](https://www.apm.org.br/wp-content/uploads/logo-apm-95-anos.png) ##### Pesquisa # Ministério da Saúde divulga novos dados da dengue e demais arboviroses Boletim Epidemiológico demonstra que impactos do El Niño contribuíram para alta no número de casos ![](https://www.apm.org.br/wp-content/uploads/aedes-3.jpg) A nova publicação do [Boletim Epidemiológico](https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2024/boletim-epidemiologico-volume-55-no-11.pdf/view) da Secretaria de Vigilância em Saúde e Ambiente – órgão parte do Ministério da Saúde – traz informações sobre os casos de dengue, Chikungunya e Zika registrados entre 2023 e 2024. Segundo o documento, os impactos climáticos ocasionados pelo El Niño contribuíram para o aumento no número de casos suspeitos, principalmente nas Américas – região responsável por mais de 90% das notificações. Neste sentido, dados da Organização Mundial da Saúde (OMS) demonstram que, até abril de 2024, foram contabilizados mais de 7,6 milhões de casos suspeitos de dengue ao redor do mundo e mais de 3 mil óbitos. Além do Brasil, que normalmente possui a maior proporção de casos no continente americano, México, Paraguai e sub-região do Caribe também tiveram aumento significativo nas notificações. No País, a variação de casos passou de 63%, em 2020, para 84%, em 2022. Em 2024, entre a primeira e 26ª semana epidemiológica, houve 6.215.201 notificações de dengue no Brasil, com coeficiente de incidência de 3.060,7 casos por 100 mil habitantes. Comparando com o mesmo período em 2023, os números representam um aumento de 344,5% nos casos registrados. O Sudeste foi a região com o maior coeficiente de incidência, registrando 4.739,8 casos por 100 mil habitantes.",llm_structured_output_extractor,Sudeste (Southeast Brazil),,,False,False,False,False,False,False,event_015,,record lacks a deterministic case/death/hospitalization claim,ambiguous_public_health_observation,DEN,False,,boletim epidemiológico dengue Brasil 2024 semana epidemiológica casos óbitos Ministério da Saúde,extract_context_only,fetch_for_context,context,"Epidemiological weeks 1–26, 2024",False,tavily,src_search_5fd7d33501e8,domain:apm_org_br,rec_src_search_5fd7d33501e8_003,collection,Ministério da Saúde divulga novos dados da dengue e demais arboviroses - APM,official_public_health_agency,official_public_health_agency,https://www.apm.org.br/ministerio-da-saude-divulga-novos-dados-da-dengue-e-demais-arboviroses,cumulative,Sudeste,chunk_src_search_5fd7d33501e8_001,[],"[""ambiguous_metric_column_semantics""]"
,,2024-12-28,,,324776.0,,claim_rec_src_search_9baddae323c5_001_cases_suspected,active,context_only,public_health_observation,0.7,cases_suspected,case_count,,324776.0,Brazil,high,0.569,2024-03-31,2024-03-31,,live_search_result,Dengue,Dengue,,event_010,,,,"Monit oramento dos casos de dengue até a Semana # Epidemiológica 52 de 2024 no Distrito Federal ## Apresentação Este Boletim Epidemiológico é produzido semanalmente pela Gerência de Vigilância das Doenças Transmissíveis (GVDT), da Diretoria de Vigilância E pidemiológica (DIVEP), da Subsecretaria de Vigilância à Saúde (SVS), da Secretaria de Estado de Saúde do Distrito Federal (SES -DF) – GVDT/DIVEP/SVS/SES - DF. As informações sobre dengue apresentadas neste Boletim são referentes às notificações no Distrito Fe deral (DF), ocorridas no ano de 2023 e até Semana Epidemiológica (SE) 51 de 2024 (31/12/2023 a 28/12 /2024 ), disponíveis no Sistema de Informação de Agravos de Notificação - SINAN Online. Todos os dados deste Boletim são parciais e provisórios, sujeitos à a lteração , podendo ocasionar diferenças nos números de uma SE para outra. ## Situação Epidemiológica no Distrito Federal Em 2024 , até a SE 52, foram notificados 32 4.776 casos suspeitos de dengue, dos quais 284. 278 eram prov áveis. Dos casos prováveis, 97, 9% s ão residentes no DF (n= 278. 301 ). Dentre os casos prováveis com início de sintomas em 2024, em residentes em outras Unidades da Federação (UF) destacam -se GO ( 5. 578 casos), MG ( 11 6 casos) , SP (71 casos) e BA (38 casos) . Observa -se neste pe ríodo, um aumento de 525,6 % no número de casos prováveis de dengue em residentes no DF se comparado ao mesmo período de 202 3, quando foram registrados 44.483 casos prováveis da doença no DF, conforme apresentado na Tabela 1 abaixo registrada. Os casos prováveis sã o todos aqueles que foram notificados, excetuando os descartados. Por esse motivo é possível que o número de casos diminua em relação à s semanas anteriores, devido à qualificação do banco realizada pela área técnica e territórios.",llm_structured_output_extractor,Distrito Federal,,,False,True,False,False,False,False,event_010,,record reports suspected case count,suspected_case_record,DEN,True,,boletim epidemiológico dengue Brasil 2024 semana epidemiológica casos óbitos Ministério da Saúde,extract_context_only,fetch_for_context,context,2024 SE 1–52 (up to 28/12/2024),False,tavily,src_search_9baddae323c5,domain:saude_df_gov_br,rec_src_search_9baddae323c5_001,collection,[PDF] Boletim Epidemiológico - Secretaria de Saúde do Distrito Federal,official_public_health_agency,official_public_health_agency,https://saude.df.gov.br/documents/37101/0/52_BOLETIM_SEMANAL_DENGUE_SE_52+DF+2024.pdf/93054779-dc46-bacf-24d2-39da8c85ecc7?t=1736196099692,cumulative,Distrito Federal,chunk_src_search_9baddae323c5_001,[],"[""ambiguous_metric_column_semantics""]"
,,2024-12-28,,284278.0,,,claim_rec_src_search_9baddae323c5_002_cases_probable,active,context_only,public_health_observation,0.7,cases_probable,case_count,,284278.0,Brazil,high,0.569,2024-03-31,2024-03-31,,live_search_result,Dengue,Dengue,,event_010,,,,"Monit oramento dos casos de dengue até a Semana # Epidemiológica 52 de 2024 no Distrito Federal ## Apresentação Este Boletim Epidemiológico é produzido semanalmente pela Gerência de Vigilância das Doenças Transmissíveis (GVDT), da Diretoria de Vigilância E pidemiológica (DIVEP), da Subsecretaria de Vigilância à Saúde (SVS), da Secretaria de Estado de Saúde do Distrito Federal (SES -DF) – GVDT/DIVEP/SVS/SES - DF. As informações sobre dengue apresentadas neste Boletim são referentes às notificações no Distrito Fe deral (DF), ocorridas no ano de 2023 e até Semana Epidemiológica (SE) 51 de 2024 (31/12/2023 a 28/12 /2024 ), disponíveis no Sistema de Informação de Agravos de Notificação - SINAN Online. Todos os dados deste Boletim são parciais e provisórios, sujeitos à a lteração , podendo ocasionar diferenças nos números de uma SE para outra. ## Situação Epidemiológica no Distrito Federal Em 2024 , até a SE 52, foram notificados 32 4.776 casos suspeitos de dengue, dos quais 284. 278 eram prov áveis. Dos casos prováveis, 97, 9% s ão residentes no DF (n= 278. 301 ). Dentre os casos prováveis com início de sintomas em 2024, em residentes em outras Unidades da Federação (UF) destacam -se GO ( 5. 578 casos), MG ( 11 6 casos) , SP (71 casos) e BA (38 casos) . Observa -se neste pe ríodo, um aumento de 525,6 % no número de casos prováveis de dengue em residentes no DF se comparado ao mesmo período de 202 3, quando foram registrados 44.483 casos prováveis da doença no DF, conforme apresentado na Tabela 1 abaixo registrada. Os casos prováveis sã o todos aqueles que foram notificados, excetuando os descartados. Por esse motivo é possível que o número de casos diminua em relação à s semanas anteriores, devido à qualificação do banco realizada pela área técnica e territórios.",llm_structured_output_extractor,Distrito Federal,,,False,True,False,False,False,False,event_010,,record reports probable case count,probable_case_record,DEN,True,,boletim epidemiológico dengue Brasil 2024 semana epidemiológica casos óbitos Ministério da Saúde,extract_context_only,fetch_for_context,context,2024 SE 1–52 (up to 28/12/2024),False,tavily,src_search_9baddae323c5,domain:saude_df_gov_br,rec_src_search_9baddae323c5_002,collection,[PDF] Boletim Epidemiológico - Secretaria de Saúde do Distrito Federal,official_public_health_agency,official_public_health_agency,https://saude.df.gov.br/documents/37101/0/52_BOLETIM_SEMANAL_DENGUE_SE_52+DF+2024.pdf/93054779-dc46-bacf-24d2-39da8c85ecc7?t=1736196099692,cumulative,Distrito Federal,chunk_src_search_9baddae323c5_001,[],"[""ambiguous_metric_column_semantics""]"
,,2024-12-28,,278301.0,,,claim_rec_src_search_9baddae323c5_003_cases_probable,active,context_only,public_health_observation,0.7,cases_probable,case_count,,278301.0,Brazil,high,0.569,2024-03-31,2024-03-31,,live_search_result,Dengue,Dengue,,event_011,,,,"Monit oramento dos casos de dengue até a Semana # Epidemiológica 52 de 2024 no Distrito Federal ## Apresentação Este Boletim Epidemiológico é produzido semanalmente pela Gerência de Vigilância das Doenças Transmissíveis (GVDT), da Diretoria de Vigilância E pidemiológica (DIVEP), da Subsecretaria de Vigilância à Saúde (SVS), da Secretaria de Estado de Saúde do Distrito Federal (SES -DF) – GVDT/DIVEP/SVS/SES - DF. As informações sobre dengue apresentadas neste Boletim são referentes às notificações no Distrito Fe deral (DF), ocorridas no ano de 2023 e até Semana Epidemiológica (SE) 51 de 2024 (31/12/2023 a 28/12 /2024 ), disponíveis no Sistema de Informação de Agravos de Notificação - SINAN Online. Todos os dados deste Boletim são parciais e provisórios, sujeitos à a lteração , podendo ocasionar diferenças nos números de uma SE para outra. ## Situação Epidemiológica no Distrito Federal Em 2024 , até a SE 52, foram notificados 32 4.776 casos suspeitos de dengue, dos quais 284. 278 eram prov áveis. Dos casos prováveis, 97, 9% s ão residentes no DF (n= 278. 301 ). Dentre os casos prováveis com início de sintomas em 2024, em residentes em outras Unidades da Federação (UF) destacam -se GO ( 5. 578 casos), MG ( 11 6 casos) , SP (71 casos) e BA (38 casos) . Observa -se neste pe ríodo, um aumento de 525,6 % no número de casos prováveis de dengue em residentes no DF se comparado ao mesmo período de 202 3, quando foram registrados 44.483 casos prováveis da doença no DF, conforme apresentado na Tabela 1 abaixo registrada. Os casos prováveis sã o todos aqueles que foram notificados, excetuando os descartados. Por esse motivo é possível que o número de casos diminua em relação à s semanas anteriores, devido à qualificação do banco realizada pela área técnica e territórios.",llm_structured_output_extractor,Distrito Federal,,,False,True,False,False,False,False,event_011,,record reports probable case count,probable_case_record,DEN,True,,boletim epidemiológico dengue Brasil 2024 semana epidemiológica casos óbitos Ministério da Saúde,extract_context_only,fetch_for_context,context,2024 SE 1–52 (up to 28/12/2024),False,tavily,src_search_9baddae323c5,domain:saude_df_gov_br,rec_src_search_9baddae323c5_003,collection,[PDF] Boletim Epidemiológico - Secretaria de Saúde do Distrito Federal,official_public_health_agency,official_public_health_agency,https://saude.df.gov.br/documents/37101/0/52_BOLETIM_SEMANAL_DENGUE_SE_52+DF+2024.pdf/93054779-dc46-bacf-24d2-39da8c85ecc7?t=1736196099692,subset,Distrito Federal,chunk_src_search_9baddae323c5_001,[],"[""ambiguous_metric_column_semantics""]"
,,,,44483.0,,,claim_rec_src_search_9baddae323c5_004_cases_probable,active,context_only,public_health_observation,0.7,cases_probable,case_count,,44483.0,Brazil,high,0.569,2024-03-31,2024-03-31,,live_search_result,Dengue,Dengue,,event_009,,,,"Monit oramento dos casos de dengue até a Semana # Epidemiológica 52 de 2024 no Distrito Federal ## Apresentação Este Boletim Epidemiológico é produzido semanalmente pela Gerência de Vigilância das Doenças Transmissíveis (GVDT), da Diretoria de Vigilância E pidemiológica (DIVEP), da Subsecretaria de Vigilância à Saúde (SVS), da Secretaria de Estado de Saúde do Distrito Federal (SES -DF) – GVDT/DIVEP/SVS/SES - DF. As informações sobre dengue apresentadas neste Boletim são referentes às notificações no Distrito Fe deral (DF), ocorridas no ano de 2023 e até Semana Epidemiológica (SE) 51 de 2024 (31/12/2023 a 28/12 /2024 ), disponíveis no Sistema de Informação de Agravos de Notificação - SINAN Online. Todos os dados deste Boletim são parciais e provisórios, sujeitos à a lteração , podendo ocasionar diferenças nos números de uma SE para outra. ## Situação Epidemiológica no Distrito Federal Em 2024 , até a SE 52, foram notificados 32 4.776 casos suspeitos de dengue, dos quais 284. 278 eram prov áveis. Dos casos prováveis, 97, 9% s ão residentes no DF (n= 278. 301 ). Dentre os casos prováveis com início de sintomas em 2024, em residentes em outras Unidades da Federação (UF) destacam -se GO ( 5. 578 casos), MG ( 11 6 casos) , SP (71 casos) e BA (38 casos) . Observa -se neste pe ríodo, um aumento de 525,6 % no número de casos prováveis de dengue em residentes no DF se comparado ao mesmo período de 202 3, quando foram registrados 44.483 casos prováveis da doença no DF, conforme apresentado na Tabela 1 abaixo registrada. Os casos prováveis sã o todos aqueles que foram notificados, excetuando os descartados. Por esse motivo é possível que o número de casos diminua em relação à s semanas anteriores, devido à qualificação do banco realizada pela área técnica e territórios.",llm_structured_output_extractor,Distrito Federal,,,False,True,False,False,False,False,event_009,,record reports probable case count,probable_case_record,DEN,True,,boletim epidemiológico dengue Brasil 2024 semana epidemiológica casos óbitos Ministério da Saúde,extract_context_only,fetch_for_context,context,2023,False,tavily,src_search_9baddae323c5,domain:saude_df_gov_br,rec_src_search_9baddae323c5_004,collection,[PDF] Boletim Epidemiológico - Secretaria de Saúde do Distrito Federal,official_public_health_agency,official_public_health_agency,https://saude.df.gov.br/documents/37101/0/52_BOLETIM_SEMANAL_DENGUE_SE_52+DF+2024.pdf/93054779-dc46-bacf-24d2-39da8c85ecc7?t=1736196099692,annual,Distrito Federal,chunk_src_search_9baddae323c5_001,[],"[""ambiguous_metric_column_semantics""]"
